surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
27055.027968673217,1.6e-06,0.0646744778512064,20.546523091867165,0.0,0.0,0.0,239.0948984045553,0.0,0.0,0.0,239.0948880800316,20.546523091867165,0.0,0.0,0.0,77.40871831435453,0.0,0.0,0.0,77.40870798983086,PORTED_CYL,40.0,100.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
29521.165897084153,1.6e-06,0.08445066386151735,29.35313598383911,0.0,0.0,0.0,306.29823957176495,0.0,0.0,0.0,306.29824118037453,29.35313598383911,0.0,0.0,0.0,95.17159104673807,0.0,0.0,0.0,95.17159265534765,PORTED_CYL,40.0,100.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0
45111.90517472626,1.6e-06,0.10804921281940799,78.12179863197044,0.0,0.0,0.0,432.6329549489093,0.0,0.0,0.0,432.6329863199509,78.12179863197044,0.0,0.0,0.0,162.50992508356333,0.0,0.0,0.0,162.50995645460492,PORTED_CYL,60.0,100.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
46810.36604609015,1.6e-06,0.12073958758342652,90.12299062788814,0.0,0.0,0.0,478.9522929126258,0.0,0.0,0.0,478.9524329062581,90.12299062788814,0.0,0.0,0.0,177.10332441764504,0.0,0.0,0.0,177.10346441127734,PORTED_CYL,60.0,100.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0
49939.80229634673,1.6e-06,0.17929270470590766,152.41599781138197,0.0,0.0,0.0,689.0456271388653,0.0,0.0,0.0,689.0459598966996,152.41599781138197,0.0,0.0,0.0,240.8138656478336,0.0,0.0,0.0,240.81419840566792,PORTED_CYL,60.0,100.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0
65701.05836654975,1.6e-06,0.15748323315773227,200.7628688362324,0.0,0.0,0.0,688.0670231992218,0.0,0.0,0.0,688.0670714689726,200.7628688362324,0.0,0.0,0.0,294.3589429440268,0.0,0.0,0.0,294.3589912137776,PORTED_CYL,80.0,100.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
67002.46978890378,1.6e-06,0.16688758864363354,216.23978791423696,0.0,0.0,0.0,725.68912292763,0.0,0.0,0.0,725.6898764178563,216.23978791423696,0.0,0.0,0.0,308.47015719280967,0.0,0.0,0.0,308.47091068303604,PORTED_CYL,80.0,100.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0
69699.28977456677,1.6e-06,0.20942712536640407,291.2700618695706,0.0,0.0,0.0,893.1284747992455,0.0,0.0,0.0,893.1290930130268,291.2700618695706,0.0,0.0,0.0,369.5606614707459,0.0,0.0,0.0,369.5612796845272,PORTED_CYL,80.0,100.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0
72380.47882450845,1.6e-06,0.2951865981567649,461.5653494849682,0.0,0.0,0.0,1233.593844232629,0.0,0.0,0.0,1233.5937785638605,461.5653494849682,0.0,0.0,0.0,495.62750753172304,0.0,0.0,0.0,495.62744186295447,PORTED_CYL,80.0,100.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0
88811.24499970935,1.6e-06,0.21296000863665077,418.146403646021,0.0,0.0,0.0,1020.1808621116008,0.0,0.0,0.0,1020.1809429584716,418.146403646021,0.0,0.0,0.0,487.78084362877553,0.0,0.0,0.0,487.78092447564626,PORTED_CYL,100.0,100.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
89867.51515343935,1.6e-06,0.220443414130033,437.1964017277588,0.0,0.0,0.0,1053.4866946086486,0.0,0.0,0.0,1053.4878983504968,437.1964017277588,0.0,0.0,0.0,502.3781594186061,0.0,0.0,0.0,502.37936316045443,PORTED_CYL,100.0,100.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0
92063.32365137892,1.6e-06,0.253735415745667,525.9131364280984,0.0,0.0,0.0,1199.563307250055,0.0,0.0,0.0,1199.565575129071,525.9131364280984,0.0,0.0,0.0,565.2247695403353,0.0,0.0,0.0,565.2270374193514,PORTED_CYL,100.0,100.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0
95206.70449079601,1.6e-06,0.32755679198121734,737.3694856995826,0.0,0.0,0.0,1523.181746016876,0.0,0.0,0.0,1523.1849270947707,737.3694856995826,0.0,0.0,0.0,704.2897661314959,0.0,0.0,0.0,704.2929472093904,PORTED_CYL,100.0,100.0,3.0,65.0,0.0,0.0,0.0,0.0,0.0
97394.98379137515,1.6e-06,0.4249263398244107,1049.7965318785705,0.0,0.0,0.0,1965.2107214132498,0.0,0.0,0.0,1965.2141249219726,1049.7965318785705,0.0,0.0,0.0,902.8948813424788,0.0,0.0,0.0,902.8982848512018,PORTED_CYL,100.0,100.0,3.0,85.0,0.0,0.0,0.0,0.0,0.0
