surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
461605.0247834723,1.6e-06,1.603570163505568,7511.477170984493,0.0,0.0,0.0,110403.48325305426,0.0,0.0,0.0,110403.49576366995,7511.477170984493,0.0,0.0,0.0,32790.676060176316,0.0,0.0,0.0,32790.688570792016,PORTED_CYL,140.0,440.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
477610.7686157906,1.6e-06,2.2439583049122835,11151.002199303555,0.0,0.0,0.0,151622.97966831186,0.0,0.0,0.0,151622.99879346823,11151.002199303555,0.0,0.0,0.0,43015.397796672965,0.0,0.0,0.0,43015.41692182934,PORTED_CYL,140.0,440.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
509141.56136339915,1.6e-06,1.2219745083989917,6960.998710142564,0.0,0.0,0.0,87990.46986431768,0.0,0.0,0.0,87990.47607425498,6960.998710142564,0.0,0.0,0.0,28846.90449398637,0.0,0.0,0.0,28846.910703923662,PORTED_CYL,160.0,440.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
513220.13552518346,1.6e-06,1.2592157942594366,7201.921628425674,0.0,0.0,0.0,90480.5954553525,0.0,0.0,0.0,90480.6090876011,7201.921628425674,0.0,0.0,0.0,29534.55108084111,0.0,0.0,0.0,29534.564713089712,PORTED_CYL,160.0,440.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
520928.031839808,1.6e-06,1.397934563031617,8119.850416642217,0.0,0.0,0.0,99669.75879739432,0.0,0.0,0.0,99669.78813656709,8119.850416642217,0.0,0.0,0.0,32009.703689246624,0.0,0.0,0.0,32009.733028419403,PORTED_CYL,160.0,440.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
531944.6742952164,1.6e-06,1.7049904151709816,10226.180264333685,0.0,0.0,0.0,119830.19044768866,0.0,0.0,0.0,119830.20806365814,10226.180264333685,0.0,0.0,0.0,37308.647444584225,0.0,0.0,0.0,37308.665060553714,PORTED_CYL,160.0,440.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
546082.6745056737,1.6e-06,2.2513354558391088,14154.633621554523,0.0,0.0,0.0,155414.51402774436,0.0,0.0,0.0,155414.53156307724,14154.633621554523,0.0,0.0,0.0,46449.86519387237,0.0,0.0,0.0,46449.88272920526,PORTED_CYL,160.0,440.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
584983.8584634537,1.6e-06,1.4039752721325203,10075.266435138044,0.0,0.0,0.0,102856.22766109015,0.0,0.0,0.0,102856.23614483332,10075.266435138044,0.0,0.0,0.0,34903.8220114169,0.0,0.0,0.0,34903.83049516007,PORTED_CYL,180.0,440.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
588631.0739713084,1.6e-06,1.4370400543175552,10345.381864609404,0.0,0.0,0.0,105095.19621965507,0.0,0.0,0.0,105095.21446925045,10345.381864609404,0.0,0.0,0.0,35542.4576550368,0.0,0.0,0.0,35542.475904632185,PORTED_CYL,180.0,440.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
595546.3919712631,1.6e-06,1.5598817887111205,11367.094719152914,0.0,0.0,0.0,113337.13764510435,0.0,0.0,0.0,113337.1760754955,11367.094719152914,0.0,0.0,0.0,37838.85924084255,0.0,0.0,0.0,37838.89767123371,PORTED_CYL,180.0,440.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
