surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
2079252.7919613281,1.6e-06,8.675093460367234,86897.80795360604,0.0,0.0,0.0,6440630.748863577,0.0,0.0,0.0,6440630.354434342,86897.80795360604,0.0,0.0,0.0,1690143.5309563589,0.0,0.0,0.0,1690143.1365271243,PORTED_CYL,200.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2132773.8406835184,1.6e-06,11.681693871880881,121412.65575013106,0.0,0.0,0.0,8609269.671765039,0.0,0.0,0.0,8609269.143381063,121412.65575013106,0.0,0.0,0.0,2212371.8633271134,0.0,0.0,0.0,2212371.334943138,PORTED_CYL,200.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2195205.517701976,1.6e-06,16.023056933992,173616.60065845036,0.0,0.0,0.0,11730414.737704761,0.0,0.0,0.0,11730414.41762878,173616.60065845036,0.0,0.0,0.0,2956188.8027273784,0.0,0.0,0.0,2956188.482651398,PORTED_CYL,200.0,1480.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2203161.7869651094,1.6e-06,20.519857754407404,233116.88120667211,0.0,0.0,0.0,14967162.54368149,0.0,0.0,0.0,14967162.970858984,233116.88120667211,0.0,0.0,0.0,3730487.304565218,0.0,0.0,0.0,3730487.731742712,PORTED_CYL,200.0,1480.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2205668.6489000022,1.6e-06,23.2678721628878,275750.36080869776,0.0,-5.961199393463886,0.0,16963261.28714553,0.0,-5.961199393463886,0.0,16963260.444582827,275750.36080869776,0.0,-5.961199393463886,0.0,4221775.781367738,0.0,-5.961199393463886,0.0,4221774.938805033,PORTED_CYL,200.0,1480.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2280074.6195346597,1.6e-06,8.792866819692204,105280.98747102321,0.0,0.0,0.0,6562083.183538336,0.0,0.0,0.0,6562082.667441804,105280.98747102321,0.0,0.0,0.0,1747108.1438076613,0.0,0.0,0.0,1747107.6277111294,PORTED_CYL,220.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2329102.2049978473,1.6e-06,11.480158391980817,141798.08139705542,0.0,0.0,0.0,8503334.962455997,0.0,0.0,0.0,8503334.26289925,141798.08139705542,0.0,0.0,0.0,2216798.2573987506,0.0,0.0,0.0,2216797.5578420023,PORTED_CYL,220.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2386114.5012889444,1.6e-06,15.323428133039712,196161.8637024928,0.0,0.0,0.0,11270757.535340535,0.0,0.0,0.0,11270758.521245189,196161.8637024928,0.0,0.0,0.0,2879645.294827534,0.0,0.0,0.0,2879646.2807321884,PORTED_CYL,220.0,1480.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2437109.210614858,1.6e-06,20.53246509874381,273304.40824727854,0.0,0.0,0.0,15010845.905095369,0.0,0.0,0.0,15010844.63068227,273304.40824727854,0.0,0.0,0.0,3767247.6280192193,0.0,0.0,0.0,3767246.3536061193,PORTED_CYL,220.0,1480.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2440560.580730429,1.6e-06,25.028753677231233,348060.2658689717,0.0,0.0,0.0,18252118.127894934,0.0,0.0,0.0,18252117.93356616,348060.2658689717,0.0,0.0,0.0,4546372.750675029,0.0,0.0,0.0,4546372.556346256,PORTED_CYL,220.0,1480.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2485123.8413615352,1.6e-06,8.988200280609648,126862.87919579414,0.0,0.0,0.0,6743215.861595503,0.0,0.0,0.0,6743215.967039494,126862.87919579414,0.0,0.0,0.0,1821276.3339465703,0.0,0.0,0.0,1821276.4393905608,PORTED_CYL,240.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2530412.2087838263,1.6e-06,11.421424573591816,165539.60738427594,0.0,0.0,0.0,8503798.455287417,0.0,0.0,0.0,8503797.615508897,165539.60738427594,0.0,0.0,0.0,2249424.50193839,0.0,0.0,0.0,2249423.6621598713,PORTED_CYL,240.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2582986.3733183495,1.6e-06,14.879069348602815,222449.42664764202,0.0,0.0,0.0,10997763.260909013,0.0,0.0,0.0,10997762.68678671,222449.42664764202,0.0,0.0,0.0,2849945.632844127,0.0,0.0,0.0,2849945.058721822,PORTED_CYL,240.0,1480.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2642886.6402179077,1.6e-06,19.596928756184713,303122.9360448704,0.0,0.0,0.0,14389882.882350259,0.0,0.0,0.0,14389882.550237551,303122.9360448704,0.0,0.0,0.0,3658604.716601792,0.0,0.0,0.0,3658604.384489085,PORTED_CYL,240.0,1480.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2677004.3616271764,1.6e-06,25.409280625853345,407870.2031680482,0.0,0.0,0.0,18562387.710194115,0.0,0.0,0.0,18562387.579740066,407870.2031680482,0.0,0.0,0.0,4648268.284344735,0.0,0.0,0.0,4648268.153890684,PORTED_CYL,240.0,1480.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2694012.1642163433,1.6e-06,9.242614242736835,151928.97071258567,0.0,0.0,0.0,6970871.992122856,0.0,0.0,0.0,6970872.16476478,151928.97071258567,0.0,0.0,0.0,1909615.4580484647,0.0,0.0,0.0,1909615.6306903886,PORTED_CYL,260.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2736126.8899522037,1.6e-06,11.467983995799889,192875.87945344247,0.0,0.0,0.0,8583885.21222675,0.0,0.0,0.0,8583885.158272391,192875.87945344247,0.0,0.0,0.0,2304015.456472715,0.0,0.0,0.0,2304015.402518356,PORTED_CYL,260.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2784970.9510522485,1.6e-06,14.615795531678748,252587.71814339573,0.0,0.0,0.0,10858396.171322469,0.0,0.0,0.0,10858395.996773742,252587.71814339573,0.0,0.0,0.0,2854784.156250375,0.0,0.0,0.0,2854783.981701647,PORTED_CYL,260.0,1480.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2840510.1405587243,1.6e-06,18.883519525661065,336322.044159868,0.0,0.0,0.0,13932536.142046362,0.0,0.0,0.0,13932535.520546013,336322.044159868,0.0,0.0,0.0,3591920.954255784,0.0,0.0,0.0,3591920.3327554343,PORTED_CYL,260.0,1480.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2902844.303228815,1.6e-06,24.5061163609871,450681.4482960475,0.0,0.0,0.0,17970346.805504467,0.0,0.0,0.0,17970344.331742387,450681.4482960475,0.0,0.0,0.0,4550797.119670211,0.0,0.0,0.0,4550794.645908129,PORTED_CYL,260.0,1480.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2906463.0228945683,1.6e-06,9.543612604684027,180776.06875249767,0.0,0.0,0.0,7236206.751526924,0.0,0.0,0.0,7236207.000892341,180776.06875249767,0.0,0.0,0.0,2010123.5696986595,0.0,0.0,0.0,2010123.8190640775,PORTED_CYL,280.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2945842.8188992664,1.6e-06,11.595301243682224,224074.33046435926,0.0,0.0,0.0,8726131.78646236,0.0,0.0,0.0,8726131.761902854,224074.33046435926,0.0,0.0,0.0,2376543.1712817717,0.0,0.0,0.0,2376543.1467222683,PORTED_CYL,280.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2991492.8971284376,1.6e-06,14.487540485286036,286769.548016684,0.0,0.0,0.0,10819958.808429891,0.0,0.0,0.0,10819958.660228252,286769.548016684,0.0,0.0,0.0,2886579.4182388512,0.0,0.0,0.0,2886579.2700372124,PORTED_CYL,280.0,1480.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
3043338.4760812344,1.6e-06,18.39110867329455,373955.55367723963,0.0,0.0,0.0,13637297.650772551,0.0,0.0,0.0,13637300.644307047,373955.55367723963,0.0,0.0,0.0,3566323.4614173914,0.0,0.0,0.0,3566326.4549518875,PORTED_CYL,280.0,1480.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
3101395.5465515754,1.6e-06,23.500678010515532,491829.5351981373,0.0,0.0,0.0,17313908.737668596,0.0,0.0,0.0,17313907.89297285,491829.5351981373,0.0,0.0,0.0,4444937.551124514,0.0,0.0,0.0,4444936.706428769,PORTED_CYL,280.0,1480.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
3122273.2594686667,1.6e-06,9.882405090574713,213709.27596601972,0.0,0.0,0.0,7533045.836584754,0.0,0.0,0.0,7533045.928973323,213709.27596601972,0.0,0.0,0.0,2121439.947215753,0.0,0.0,0.0,2121440.039604322,PORTED_CYL,300.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
3159267.2184564834,1.6e-06,11.786517035195141,259420.1734349839,0.0,0.0,0.0,8918585.601779232,0.0,0.0,0.0,8918585.727105545,259420.1734349839,0.0,0.0,0.0,2464287.3594741714,0.0,0.0,0.0,2464287.4848004836,PORTED_CYL,300.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
3202143.072584257,1.6e-06,14.463698911513239,325233.68294906034,0.0,0.0,0.0,10860660.99045875,0.0,0.0,0.0,10860660.940261269,325233.68294906034,0.0,0.0,0.0,2940337.3796510077,0.0,0.0,0.0,2940337.329453526,PORTED_CYL,300.0,1480.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
3250803.110718053,1.6e-06,18.06477992621138,416146.8947443572,0.0,0.0,0.0,13465062.467294399,0.0,0.0,0.0,13465063.858873418,416146.8947443572,0.0,0.0,0.0,3572785.6388993147,0.0,0.0,0.0,3572787.030478335,PORTED_CYL,300.0,1480.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
3305216.4786860473,1.6e-06,22.756777287757043,538095.5427217672,0.0,0.0,0.0,16848291.59444982,0.0,0.0,0.0,16848292.313601397,538095.5427217672,0.0,0.0,0.0,4386680.52248112,0.0,0.0,0.0,4386681.241632697,PORTED_CYL,300.0,1480.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
3341289.8483924577,1.6e-06,10.252608295826327,251040.19359288097,0.0,0.0,0.0,7856949.913032947,0.0,0.0,0.0,7856950.060059528,251040.19359288097,0.0,0.0,0.0,2242620.7980569853,0.0,0.0,0.0,2242620.945083566,PORTED_CYL,320.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
3376181.387171191,1.6e-06,12.029602314181401,299212.19323888444,0.0,0.0,0.0,9152762.744176643,0.0,0.0,0.0,9152762.579596216,299212.19323888444,0.0,0.0,0.0,2565351.0505398097,0.0,0.0,0.0,2565350.8859593817,PORTED_CYL,320.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
3416619.850410173,1.6e-06,14.522916256230944,368246.6062071093,0.0,0.0,0.0,10965363.620853407,0.0,0.0,0.0,10965363.666663608,368246.6062071093,0.0,0.0,0.0,3012612.703922934,0.0,0.0,0.0,3012612.7497331337,PORTED_CYL,320.0,1480.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
3462494.706058944,1.6e-06,17.867861747141493,463092.1610140732,0.0,0.0,0.0,13389854.07664797,0.0,0.0,0.0,13389854.73648336,463092.1610140732,0.0,0.0,0.0,3605366.503971747,0.0,0.0,0.0,3605367.1638071365,PORTED_CYL,320.0,1480.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
3513747.4596107826,1.6e-06,22.211182783364162,589513.8407571346,0.0,0.0,0.0,16528562.518111456,0.0,0.0,0.0,16528563.43068911,589513.8407571346,0.0,0.0,0.0,4365719.0677795205,0.0,0.0,0.0,4365719.980357175,PORTED_CYL,320.0,1480.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
3563395.094051647,1.6e-06,10.649464457043827,293086.04585398175,0.0,0.0,0.0,8204652.549867718,0.0,0.0,0.0,8204652.7652910575,293086.04585398175,0.0,0.0,0.0,2373005.133279152,0.0,0.0,0.0,2373005.348702492,PORTED_CYL,340.0,1480.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
3596418.098653863,1.6e-06,12.315709783718212,343757.38544810994,0.0,0.0,0.0,9422467.846264223,0.0,0.0,0.0,9422467.769915314,343757.38544810994,0.0,0.0,0.0,2678383.799852144,0.0,0.0,0.0,2678383.723503236,PORTED_CYL,340.0,1480.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
