surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
319439.50652113045,1.6e-06,0.77717563450297,5169.255676859055,0.0,0.0,0.0,14395.182561277055,0.0,0.0,0.0,14395.193853361608,5169.255676859055,0.0,0.0,0.0,6623.4262239794725,0.0,0.0,0.0,6623.437516064027,PORTED_CYL,180.0,200.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
322475.9074130964,1.6e-06,0.8293400947075702,5602.995908690833,0.0,0.0,0.0,15271.841118726212,0.0,0.0,0.0,15271.847649735744,5602.995908690833,0.0,0.0,0.0,6978.4401755158815,0.0,0.0,0.0,6978.446706525414,PORTED_CYL,180.0,200.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
326752.90498966817,1.6e-06,0.9401365769234419,6550.723710057411,0.0,0.0,0.0,17116.778684454308,0.0,0.0,0.0,17116.78897402514,6550.723710057411,0.0,0.0,0.0,7715.412929972968,0.0,0.0,0.0,7715.4232195438035,PORTED_CYL,180.0,200.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
332152.93227696256,1.6e-06,1.1279363255927883,8217.950805065848,0.0,0.0,0.0,20228.02790473054,0.0,0.0,0.0,20228.075513271328,8217.950805065848,0.0,0.0,0.0,8948.664653202006,0.0,0.0,0.0,8948.712261742792,PORTED_CYL,180.0,200.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
55847.49456543423,1.6e-06,0.13437125257031746,44.73053278733826,0.0,0.0,0.0,2257.252626488799,0.0,0.0,0.0,2257.252665897078,44.73053278733826,0.0,0.0,0.0,631.360470764152,0.0,0.0,0.0,631.3605101724313,PORTED_CYL,40.0,220.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
62279.82368229612,1.6e-06,0.21231583152397843,81.23165221648914,0.0,0.0,0.0,3498.7266177075458,0.0,0.0,0.0,3498.726641237554,81.23165221648914,0.0,0.0,0.0,929.705213322947,0.0,0.0,0.0,929.7052368529551,PORTED_CYL,40.0,220.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
88699.37057349659,1.6e-06,0.21301276756188212,163.78405334536882,0.0,0.0,0.0,3688.380461964198,0.0,0.0,0.0,3688.3803207299607,163.78405334536882,0.0,0.0,0.0,1110.925946436763,0.0,0.0,0.0,1110.9258052025261,PORTED_CYL,60.0,220.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
93687.83864031268,1.6e-06,0.26295738645062666,212.14143075832152,0.0,0.0,0.0,4496.229255501234,0.0,0.0,0.0,4496.229056192491,212.14143075832152,0.0,0.0,0.0,1314.4446079717302,0.0,0.0,0.0,1314.4444086629878,PORTED_CYL,60.0,220.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
99318.51847681821,1.6e-06,0.42770800547486226,397.85213055234755,0.0,0.0,0.0,7133.009631467708,0.0,0.0,0.0,7133.011346411055,397.85213055234755,0.0,0.0,0.0,1957.752160537573,0.0,0.0,0.0,1957.7538754809207,PORTED_CYL,60.0,220.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
124221.2138721005,1.6e-06,0.2981809407194846,409.7959952905745,0.0,0.0,0.0,5334.89581556072,0.0,0.0,0.0,5334.896318545416,409.7959952905745,0.0,0.0,0.0,1726.9064892609883,0.0,0.0,0.0,1726.9069922456847,PORTED_CYL,80.0,220.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
128055.20934856674,1.6e-06,0.33494147639926664,471.13021179333197,0.0,0.0,0.0,5942.440875144528,0.0,0.0,0.0,5942.44197324271,471.13021179333197,0.0,0.0,0.0,1889.6490488106142,0.0,0.0,0.0,1889.6501469087968,PORTED_CYL,80.0,220.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
135120.82850559775,1.6e-06,0.47407083960187035,723.1847174153389,0.0,0.0,0.0,8205.944303013728,0.0,0.0,0.0,8205.946027462596,723.1847174153389,0.0,0.0,0.0,2469.6871461697538,0.0,0.0,0.0,2469.688870618622,PORTED_CYL,80.0,220.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
138932.88159733373,1.6e-06,0.6949660520641353,1190.0128769171015,0.0,0.0,0.0,11807.021296627663,0.0,0.0,0.0,11807.016227928196,1190.0128769171015,0.0,0.0,0.0,3397.932074349812,0.0,0.0,0.0,3397.9270056503456,PORTED_CYL,80.0,220.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
162321.20730814652,1.6e-06,0.3895759184064439,834.1544493599142,0.0,0.0,0.0,7217.699397873871,0.0,0.0,0.0,7217.700041121233,834.1544493599142,0.0,0.0,0.0,2503.830861926134,0.0,0.0,0.0,2503.8315051734953,PORTED_CYL,100.0,220.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
165441.528421145,1.6e-06,0.41874239307532024,909.0698775543107,0.0,0.0,0.0,7712.88773551235,0.0,0.0,0.0,7712.889485509821,909.0698775543107,0.0,0.0,0.0,2646.1047857270396,0.0,0.0,0.0,2646.1065357245097,PORTED_CYL,100.0,220.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
171199.11377128883,1.6e-06,0.526744868265852,1202.153019446835,0.0,0.0,0.0,9519.148902926961,0.0,0.0,0.0,9519.149945465831,1202.153019446835,0.0,0.0,0.0,3145.535585594079,0.0,0.0,0.0,3145.5366281329498,PORTED_CYL,100.0,220.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
