surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
1760991.8484475976,1.6e-06,7.295680767746515,72819.04926967285,0.0,0.0,0.0,3820274.2437404064,0.0,0.0,0.0,3820273.8994048643,72819.04926967285,0.0,0.0,0.0,1015813.794720026,0.0,0.0,0.0,1015813.4503844838,PORTED_CYL,200.0,1240.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
1805657.181908718,1.6e-06,9.793631215219309,101491.08361122751,0.0,0.0,0.0,5084587.288560826,0.0,0.0,0.0,5084587.281773005,101491.08361122751,0.0,0.0,0.0,1319914.0973812402,0.0,0.0,0.0,1319914.0905934195,PORTED_CYL,200.0,1240.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
1857727.8134739655,1.6e-06,13.394510029256272,144782.9835115834,0.0,0.0,0.0,6900291.672328816,0.0,0.0,0.0,6900291.397775408,144782.9835115834,0.0,0.0,0.0,1751442.3401582448,0.0,0.0,0.0,1751442.065604837,PORTED_CYL,200.0,1240.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
1864889.7163364443,1.6e-06,17.124989794672818,194110.62710576155,0.0,0.0,0.0,8784346.438925628,0.0,0.0,0.0,8784347.649862736,194110.62710576155,0.0,0.0,0.0,2201574.2254042607,0.0,0.0,0.0,2201575.436341368,PORTED_CYL,200.0,1240.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
1867396.4383966343,1.6e-06,19.412288519102326,229525.38674777112,0.0,-7.671170786841816,0.0,9952564.77541562,0.0,-7.671170786841816,0.0,9952564.067446467,229525.38674777112,0.0,-7.671170786841816,0.0,2490481.181126414,0.0,-7.671170786841816,0.0,2490480.4731572615,PORTED_CYL,200.0,1240.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
1933424.523158636,1.6e-06,7.406183517352086,88310.11595560744,0.0,0.0,0.0,3903050.959149506,0.0,0.0,0.0,3903050.939951144,88310.11595560744,0.0,0.0,0.0,1056113.3195648857,0.0,0.0,0.0,1056113.300366524,PORTED_CYL,220.0,1240.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
1974337.502412979,1.6e-06,9.638964195764544,118647.11995079441,0.0,0.0,0.0,5035575.83346953,0.0,0.0,0.0,5035575.312826762,118647.11995079441,0.0,0.0,0.0,1330356.974500854,0.0,0.0,0.0,1330356.453858087,PORTED_CYL,220.0,1240.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2021883.5206204767,1.6e-06,12.82665317983725,163731.73253831,0.0,0.0,0.0,6646492.827926223,0.0,0.0,0.0,6646492.603273146,163731.73253831,0.0,0.0,0.0,1715927.3794367758,0.0,0.0,0.0,1715927.154783699,PORTED_CYL,220.0,1240.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2064556.1513465499,1.6e-06,17.14078732115634,227603.97760043805,0.0,0.0,0.0,8819622.389067397,0.0,0.0,0.0,8819621.10466692,227603.97760043805,0.0,0.0,0.0,2230690.094448394,0.0,0.0,0.0,2230688.810047919,PORTED_CYL,220.0,1240.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2068008.5123681568,1.6e-06,20.869267106584893,289530.49789710843,0.0,0.0,0.0,10707224.04623531,0.0,0.0,0.0,10707224.196199063,289530.49789710843,0.0,0.0,0.0,2685079.044898337,0.0,0.0,0.0,2685079.194862091,PORTED_CYL,220.0,1240.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2109803.9422113164,1.6e-06,7.582303800998014,106514.18358871613,0.0,0.0,0.0,4021836.488071671,0.0,0.0,0.0,4021836.497863349,106514.18358871613,0.0,0.0,0.0,1107198.2639050072,0.0,0.0,0.0,1107198.2736966854,PORTED_CYL,240.0,1240.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2147594.445182135,1.6e-06,9.604019454338513,138646.4784046107,0.0,0.0,0.0,5049675.030853079,0.0,0.0,0.0,5049674.965956941,138646.4784046107,0.0,0.0,0.0,1357889.0109228354,0.0,0.0,0.0,1357888.9460266978,PORTED_CYL,240.0,1240.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2191436.299662947,1.6e-06,12.472033588794288,185845.56433458076,0.0,0.0,0.0,6502494.925354453,0.0,0.0,0.0,6502496.507884171,185845.56433458076,0.0,0.0,0.0,1708244.6007793043,0.0,0.0,0.0,1708246.1833090223,PORTED_CYL,240.0,1240.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2241361.9465309447,1.6e-06,16.379440473311792,252642.47177352913,0.0,0.0,0.0,8474817.702173615,0.0,0.0,0.0,8474816.157831814,252642.47177352913,0.0,0.0,0.0,2178560.4803912058,0.0,0.0,0.0,2178558.936049406,PORTED_CYL,240.0,1240.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2270170.8890424315,1.6e-06,21.186807151984667,339248.821324613,0.0,0.0,0.0,10897176.243102027,0.0,0.0,0.0,10897176.139832957,339248.821324613,0.0,0.0,0.0,2752968.5384723227,0.0,0.0,0.0,2752968.435203253,PORTED_CYL,240.0,1240.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2289805.2962465673,1.6e-06,7.808646565964761,127677.44685668484,0.0,0.0,0.0,4168998.559686453,0.0,0.0,0.0,4168998.62660331,127677.44685668484,0.0,0.0,0.0,1167354.2188885256,0.0,0.0,0.0,1167354.2858053828,PORTED_CYL,260.0,1240.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2324945.87192953,1.6e-06,9.657681344754122,161696.5889816869,0.0,0.0,0.0,5111389.260511679,0.0,0.0,0.0,5111389.246763388,161696.5889816869,0.0,0.0,0.0,1398975.6743080653,0.0,0.0,0.0,1398975.6605597741,PORTED_CYL,260.0,1240.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2365674.603779785,1.6e-06,12.268751574520214,211221.43520733353,0.0,0.0,0.0,6437403.47019251,0.0,0.0,0.0,6437405.03078528,211221.43520733353,0.0,0.0,0.0,1721294.1108355506,0.0,0.0,0.0,1721295.671428321,PORTED_CYL,260.0,1240.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2411957.6657702858,1.6e-06,15.803040688719436,280552.42914228525,0.0,0.0,0.0,8225969.802153642,0.0,0.0,0.0,8225970.106381257,280552.42914228525,0.0,0.0,0.0,2151281.0289631453,0.0,0.0,0.0,2151281.3331907596,PORTED_CYL,260.0,1240.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2463877.770582992,1.6e-06,20.451907177142054,375076.77068428264,0.0,0.0,0.0,10570601.322744874,0.0,0.0,0.0,10570600.763555026,375076.77068428264,0.0,0.0,0.0,2708888.1821485395,0.0,0.0,0.0,2708887.62295869,PORTED_CYL,260.0,1240.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
