surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
1973165.779264254,1.6e-06,8.215285297808041,82204.7952514471,0.0,0.0,0.0,5465058.814910468,0.0,0.0,0.0,5465058.375906108,82204.7952514471,0.0,0.0,0.0,1439567.8009952684,0.0,0.0,0.0,1439567.3619909089,PORTED_CYL,200.0,1400.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2023735.026604155,1.6e-06,11.052362239887072,114772.26719641479,0.0,0.0,0.0,7295854.715144033,0.0,0.0,0.0,7295854.274069855,114772.26719641479,0.0,0.0,0.0,1880195.404731357,0.0,0.0,0.0,1880194.96365718,PORTED_CYL,200.0,1400.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2082712.8428364228,1.6e-06,15.146859432365133,164005.30362101668,0.0,0.0,0.0,9929031.090611208,0.0,0.0,0.0,9929030.78878079,164005.30362101668,0.0,0.0,0.0,2507064.7075292724,0.0,0.0,0.0,2507064.405698853,PORTED_CYL,200.0,1400.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2090404.1522598597,1.6e-06,19.38818944253541,220114.52262589923,0.0,0.0,0.0,12660212.317985356,0.0,0.0,0.0,12660212.78838732,220114.52262589923,0.0,0.0,0.0,3160001.2610920127,0.0,0.0,0.0,3160001.731493976,PORTED_CYL,200.0,1400.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2092911.5696722518,1.6e-06,21.982738314566028,260342.40692726942,0.0,-9.788175918627093,0.0,14347264.170585752,0.0,-9.788175918627093,0.0,14347263.177772287,260342.40692726942,0.0,-9.788175918627093,0.0,3575722.7808524817,0.0,-9.788175918627093,0.0,3575721.788039018,PORTED_CYL,200.0,1400.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2164524.532506968,1.6e-06,8.330631516593522,99623.96163481948,0.0,0.0,0.0,5572620.12048546,0.0,0.0,0.0,5572619.611726858,99623.96163481948,0.0,0.0,0.0,1490609.5889017154,0.0,0.0,0.0,1490609.0801431127,PORTED_CYL,220.0,1400.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2210847.2908395994,1.6e-06,10.866426925118143,134081.0755272422,0.0,0.0,0.0,7211751.354210518,0.0,0.0,0.0,7211750.738557712,134081.0755272422,0.0,0.0,0.0,1887200.526801401,0.0,0.0,0.0,1887199.9111485942,PORTED_CYL,220.0,1400.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
2264704.4227433195,1.6e-06,14.491243942083075,185352.35801291215,0.0,0.0,0.0,9546983.28942448,0.0,0.0,0.0,9546984.383888798,185352.35801291215,0.0,0.0,0.0,2446271.921174153,0.0,0.0,0.0,2446273.01563847,PORTED_CYL,220.0,1400.0,3.0,140.0,0.0,0.0,0.0,0.0,0.0
2312924.9720853996,1.6e-06,19.401925544667396,258071.07410751167,0.0,0.0,0.0,12701181.567137327,0.0,0.0,0.0,12701180.028509827,258071.07410751167,0.0,0.0,0.0,3194183.4701371267,0.0,0.0,0.0,3194181.931509628,PORTED_CYL,220.0,1400.0,3.0,160.0,0.0,0.0,0.0,0.0,0.0
2316376.4824939165,1.6e-06,23.64225329574404,328550.2976191406,0.0,0.0,0.0,15436468.599719297,0.0,0.0,0.0,15436468.530596195,328550.2976191406,0.0,0.0,0.0,3851763.8859217474,0.0,0.0,0.0,3851763.816798644,PORTED_CYL,220.0,1400.0,3.0,180.0,0.0,0.0,0.0,0.0,0.0
2360017.2225750983,1.6e-06,8.519570804630279,120079.98517342328,0.0,0.0,0.0,5731079.107452785,0.0,0.0,0.0,5731079.189232211,120079.98517342328,0.0,0.0,0.0,1556488.5499200309,0.0,0.0,0.0,1556488.6316994573,PORTED_CYL,240.0,1400.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0
2402806.275250999,1.6e-06,10.815622761721958,156575.23018506842,0.0,0.0,0.0,7217939.230552951,0.0,0.0,0.0,7217939.161705284,156575.23018506842,0.0,0.0,0.0,1918282.5780776131,0.0,0.0,0.0,1918282.5092299473,PORTED_CYL,240.0,1400.0,3.0,120.0,0.0,0.0,0.0,0.0,0.0
