surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_THICKNESS,Component_param_CHORD_1,Component_param_SPAN,Component_param_TAPER_OFFSET,Component_param_CHORD_2,Component_param_LOAD
1803865.2140515677,5.676372613804094e-09,0.023042520190690308,7721.589903277155,0.0,-2572.3863909947427,0.0,9250.555516904722,0.0,-2572.3863909947427,0.0,1610.4685946772136,1960.9598556045792,0.0,0.0,0.0,2341.2365775980707,0.0,0.0,0.0,461.7797030431383,naca_wing,30.0,500.0,1000.0,1.0,500.0,9.268021
1987421.7662175922,4.4459246773154615e-10,0.014507480415993625,4893.556023396645,0.0,-1619.5855906498946,0.0,5824.126297761457,0.0,-1619.5855906498946,0.0,1046.0292449199599,1266.685919398241,0.0,0.0,0.0,1474.0272359492599,0.0,0.0,0.0,322.800287106167,naca_wing,45.0,500.0,1000.0,1.0,500.0,5.665
2183544.3576120147,2.8802546924943557e-10,0.014097657124678389,4798.949589552134,0.0,-1573.7766726057046,0.0,5659.5616700024175,0.0,-1573.7766726057046,0.0,1060.0740745364958,1274.5353083825387,0.0,0.0,0.0,1432.3999767391583,0.0,0.0,0.0,357.326662442832,naca_wing,60.0,500.0,1000.0,1.0,500.0,6.355
2389312.460686747,2.146304221821775e-10,0.014007667657476864,4824.05620755936,0.0,-1563.7652822610826,0.0,5623.4546183962475,0.0,-1563.7652822610826,0.0,1109.0663508835553,1322.1392931901437,0.0,0.0,0.0,1423.2453350758528,0.0,0.0,0.0,410.7739819323765,naca_wing,75.0,500.0,1000.0,1.0,500.0,7.12
2602790.9024121724,1.7719922254214472e-10,0.014455424063865956,5048.562490534266,0.0,-1613.7493725861186,0.0,5803.206651449132,0.0,-1613.7493725861186,0.0,1214.8204352061764,1434.7064745677771,0.0,0.0,0.0,1468.7389049608819,0.0,0.0,0.0,494.2087046844144,naca_wing,90.0,500.0,1000.0,1.0,500.0,8.27
2822448.613699951,1.7462693737378855e-10,0.017094679619679955,6068.586303411665,0.0,-1908.412791227973,0.0,6862.764337057591,0.0,-1908.412791227973,0.0,1534.8990050992265,1794.9163984916745,0.0,0.0,0.0,1736.8902463323966,0.0,0.0,0.0,682.6948192940231,naca_wing,105.0,500.0,1000.0,1.0,500.0,11.679384
4628106.288516516,2.5333144303137644e-10,0.028931978930752555,10462.67387284583,0.0,-6459.75673769216,0.0,17527.742099225157,0.0,-6459.75673769216,0.0,8702.430295657408,3229.679140157688,0.0,0.0,0.0,4525.566183316264,0.0,0.0,0.0,2933.2491124366557,naca_wing,60.0,1000.0,1000.0,1.0,1000.0,18.549513
3122991.5615255847,2.5333144303137644e-10,0.015406925038871987,5608.698297349969,0.0,-1720.0178601173884,0.0,6185.229582752091,0.0,-1720.0178601173884,0.0,1522.6455245359698,1756.967037631975,0.0,0.0,0.0,1565.4121717330304,0.0,0.0,0.0,754.5593732349034,naca_wing,125.0,500.0,1000.0,1.0,500.0,10.95
5597132.6415599035,1.3391341463387153e-10,0.018206921186340444,7228.1936293867875,0.0,-4065.1658099105275,0.0,11030.213688875483,0.0,-4065.1658099105275,0.0,6120.460503267567,2676.463332801676,0.0,0.0,0.0,2847.8699804053,0.0,0.0,0.0,2489.847091382496,naca_wing,90.0,1000.0,1000.0,1.0,1000.0,11.33
6616364.72926259,1.3391341463387153e-10,0.017692592016054113,7900.117261157283,0.0,-3950.3772856395913,0.0,10718.725801145702,0.0,-3950.3772856395913,0.0,6823.782327525364,3476.9692571437517,0.0,0.0,0.0,2767.438859719963,0.0,0.0,0.0,3295.643390113157,naca_wing,120.0,1000.0,1000.0,1.0,1000.0,12.71
7669000.949857804,1.3391341463387153e-10,0.01757965502837894,8968.95245786015,0.0,-3925.160817823461,0.0,10650.305061605843,0.0,-3925.160817823461,0.0,7899.488048201751,4574.0387007654135,0.0,0.0,0.0,2749.773607029532,0.0,0.0,0.0,4393.870350720175,naca_wing,150.0,1000.0,1000.0,1.0,1000.0,14.24
8744707.212646224,1.3391341463387153e-10,0.01814159034505997,10667.36381248558,0.0,-4050.6286415319883,0.0,10990.742129036185,0.0,-4050.6286415319883,0.0,9563.713261068313,6131.966226220587,0.0,0.0,0.0,2837.669999465871,0.0,0.0,0.0,5946.038717762993,naca_wing,180.0,1000.0,1000.0,1.0,1000.0,16.54
11589918.787558172,1.3391341463387153e-10,0.020794087012190467,13633.719919315277,0.0,-6964.304798337643,0.0,19680.614716484248,0.0,-6964.304798337643,0.0,19451.610647322545,8435.198166267659,0.0,0.0,0.0,5152.221198311326,0.0,0.0,0.0,10121.73888219724,naca_wing,135.0,1500.0,1000.0,1.0,1500.0,16.995
9836856.18522054,1.3391341463387153e-10,0.021465027353105043,14595.62649742845,0.0,-4792.618315601025,0.0,13004.074476221318,0.0,-4792.618315601025,0.0,13289.683340017054,9229.369659152188,0.0,0.0,0.0,3357.5174191406704,0.0,0.0,0.0,9009.383121212668,naca_wing,210.0,1000.0,1000.0,1.0,1000.0,23.377605
14291753.310804587,1.3391341463387153e-10,0.020206672731083706,18314.26624528719,0.0,-6767.568103964379,0.0,19124.64754290344,0.0,-6767.568103964379,0.0,23967.79970117037,13262.598062516261,0.0,0.0,0.0,5006.671680225885,0.0,0.0,0.0,14901.492021263743,naca_wing,180.0,1500.0,1000.0,1.0,1500.0,19.065
