surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
509274.57135305624,1.6e-06,2.918396239714553,11226.666299415712,0.0,0.0,0.0,309772.0431428591,0.0,0.0,0.0,309772.0044452177,11226.666299415712,0.0,0.0,0.0,80969.78232434737,0.0,0.0,0.0,80969.74362670595,PORTED_CYL,120.0,560.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
539292.0627242642,1.6e-06,1.2944201634797283,5745.40386453865,0.0,0.0,0.0,145144.86246876093,0.0,0.0,0.0,145144.8654506863,5745.40386453865,0.0,0.0,0.0,43662.32820685772,0.0,0.0,0.0,43662.331188783115,PORTED_CYL,140.0,560.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
545199.386782659,1.6e-06,1.3490256631029576,6016.756566921715,0.0,0.0,0.0,150925.47007954225,0.0,0.0,0.0,150925.48061774694,6016.756566921715,0.0,0.0,0.0,45161.858222915456,0.0,0.0,0.0,45161.868761120146,PORTED_CYL,140.0,560.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
556351.7835298213,1.6e-06,1.5543155588566961,7067.295211550503,0.0,0.0,0.0,172487.9641194904,0.0,0.0,0.0,172488.00248097375,7067.295211550503,0.0,0.0,0.0,50629.62537426983,0.0,0.0,0.0,50629.66373575319,PORTED_CYL,140.0,560.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
572317.887485399,1.6e-06,2.0147697573429184,9534.867704813176,0.0,0.0,0.0,220480.19201940807,0.0,0.0,0.0,220480.19547882373,9534.867704813176,0.0,0.0,0.0,62522.21730719514,0.0,0.0,0.0,62522.220766610786,PORTED_CYL,140.0,560.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
592911.5277612779,1.6e-06,2.8496522657853345,14281.81773548483,0.0,0.0,0.0,306865.3644338343,0.0,0.0,0.0,306865.3598382102,14281.81773548483,0.0,0.0,0.0,83452.63348603742,0.0,0.0,0.0,83452.62889041337,PORTED_CYL,140.0,560.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
627663.8096306534,1.6e-06,1.5064766629504573,8714.90621720899,0.0,0.0,0.0,171030.25821327558,0.0,0.0,0.0,171030.2624545881,8714.90621720899,0.0,0.0,0.0,52922.48836613798,0.0,0.0,0.0,52922.49260745051,PORTED_CYL,160.0,560.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
632871.6896453066,1.6e-06,1.55417484621293,9023.48359442803,0.0,0.0,0.0,176115.42536514762,0.0,0.0,0.0,176115.43954916147,9023.48359442803,0.0,0.0,0.0,54268.11762133638,0.0,0.0,0.0,54268.13180535024,PORTED_CYL,160.0,560.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
642740.5975617582,1.6e-06,1.73279738462275,10205.545635380453,0.0,0.0,0.0,195011.2921236945,0.0,0.0,0.0,195011.3463994054,10205.545635380453,0.0,0.0,0.0,59159.97782896291,0.0,0.0,0.0,59160.03210467381,PORTED_CYL,160.0,560.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
656883.7483609999,1.6e-06,2.1305562726511584,12934.461994835823,0.0,0.0,0.0,236770.4570875425,0.0,0.0,0.0,236770.50161913707,12934.461994835823,0.0,0.0,0.0,69734.80956145623,0.0,0.0,0.0,69734.8540930508,PORTED_CYL,160.0,560.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
675079.487103253,1.6e-06,2.8427761550166917,18057.372705388778,0.0,0.0,0.0,311011.3951675179,0.0,0.0,0.0,311011.3098593243,18057.372705388778,0.0,0.0,0.0,88137.74528655368,0.0,0.0,0.0,88137.6599783601,PORTED_CYL,160.0,560.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
718569.6993614724,1.6e-06,1.7246241258766897,12587.482592207214,0.0,0.0,0.0,198314.08843662997,0.0,0.0,0.0,198314.0949058496,12587.482592207214,0.0,0.0,0.0,63103.55753330764,0.0,0.0,0.0,63103.56400252728,PORTED_CYL,180.0,560.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
723227.1135741898,1.6e-06,1.7669889402223866,12933.526003010054,0.0,0.0,0.0,202866.78252245832,0.0,0.0,0.0,202866.81235243127,12933.526003010054,0.0,0.0,0.0,64335.0147860586,0.0,0.0,0.0,64335.044616031555,PORTED_CYL,180.0,560.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
732081.5796418868,1.6e-06,1.925148272248821,14249.122916364044,0.0,0.0,0.0,219732.3833934287,0.0,0.0,0.0,219732.43678041262,14249.122916364044,0.0,0.0,0.0,68800.75926905504,0.0,0.0,0.0,68800.81265603896,PORTED_CYL,180.0,560.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
744789.6564118182,1.6e-06,2.275698644290195,17250.53712284342,0.0,0.0,0.0,256834.70271129548,0.0,0.0,0.0,256834.73479195303,17250.53712284342,0.0,0.0,0.0,78419.93856043156,0.0,0.0,0.0,78419.9706410891,PORTED_CYL,180.0,560.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
761126.9799020102,1.6e-06,2.89858630734619,22792.56602161297,0.0,0.0,0.0,322300.481368486,0.0,0.0,0.0,322300.52618711645,22792.56602161297,0.0,0.0,0.0,95051.27653549977,0.0,0.0,0.0,95051.32135413024,PORTED_CYL,180.0,560.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
141214.2408135839,1.6e-06,0.34008366414796176,115.90310841965518,0.0,0.0,0.0,38670.86264040826,0.0,0.0,0.0,38670.86246804722,115.90310841965518,0.0,0.0,0.0,10069.831705371676,0.0,0.0,0.0,10069.83153301064,PORTED_CYL,40.0,580.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
158332.7727274911,1.6e-06,0.5533496932477487,215.9019343352179,0.0,0.004873314123279582,0.0,62379.4709742663,0.0,0.004873314123279582,0.0,62379.46848148882,215.9019343352179,0.0,0.004873314123279582,0.0,15842.372012242702,0.0,0.004873314123279582,0.0,15842.369519465217,PORTED_CYL,40.0,580.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
218771.32266031555,1.6e-06,0.5256647559309371,418.7367719660816,0.0,0.0,0.0,60365.61547731197,0.0,0.0,0.0,60365.61459203785,418.7367719660816,0.0,0.0,0.0,16157.214147576227,0.0,0.0,0.0,16157.213262302106,PORTED_CYL,60.0,580.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
232155.22750793782,1.6e-06,0.662365591622523,551.1700874298152,0.0,0.0,0.0,75595.40912273257,0.0,0.0,0.0,75595.4055981582,551.1700874298152,0.0,0.0,0.0,19890.4579460255,0.0,0.0,0.0,19890.454421451148,PORTED_CYL,60.0,580.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
246791.00346863392,1.6e-06,1.124553799257873,1073.819725083073,0.0,0.0,0.0,126792.82457502195,0.0,0.0,0.0,126792.82694240505,1073.819725083073,0.0,0.0,0.0,32217.87505034647,0.0,0.0,0.0,32217.87741772957,PORTED_CYL,60.0,580.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
299256.93915070395,1.6e-06,0.7185978681321751,1034.1989647380706,0.0,0.0,0.0,83373.54121547498,0.0,0.0,0.0,83373.53823616618,1034.1989647380706,0.0,0.0,0.0,22939.46519136618,0.0,0.0,0.0,22939.462212057377,PORTED_CYL,80.0,580.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
309549.2369748629,1.6e-06,0.8191897306003959,1202.0974981193835,0.0,0.0,0.0,94616.16591790566,0.0,0.0,0.0,94616.16208371181,1202.0974981193835,0.0,0.0,0.0,25722.306245315696,0.0,0.0,0.0,25722.30241112186,PORTED_CYL,80.0,580.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
328787.763380343,1.6e-06,1.2127472919576485,1915.9891934417265,0.0,0.0,0.0,138256.3052856164,0.0,0.0,0.0,138256.3025827036,1915.9891934417265,0.0,0.0,0.0,36263.94402380308,0.0,0.0,0.0,36263.94132089027,PORTED_CYL,80.0,580.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
337824.43695561006,1.6e-06,1.8464691315801478,3264.2176866683267,0.0,-0.06323096173171384,0.0,208386.4568928672,0.0,-0.06323096173171384,0.0,208386.45194381426,3264.2176866683267,0.0,-0.06323096173171384,0.0,53098.397122681235,0.0,-0.06323096173171384,0.0,53098.39217362828,PORTED_CYL,80.0,580.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
382427.7857586189,1.6e-06,0.9180831577766692,2078.8162479856373,0.0,0.0,0.0,107663.52190354926,0.0,0.0,0.0,107663.51427464874,2078.8162479856373,0.0,0.0,0.0,30452.733276133837,0.0,0.0,0.0,30452.725647233303,PORTED_CYL,100.0,580.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
