surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_DIAMETER,Component_param_LENGTH,Component_param_WALL_THICKNESS,Component_param_PORT_THICKNESS,Component_param_TOP_CONN_DISP,Component_param_RIGHT_CONN_DISP,Component_param_BOTTOM_CONN_DISP,Component_param_LEFT_CONN_DISP,Component_param_FRONT_ANGLE
480960.59178628615,1.6e-06,1.2765751176696623,1892.494196528059,0.0,0.0,0.0,366567.42842745496,0.0,0.0,0.0,366567.4339990133,1892.494196528059,0.0,0.0,0.0,96444.13745375424,0.0,0.0,0.0,96444.1430253126,PORTED_CYL,80.0,920.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
511695.1408851438,1.6e-06,1.910360443140257,3042.4966088591304,0.0,0.0,0.0,543757.4037837601,0.0,0.0,0.0,543757.3875672537,3042.4966088591304,0.0,0.0,0.0,139525.010812884,0.0,0.0,0.0,139524.99459637754,PORTED_CYL,80.0,920.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
525666.7175687568,1.6e-06,2.9339772905640187,5223.1554841405305,0.08797172406293186,0.0,0.08797172406293344,829458.7797579399,0.0,0.0,0.0,829458.7744384469,5223.1554841405305,0.08797172406293186,0.0,0.08797172406293344,208630.22578650265,0.0,0.0,0.0,208630.22046700955,PORTED_CYL,80.0,920.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
590306.1839721665,1.6e-06,1.4172276168657658,3254.3282625877305,0.0,0.0,0.0,410777.9870416749,0.0,0.0,0.0,410777.97480896686,3254.3282625877305,0.0,0.0,0.0,110892.62170628316,0.0,0.0,0.0,110892.60947357512,PORTED_CYL,100.0,920.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
603653.0461035371,1.6e-06,1.5448914080429699,3582.3077098980757,0.0,0.0,0.0,446717.07613467734,0.0,0.0,0.0,446717.07710685453,3582.3077098980757,0.0,0.0,0.0,119818.0590708447,0.0,0.0,0.0,119818.06004302188,PORTED_CYL,100.0,920.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
628732.5708633878,1.6e-06,2.036627611381651,4918.168589598823,0.0,0.0,0.0,584424.1279652015,0.0,0.0,0.0,584424.1073727286,4918.168589598823,0.0,0.0,0.0,153473.67295786826,0.0,0.0,0.0,153473.65236539536,PORTED_CYL,100.0,920.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
664926.9155083346,1.6e-06,3.1893486169254417,8319.778798492705,0.0,0.0,0.0,905521.8259590878,0.0,0.0,0.0,905521.826389147,8319.778798492705,0.0,0.0,0.0,230655.3719500865,0.0,0.0,0.0,230655.37238014562,PORTED_CYL,100.0,920.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
667840.796337276,1.6e-06,4.3250176457526965,12326.562936718194,0.0,-0.28605370960104076,0.0,1222629.2500764045,0.0,-0.2860537096010407,0.0,1222629.200869429,12326.562936718194,0.0,-0.28605370960104076,0.0,307455.48750677094,0.0,-0.2860537096010407,0.0,307455.43829979526,PORTED_CYL,100.0,920.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
718696.7243105108,1.6e-06,1.7252413523291918,5732.4495498421165,0.0,0.0,0.0,503299.9585819579,0.0,0.0,0.0,503299.93243312644,5732.4495498421165,0.0,0.0,0.0,138238.88682882345,0.0,0.0,0.0,138238.86067999198,PORTED_CYL,120.0,920.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
729962.4608918681,1.6e-06,1.8311610539735423,6121.06600489286,0.0,0.0,0.0,533177.2564625911,0.0,0.0,0.0,533177.2419546015,6121.06600489286,0.0,0.0,0.0,145702.85358690558,0.0,0.0,0.0,145702.839078916,PORTED_CYL,120.0,920.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
751220.4366706689,1.6e-06,2.2346942808769423,7661.626921017785,0.0,0.0,0.0,646408.2750488321,0.0,0.0,0.0,646408.2451169451,7661.626921017785,0.0,0.0,0.0,173546.9253606117,0.0,0.0,0.0,173546.89542872476,PORTED_CYL,120.0,920.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
781772.1562770769,1.6e-06,3.158736802476592,11410.605360588892,0.0,0.0,0.0,904347.138668587,0.0,0.0,0.0,904347.0972727905,11410.605360588892,0.0,0.0,0.0,235958.2427823785,0.0,0.0,0.0,235958.20138658205,PORTED_CYL,120.0,920.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
811007.7039573657,1.6e-06,4.815403850904739,18705.81752945894,-0.3156911417337156,0.0,-0.3156911417337123,1364700.7470017008,0.0,0.0,0.0,1364700.851803281,18705.81752945894,-0.3156911417337156,0.0,-0.3156911417337123,345764.2627698942,0.0,0.0,0.0,345764.36757147464,PORTED_CYL,120.0,920.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
1260390.9135182211,1.6e-06,5.808437764788071,15121.194556423297,0.0,0.0,0.0,1661708.2118585801,0.0,0.0,0.0,1661708.2111309008,15121.194556423297,0.0,0.0,0.0,432642.77876025473,0.0,0.0,0.0,432642.7780325752,PORTED_CYL,140.0,920.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
859431.652642914,1.6e-06,2.1300744186942664,9693.508234121873,0.0,0.0,0.0,624550.1629686252,0.0,0.0,0.0,624550.121595945,9693.508234121873,0.0,0.0,0.0,173826.41633187918,0.0,0.0,0.0,173826.37495919893,PORTED_CYL,140.0,920.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
877907.9418876356,1.6e-06,2.472896929731101,11448.184537237628,0.0,0.0,0.0,720970.7070752197,0.0,0.0,0.0,720970.6644389015,11448.184537237628,0.0,0.0,0.0,197705.68519716238,0.0,0.0,0.0,197705.64256084402,PORTED_CYL,140.0,920.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
904456.2520974643,1.6e-06,3.2483691912212707,15605.015918052914,0.0,0.0,0.0,937954.9201443302,0.0,0.0,0.0,937954.8564838996,15605.015918052914,0.0,0.0,0.0,250599.83897988428,0.0,0.0,0.0,250599.7753194537,PORTED_CYL,140.0,920.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
938814.2880436669,1.6e-06,4.666845039825576,23674.56429979285,0.0,0.0,0.0,1332833.8504311412,0.0,0.0,0.0,1332833.973970893,23674.56429979285,0.0,0.0,0.0,345329.1463357312,0.0,0.0,0.0,345329.26987548306,PORTED_CYL,140.0,920.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
1466521.5462984878,1.6e-06,6.714259013345316,22893.621233784084,0.0,0.0,0.0,1926677.192976388,0.0,0.0,0.0,1926677.1919842034,22893.621233784084,0.0,0.0,0.0,505939.9837082022,0.0,0.0,0.0,505939.9827160175,PORTED_CYL,160.0,920.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
991826.5904956869,1.6e-06,2.4390809491967094,14488.28116371841,0.0,0.0,0.0,720217.3865916154,0.0,0.0,0.0,720217.3984941348,14488.28116371841,0.0,0.0,0.0,204107.85801049712,0.0,0.0,0.0,204107.86991301648,PORTED_CYL,160.0,920.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
1008178.4227180616,1.6e-06,2.737365035764033,16462.55134470969,0.0,0.0,0.0,804335.7536100972,0.0,0.0,0.0,804335.7723027872,16462.55134470969,0.0,0.0,0.0,225109.28676040412,0.0,0.0,0.0,225109.30545309404,PORTED_CYL,160.0,920.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
1031700.1668413028,1.6e-06,3.4071640224446695,21058.94508674132,0.0,0.0,0.0,992260.8275177762,0.0,0.0,0.0,992260.732324926,21058.94508674132,0.0,0.0,0.0,271304.78188294504,0.0,0.0,0.0,271304.68669009476,PORTED_CYL,160.0,920.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
1062068.6723310861,1.6e-06,4.617084768676042,29765.53794255433,0.0,0.0,0.0,1330029.62045854,0.0,0.0,0.0,1330029.5543475053,29765.53794255433,0.0,0.0,0.0,353050.6937172104,0.0,0.0,0.0,353050.62760617555,PORTED_CYL,160.0,920.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
1675156.2203072773,1.6e-06,7.626100466260835,32981.23222344536,0.0,0.0,0.0,2195344.9030128396,0.0,0.0,0.0,2195344.901623561,32981.23222344536,0.0,0.0,0.0,581662.0423179155,0.0,0.0,0.0,581662.0409286367,PORTED_CYL,180.0,920.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
1127014.499567957,1.6e-06,2.7567998623379597,20697.784750290055,0.0,0.0,0.0,819887.6386218123,0.0,0.0,0.0,819887.6542938804,20697.784750290055,0.0,0.0,0.0,236548.7879542277,0.0,0.0,0.0,236548.8036262958,PORTED_CYL,180.0,920.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
1141687.0177364436,1.6e-06,3.0209336187876166,22895.13896509076,0.0,0.0,0.0,894600.2605184794,0.0,0.0,0.0,894600.2661968772,22895.13896509076,0.0,0.0,0.0,255370.68653808834,0.0,0.0,0.0,255370.69221648626,PORTED_CYL,180.0,920.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
1162825.8862709193,1.6e-06,3.6112237699448704,27950.151843643653,0.0,0.0,0.0,1060723.1696532327,0.0,0.0,0.0,1060723.1749747794,27950.151843643653,0.0,0.0,0.0,296588.09306973027,0.0,0.0,0.0,296588.098391277,PORTED_CYL,180.0,920.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
1190101.1845350596,1.6e-06,4.669293259366626,37367.4579748915,0.0,0.0,0.0,1357015.4692145016,0.0,0.0,0.0,1357015.4554573225,37367.4579748915,0.0,0.0,0.0,368992.8011006,0.0,0.0,0.0,368992.7873434209,PORTED_CYL,180.0,920.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
226580.9572906231,1.6e-06,0.545796141587846,187.0757004303876,0.0,0.0,0.0,162112.61865378646,-0.004000602723310502,0.0,-0.004000602723310502,162112.61620741567,187.0757004303876,0.0,0.0,0.0,41546.25948403919,-0.004000602723310502,0.0,-0.004000602723310502,41546.2570376684,PORTED_CYL,40.0,940.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
254385.95457419887,1.6e-06,0.8943779129807407,350.57109314160493,0.009716456556885245,-0.008962503698688215,0.009716456556885156,264178.79805956624,0.0,-0.008962503698688215,0.0,264178.7986184215,350.57109314160493,0.009716456556885245,-0.008962503698688215,0.009716456556885156,66610.94158918249,0.0,-0.008962503698688215,0.0,66610.94214803775,PORTED_CYL,40.0,940.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
348843.23210224527,1.6e-06,0.8383154036068929,673.6887672800791,0.0,0.0,0.0,250450.6724679505,0.0,0.0,0.0,250450.67094013433,673.6887672800791,0.0,0.0,0.0,65266.7978558943,0.0,0.0,0.0,65266.79632807815,PORTED_CYL,60.0,940.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
370622.8838710119,1.6e-06,1.0618081915870807,890.2174947772999,0.0,0.0,0.0,315946.0507475925,0.0,0.0,0.0,315946.0621251729,890.2174947772999,0.0,0.0,0.0,81392.63738098442,0.0,0.0,0.0,81392.64875856476,PORTED_CYL,60.0,940.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
394263.57261042565,1.6e-06,1.8213979521154582,1749.7874954105469,0.0,0.0,0.0,537697.4891042451,0.0,0.0,0.0,537697.4796868432,1749.7874954105469,0.0,0.0,0.0,135350.26756017254,0.0,0.0,0.0,135350.2581427706,PORTED_CYL,60.0,940.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
474292.62151464674,1.6e-06,1.1390134722636376,1658.6006653927602,0.0,0.0,0.0,342325.3899751823,0.0,0.0,0.0,342325.38502863335,1658.6006653927602,0.0,0.0,0.0,90717.31224412133,0.0,0.0,0.0,90717.30729757238,PORTED_CYL,80.0,940.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
491043.60001208034,1.6e-06,1.3034787681858597,1933.1044350860602,0.0,0.0,0.0,390582.2475609397,0.0,0.0,0.0,390582.2532107247,1933.1044350860602,0.0,0.0,0.0,102643.79171026968,0.0,0.0,0.0,102643.79736005468,PORTED_CYL,80.0,940.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
522454.39976858936,1.6e-06,1.9513963451221212,3108.7617878290866,0.0,0.0,0.0,579707.4416129902,0.0,0.0,0.0,579707.4251510375,3108.7617878290866,0.0,0.0,0.0,148643.87257777806,0.0,0.0,0.0,148643.85611582536,PORTED_CYL,80.0,940.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
536716.2415156151,1.6e-06,2.997944920669192,5338.384239176969,0.09791001620562412,0.0,0.09791001620562542,884692.8480185921,0.0,0.0,0.0,884692.8488664649,5338.384239176969,0.09791001620562412,0.0,0.09791001620562542,222445.59776503989,0.0,0.0,0.0,222445.59861291267,PORTED_CYL,80.0,940.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
602534.324890346,1.6e-06,1.4465890559463113,3323.4760287997215,0.0,0.0,0.0,437445.04870575643,0.0,0.0,0.0,437445.03617076034,3323.4760287997215,0.0,0.0,0.0,117893.52463286975,0.0,0.0,0.0,117893.51209787367,PORTED_CYL,100.0,940.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
616173.3835070549,1.6e-06,1.577069454123114,3658.689472391701,0.0,0.0,0.0,475790.588626337,0.0,0.0,0.0,475790.58563228784,3658.689472391701,0.0,0.0,0.0,127415.09762890854,0.0,0.0,0.0,127415.09463485937,PORTED_CYL,100.0,940.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
641804.9565841998,1.6e-06,2.079767021292964,5024.341709275006,0.0,0.0,0.0,622761.1823752004,0.0,0.0,0.0,622761.1585512664,5024.341709275006,0.0,0.0,0.0,163340.58958535647,0.0,0.0,0.0,163340.56576142242,PORTED_CYL,100.0,940.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
678799.9605489261,1.6e-06,3.258508505141797,8502.793424519343,0.0,0.0,0.0,965589.8020343983,0.0,0.0,0.0,965589.8026304491,8502.793424519343,0.0,0.0,0.0,245784.96184638335,0.0,0.0,0.0,245784.9624424342,PORTED_CYL,100.0,940.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
681746.9150702877,1.6e-06,4.41973695857225,12600.191604093761,0.0,-0.4709957247316078,0.0,1304114.029466378,0.0,-0.4709957247316078,0.0,1304113.9817688852,12600.191604093761,0.0,-0.4709957247316078,0.0,327790.91031592456,0.0,-0.4709957247316078,0.0,327790.86261843157,PORTED_CYL,100.0,940.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
733431.8407700978,1.6e-06,1.7606167886931687,5853.6089066649465,0.0,0.0,0.0,535777.2666404229,0.0,0.0,0.0,535777.2398708806,5853.6089066649465,0.0,0.0,0.0,146857.01642934044,0.0,0.0,0.0,146856.9896597982,PORTED_CYL,120.0,940.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
744944.2371533198,1.6e-06,1.8688734554142667,6250.7967697145195,0.0,0.0,0.0,567651.0567090688,0.0,0.0,0.0,567651.0367663983,6250.7967697145195,0.0,0.0,0.0,154816.91096653164,0.0,0.0,0.0,154816.8910238612,PORTED_CYL,120.0,940.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
766670.2775503948,1.6e-06,2.2814012964523624,7825.708428825764,0.0,0.0,0.0,688490.3380955671,0.0,0.0,0.0,688490.30848962,7825.708428825764,0.0,0.0,0.0,184528.74850260085,0.0,0.0,0.0,184528.71889665374,PORTED_CYL,120.0,940.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
797898.2221245295,1.6e-06,3.2262964068348188,11659.338460031595,0.0,0.0,0.0,963860.2520870212,0.0,0.0,0.0,963860.211137259,11659.338460031595,0.0,0.0,0.0,251171.1707841711,0.0,0.0,0.0,251171.12983440893,PORTED_CYL,120.0,940.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
827770.4847382633,1.6e-06,4.920779278655429,19121.296009513848,-0.33555104024270577,0.0,-0.33555104024270704,1455489.3383800425,0.0,0.0,0.0,1455489.4677517705,19121.296009513848,-0.33555104024270577,0.0,-0.33555104024270704,368489.0351548726,0.0,0.0,0.0,368489.1645266007,PORTED_CYL,120.0,940.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
1286724.1308751865,1.6e-06,5.932312574480521,15444.166027006933,0.0,0.0,0.0,1771059.4988388994,0.0,0.0,0.0,1771059.4980286858,15444.166027006933,0.0,0.0,0.0,460611.649097703,0.0,0.0,0.0,460611.64828748925,PORTED_CYL,140.0,940.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
876888.9875381388,1.6e-06,2.1734648326180173,9897.768735385063,0.0,0.0,0.0,664672.773461369,0.0,0.0,0.0,664672.7311388863,9897.768735385063,0.0,0.0,0.0,184554.39234976558,0.0,0.0,0.0,184554.35002728293,PORTED_CYL,140.0,940.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
895772.192442639,1.6e-06,2.523930520301164,11691.572084438452,0.0,0.0,0.0,767561.9971666058,0.0,0.0,0.0,767561.9491774954,11691.572084438452,0.0,0.0,0.0,210025.71106241242,0.0,0.0,0.0,210025.663073302,PORTED_CYL,140.0,940.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
922908.3739144766,1.6e-06,3.316900449931961,15942.241185124756,0.0,0.0,0.0,999185.9543815753,0.0,0.0,0.0,999185.8871665369,15942.241185124756,0.0,0.0,0.0,266482.4707872474,0.0,0.0,0.0,266482.40357220895,PORTED_CYL,140.0,940.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
958031.0696313824,1.6e-06,4.767794618841323,24196.36752493454,0.0,0.0,0.0,1420863.91541617,0.0,0.0,0.0,1420864.0371992295,24196.36752493454,0.0,0.0,0.0,367657.7654090815,0.0,0.0,0.0,367657.8871921411,PORTED_CYL,140.0,940.0,3.0,90.0,0.0,0.0,0.0,0.0,0.0
1496968.6864593544,1.6e-06,6.856966490923373,23381.08246622602,0.0,0.0,0.0,2053133.5858475694,0.0,0.0,0.0,2053133.584743975,23381.08246622602,0.0,0.0,0.0,538429.6860024014,0.0,0.0,0.0,538429.6848988069,PORTED_CYL,160.0,940.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0
1011768.5158033099,1.6e-06,2.48824120550584,14791.876436807963,0.0,0.0,0.0,766189.6988830531,0.0,0.0,0.0,766189.7109915013,14791.876436807963,0.0,0.0,0.0,216537.2169021077,0.0,0.0,0.0,216537.22901055595,PORTED_CYL,160.0,940.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0
1028480.5349683134,1.6e-06,2.793175411977425,16810.16685222994,0.0,0.0,0.0,855941.3526152171,0.0,0.0,0.0,855941.3713617155,16810.16685222994,0.0,0.0,0.0,238928.87651716734,0.0,0.0,0.0,238928.89526366576,PORTED_CYL,160.0,940.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0
1052523.3069367558,1.6e-06,3.4780865352573946,21510.30527745339,0.0,0.0,0.0,1056522.5109321368,0.0,0.0,0.0,1056522.4223784807,21510.30527745339,0.0,0.0,0.0,288213.0399281677,0.0,0.0,0.0,288212.95137451147,PORTED_CYL,160.0,940.0,3.0,70.0,0.0,0.0,0.0,0.0,0.0
