surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_THICKNESS,Component_param_CHORD_1,Component_param_SPAN,Component_param_TAPER_OFFSET,Component_param_CHORD_2,Component_param_LOAD
201515068.76708364,5.12409722434413e-07,1.426584508478049,58670720.94353161,0.0,-1911084.2209977235,0.0,5400585.070792597,0.0,-1911084.2209977235,0.0,60267082.833411574,57244136.51837631,0.0,0.0,0.0,1413869.7857531242,0.0,0.0,0.0,57706951.9735274,naca_wing,750.0,3000.0,2000.0,1.0,3000.0,8372.529
201515068.76708364,5.12409722434413e-07,1.575932327962255,64812904.73173977,0.0,-2111153.8695607656,0.0,5965967.352366868,0.0,-2111153.8695607656,0.0,66576388.27893788,63236972.49582324,0.0,0.0,0.0,1561886.5126150376,0.0,0.0,0.0,63748239.675102584,naca_wing,750.0,3000.0,2000.0,1.0,3000.0,9768.97
140895191.38357222,5.12409722434413e-07,0.46248960364504504,21132574.385506716,0.0,-320191.08950635896,0.0,1365878.657565065,0.0,-320191.08950635896,0.0,22190126.446570817,21016951.984595455,0.0,0.0,0.0,363556.6812146645,0.0,0.0,0.0,21303426.871131677,naca_wing,775.0,3100.0,1000.0,1.0,3100.0,5229.241
140895191.38357222,5.12409722434413e-07,0.5233500725570952,23913476.650734313,0.0,-362326.04712537,0.0,1545618.9477709634,0.0,-362326.04712537,0.0,25110195.330524538,23782639.13259504,0.0,0.0,0.0,411398.2541288412,0.0,0.0,0.0,24106812.155021686,naca_wing,775.0,3100.0,1000.0,1.0,3100.0,6333.174
140895191.38357222,5.12409722434413e-07,0.5864231231932454,26795478.589338448,0.0,-405992.8206971678,0.0,1731893.6943867977,0.0,-405992.8206971678,0.0,28136423.28885355,26648872.808540136,0.0,0.0,0.0,460979.1069364266,0.0,0.0,0.0,27012114.482201487,naca_wing,775.0,3100.0,1000.0,1.0,3100.0,7554.162
140895191.38357222,5.12409722434413e-07,0.651717228230825,29778967.344040796,0.0,-451197.2760309807,0.0,1924727.9199191167,0.0,-451197.2760309807,0.0,31269216.83833097,29616038.036983088,0.0,0.0,0.0,512305.89989189076,0.0,0.0,0.0,30019724.12536145,naca_wing,775.0,3100.0,1000.0,1.0,3100.0,8896.498
216968028.0861075,5.12409722434413e-07,1.2929166980420743,60370262.91959087,0.0,-1790225.7723853386,0.0,5111311.054570634,0.0,-1790225.7723853386,0.0,62033793.940254256,59077346.221548796,0.0,0.0,0.0,1339573.9337077907,0.0,0.0,0.0,59554973.51743348,naca_wing,775.0,3100.0,2000.0,1.0,3100.0,7305.8403
216968028.0861075,5.12409722434413e-07,1.4464989165495612,67541489.74736081,0.0,-2002882.0449577204,0.0,5718470.4271981,0.0,-2002882.0449577204,0.0,69402627.29990394,66094990.83081125,0.0,0.0,0.0,1498698.4441307734,0.0,0.0,0.0,66629354.233386174,naca_wing,775.0,3100.0,2000.0,1.0,3100.0,8693.509
152205648.31684342,5.12409722434413e-07,0.4713317160017128,24431632.384698346,0.0,-336838.71883984085,0.0,1472946.1163228103,0.0,-336838.71883984085,0.0,25590357.160851717,24313799.45569792,0.0,0.0,0.0,392221.7148609516,0.0,0.0,0.0,24627465.68839029,naca_wing,800.0,3200.0,1000.0,1.0,3200.0,5469.773
152205648.31684342,5.12409722434413e-07,0.534062907448793,27683324.041458458,0.0,-381669.76551240234,0.0,1668985.681829036,0.0,-381669.76551240234,0.0,28996267.562711276,27549808.31459626,0.0,0.0,0.0,444423.87874961086,0.0,0.0,0.0,27905221.48649405,naca_wing,800.0,3200.0,1000.0,1.0,3200.0,6638.097
152205648.31684342,5.12409722434413e-07,0.5991368054080515,31056450.650180455,0.0,-428175.03488924925,0.0,1872346.376683545,0.0,-428175.03488924925,0.0,32529372.24056451,30906666.44882844,0.0,0.0,0.0,498575.5409097148,0.0,0.0,0.0,31305385.606142696,naca_wing,800.0,3200.0,1000.0,1.0,3200.0,7932.426
152205648.31684342,5.12409722434413e-07,0.6665425375741869,34550448.64139239,0.0,-476346.75704261265,0.0,2082994.224136365,0.0,-476346.75704261265,0.0,36189080.89639757,34383813.00699884,0.0,0.0,0.0,554667.6538825739,0.0,0.0,0.0,34827389.96053732,naca_wing,800.0,3200.0,1000.0,1.0,3200.0,9357.112
233111243.7231525,5.12409722434413e-07,1.3096695606883326,69196813.52739446,0.0,-1871919.0354325785,0.0,5402483.526402334,0.0,-1871919.0354325785,0.0,71106842.70748168,67887143.96670613,0.0,0.0,0.0,1417268.1789025757,0.0,0.0,0.0,68431296.92067024,naca_wing,800.0,3200.0,2000.0,1.0,3200.0,7570.433
233111243.7231525,5.12409722434413e-07,1.46628826504792,77471813.27219766,0.0,-2095775.1460086016,0.0,6048547.232566843,0.0,-2095775.1460086016,0.0,79610256.01892304,76005525.00714974,0.0,0.0,0.0,1586754.2176504938,0.0,0.0,0.0,76614751.26905462,naca_wing,800.0,3200.0,2000.0,1.0,3200.0,9018.328
164083677.58110514,5.12409722434413e-07,0.48020561762907227,28131009.737191617,0.0,-353904.7230793533,0.0,1585774.157808452,0.0,-353904.7230793533,0.0,29396646.62262381,28010958.332784347,0.0,0.0,0.0,422431.72622606775,0.0,0.0,0.0,28353355.59544869,naca_wing,825.0,3300.0,1000.0,1.0,3300.0,5716.086
164083677.58110514,5.12409722434413e-07,0.5448213754829948,31916276.811615493,0.0,-401525.6193170123,0.0,1799153.5836841138,0.0,-401525.6193170123,0.0,33352215.924922183,31780071.467744745,0.0,0.0,0.0,479273.5146799512,0.0,0.0,0.0,32168541.199788768,naca_wing,825.0,3300.0,1000.0,1.0,3300.0,6950.9224
164083677.58110514,5.12409722434413e-07,0.681433573817569,39919180.02741577,0.0,-502206.870110302,0.0,2250285.52760008,0.0,-502206.870110302,0.0,41715176.230570525,39748821.63396138,0.0,0.0,0.0,599449.7988536796,0.0,0.0,0.0,40234698.89527851,naca_wing,825.0,3300.0,1000.0,1.0,3300.0,9830.772
