        62x16_6_1200_51_810                                 (62x16_6_1200_51_810.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        40.3        0.95      0.6290      0.3854      0.5836      16.052    1404.613      93.993  
        44.7        1.06      0.6776      0.3760      0.5873      16.146    1413.464      91.722  
        49.2        1.16      0.7200      0.3623      0.5858      16.106    1409.924      88.372  
        53.7        1.27      0.7566      0.3444      0.5781      15.891    1391.337      84.011  
        58.2        1.38      0.7898      0.3233      0.5633      15.489    1355.934      78.863  
        62.6        1.48      0.8171      0.2990      0.5421      14.899    1304.600      72.928  
        67.1        1.59      0.8425      0.2729      0.5143      14.134    1238.219      66.566  
        71.6        1.69      0.8617      0.2448      0.4811      13.226    1157.678      59.709  
        76.1        1.80      0.8780      0.2160      0.4426      12.168    1064.745      52.673  
        80.5        1.90      0.8913      0.1865      0.3988      10.963     959.421      45.501  
        85.0        2.01      0.9006      0.1565      0.3493       9.604     840.732      38.173  
        89.5        2.12      0.9045      0.1257      0.2943       8.090     708.237      30.664  
        94.0        2.22      0.8988      0.0944      0.2334       6.417     561.668      23.020  
        98.4        2.33      0.8718      0.0624      0.1666       4.580     400.850      15.208  
       102.9        2.43      0.7711      0.0297      0.0937       2.576     225.517       7.239  



         PROP RPM =       840

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3510      0.4696      20.504    1538.260     116.541  
         4.5        0.09      0.0677      0.3554      0.4760      20.786    1559.501     118.002  
         8.9        0.18      0.1350      0.3606      0.4847      21.161    1587.824     119.711  
        13.4        0.27      0.2011      0.3666      0.4961      21.657    1624.997     121.689  
        17.9        0.36      0.2654      0.3733      0.5104      22.288    1671.906     123.937  
        22.4        0.45      0.3319      0.3810      0.5207      22.730    1705.539     126.478  
        26.8        0.54      0.3944      0.3868      0.5338      23.307    1748.907     128.433  
        31.3        0.64      0.4537      0.3911      0.5472      23.897    1792.276     129.805  
        35.8        0.73      0.5090      0.3930      0.5601      24.460    1834.760     130.434  
        40.3        0.82      0.5600      0.3922      0.5719      24.970    1873.703     130.209  
        44.7        0.91      0.6104      0.3899      0.5793      25.292    1897.600     129.400  
        49.2        1.00      0.6521      0.3829      0.5860      25.587    1919.727     127.129  
        53.7        1.09      0.6926      0.3739      0.5877      25.667    1925.037     124.140  
        58.2        1.18      0.7257      0.3608      0.5864      25.600    1920.612     119.801  
        62.6        1.27      0.7575      0.3454      0.5791      25.292    1897.600     114.675  
        67.1        1.36      0.7854      0.3273      0.5670      24.755    1857.772     108.650  
        71.6        1.45      0.8101      0.3070      0.5501      24.018    1802.012     101.928  
        76.1        1.54      0.8330      0.2854      0.5283      23.066    1730.321      94.735  
        80.5        1.63      0.8520      0.2619      0.5019      21.912    1644.469      86.934  
        85.0        1.72      0.8677      0.2375      0.4718      20.598    1545.340      78.841  
        89.5        1.81      0.8813      0.2127      0.4377      19.110    1433.821      70.590  
        94.0        1.90      0.8926      0.1873      0.3997      17.460    1309.910      62.182  
        98.4        2.00      0.9013      0.1615      0.3576      15.609    1171.839      53.617  
       102.9        2.09      0.9063      0.1352      0.3113      13.598    1019.606      44.894  
       107.4        2.18      0.9058      0.1085      0.2607      11.384     854.097      36.014  
       111.8        2.27      0.8953      0.0812      0.2058       8.983     674.073      26.977  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3511      0.4689      30.562    2006.464     152.241  
         4.5        0.08      0.0594      0.3549      0.4744      30.911    2029.476     153.904  
         8.9        0.16      0.1185      0.3593      0.4816      31.380    2060.454     155.815  
        13.4        0.24      0.1768      0.3644      0.4907      31.983    2099.397     157.996  
        17.9        0.32      0.2340      0.3700      0.5020      32.721    2148.076     160.424  
        22.4        0.40      0.2911      0.3764      0.5131      33.445    2194.985     163.211  
        26.8        0.48      0.3475      0.3825      0.5242      34.169    2242.779     165.864  
        31.3        0.56      0.4022      0.3876      0.5356      34.907    2291.458     168.112  
        35.8        0.64      0.4544      0.3915      0.5472      35.658    2341.022     169.776  
        40.3        0.71      0.5036      0.3938      0.5584      36.395    2389.701     170.675  
        44.7        0.79      0.5494      0.3938      0.5687      37.066    2433.955     170.697  
        49.2        0.87      0.5918      0.3915      0.5778      37.656    2472.013     169.798  
        53.7        0.95      0.6306      0.3872      0.5848      38.112    2502.106     167.887  
        58.2        1.03      0.6693      0.3813      0.5877      38.313    2515.382     165.325  
        62.6        1.11      0.7011      0.3718      0.5892      38.407    2520.692     161.188  
        67.1        1.19      0.7324      0.3607      0.5864      38.219    2509.186     156.422  
        71.6        1.27      0.7581      0.3465      0.5806      37.830    2484.404     150.262  
        76.1        1.35      0.7831      0.3309      0.5702      37.160    2440.151     143.496  
        80.5        1.43      0.8055      0.3136      0.5562      36.248    2379.966     135.987  
        85.0        1.51      0.8257      0.2949      0.5387      35.108    2304.734     127.871  
        89.5        1.59      0.8440      0.2749      0.5172      33.700    2212.686     119.216  
        94.0        1.67      0.8587      0.2538      0.4926      32.104    2108.248     110.044  
        98.4        1.75      0.8720      0.2323      0.4653      30.320    1990.533     100.714  
       102.9        1.83      0.8837      0.2104      0.4347      28.336    1859.542      91.227  
       107.4        1.90      0.8937      0.1882      0.4011      26.136    1716.160      81.583  
       111.8        1.98      0.9016      0.1655      0.3643      23.749    1558.616      71.782  



         PROP RPM =       1080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3512      0.4683      43.449    2535.739     192.706  
         4.5        0.07      0.0529      0.3546      0.4730      43.892    2561.406     194.572  
         8.9        0.14      0.1055      0.3584      0.4791      44.468    2595.039     196.685  
        13.4        0.21      0.1577      0.3627      0.4868      45.166    2635.752     199.046  
        17.9        0.28      0.2091      0.3675      0.4961      46.024    2686.201     201.676  
        22.4        0.35      0.2593      0.3727      0.5071      47.070    2746.386     204.554  
        26.8        0.42      0.3097      0.3785      0.5174      48.009    2801.261     207.701  
        31.3        0.49      0.3596      0.3839      0.5272      48.920    2855.251     210.646  
        35.8        0.56      0.4082      0.3884      0.5373      49.859    2909.240     213.231  
        40.3        0.64      0.4549      0.3922      0.5474      50.798    2965.000     215.210  
        44.7        0.71      0.4992      0.3946      0.5574      51.723    3018.989     216.446  
        49.2        0.78      0.5367      0.3942      0.5697      52.863    3085.370     216.221  
        53.7        0.85      0.5758      0.3930      0.5779      53.614    3128.739     215.637  
        58.2        0.92      0.6159      0.3911      0.5823      54.030    3152.636     214.535  
        62.6        0.99      0.6491      0.3860      0.5874      54.512    3180.958     211.815  
        67.1        1.06      0.6796      0.3791      0.5904      54.794    3196.889     208.061  
        71.6        1.13      0.7075      0.3704      0.5910      54.834    3200.430     203.250  
        76.1        1.20      0.7354      0.3604      0.5877      54.539    3182.728     197.742  
        80.5        1.27      0.7584      0.3478      0.5824      54.043    3153.521     190.840  
        85.0        1.34      0.7811      0.3341      0.5734      53.212    3104.842     183.354  
        89.5        1.41      0.8003      0.3186      0.5618      52.125    3042.001     174.856  
        94.0        1.48      0.8189      0.3023      0.5468      50.744    2961.460     165.864  
        98.4        1.55      0.8366      0.2852      0.5292      49.108    2865.872     156.512  
       102.9        1.62      0.8511      0.2667      0.5086      47.190    2754.352     146.373  
       107.4        1.69      0.8637      0.2478      0.4857      45.072    2630.442     135.964  
       111.8        1.76      0.8752      0.2285      0.4605      42.725    2493.255     125.398  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3512      0.4678      59.541    3126.969     237.848  
         4.5        0.06      0.0477      0.3542      0.4721      60.078    3155.291     240.096  
         8.9        0.13      0.0952      0.3577      0.4773      60.762    3190.694     242.344  
        13.4        0.19      0.1423      0.3614      0.4838      61.580    3234.063     244.817  
        17.9        0.25      0.1889      0.3656      0.4916      62.572    3286.282     247.740  
        22.4        0.32      0.2347      0.3701      0.5008      63.752    3348.237     250.887  
        26.8        0.38      0.2793      0.3751      0.5116      65.120    3420.813     254.034  
        31.3        0.44      0.3244      0.3802      0.5210      66.313    3482.769     257.631  
        35.8        0.51      0.3692      0.3850      0.5298      67.440    3542.069     260.778  
        40.3        0.57      0.4129      0.3891      0.5388      68.580    3602.254     263.701  
        44.7        0.64      0.4512      0.3918      0.5515      70.189    3686.336     265.499  
        49.2        0.70      0.4915      0.3938      0.5599      71.262    3742.980     266.848  
        53.7        0.76      0.5298      0.3949      0.5679      72.294    3796.970     267.523  
        58.2        0.83      0.5659      0.3946      0.5754      73.247    3847.419     267.298  
        62.6        0.89      0.5997      0.3926      0.5820      74.091    3890.788     265.949  
        67.1        0.95      0.6312      0.3891      0.5874      74.762    3927.076     263.701  
        71.6        1.02      0.6604      0.3843      0.5912      75.245    3951.858     260.329  
        76.1        1.08      0.6875      0.3777      0.5931      75.499    3965.134     255.833  
        80.5        1.14      0.7123      0.3696      0.5930      75.473    3964.249     250.437  
        85.0        1.21      0.7377      0.3604      0.5894      75.030    3940.352     244.143  
        89.5        1.27      0.7585      0.3491      0.5845      74.400    3907.604     236.499  
        94.0        1.33      0.7794      0.3370      0.5767      73.394    3854.500     228.406  
        98.4        1.40      0.7971      0.3232      0.5666      72.107    3787.234     218.986  
       102.9        1.46      0.8132      0.3085      0.5540      70.511    3704.037     208.982  
       107.4        1.52      0.8295      0.2933      0.5389      68.593    3603.139     198.731  
       111.8        1.59      0.8445      0.2774      0.5215      66.380    3486.309     187.940  



         PROP RPM =       1320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3513      0.4673      79.174    3780.154     287.980  
         4.5        0.06      0.0434      0.3540      0.4712      79.831    3811.131     290.228  
         8.9        0.12      0.0866      0.3570      0.4758      80.609    3849.189     292.701  
        13.4        0.17      0.1296      0.3604      0.4814      81.574    3894.328     295.399  
        17.9        0.23      0.1722      0.3641      0.4881      82.701    3948.318     298.546  
        22.4        0.29      0.2142      0.3681      0.4959      84.028    4012.043     301.694  
        26.8        0.35      0.2554      0.3724      0.5051      85.570    4085.504     305.291  
        31.3        0.40      0.2955      0.3770      0.5155      87.341    4169.586     309.112  
        35.8        0.46      0.3363      0.3816      0.5242      88.802    4240.392     312.934  
        40.3        0.52      0.3769      0.3860      0.5321      90.143    4304.118     316.531  
        44.7        0.58      0.4168      0.3899      0.5403      91.538    4370.498     319.678  
        49.2        0.64      0.4515      0.3922      0.5518      93.483    4463.431     321.702  
        53.7        0.69      0.4885      0.3946      0.5594      94.770    4525.386     323.500  
        58.2        0.75      0.5239      0.3957      0.5669      96.044    4585.572     324.399  
        62.6        0.81      0.5575      0.3961      0.5740      97.251    4643.101     324.624  
        67.1        0.87      0.5892      0.3949      0.5804      98.350    4695.321     323.725  
        71.6        0.92      0.6189      0.3926      0.5860      99.289    4740.460     321.926  
        76.1        0.98      0.6432      0.3880      0.5922     100.335    4790.024     318.105  
        80.5        1.04      0.6693      0.3832      0.5948     100.778    4811.266     314.058  
        85.0        1.10      0.6936      0.3768      0.5959     100.965    4820.116     308.888  
        89.5        1.15      0.7188      0.3699      0.5941     100.644    4805.070     303.267  
        94.0        1.21      0.7394      0.3608      0.5915     100.214    4784.713     295.849  
        98.4        1.27      0.7585      0.3505      0.5869      99.437    4747.540     287.306  
       102.9        1.33      0.7761      0.3392      0.5803      98.310    4693.551     278.089  
       107.4        1.39      0.7940      0.3273      0.5711      96.755    4620.089     268.422  
       111.8        1.44      0.8092      0.3141      0.5602      94.904    4531.582     257.406  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3513      0.4670     102.709    4495.294     342.834  
         4.5        0.05      0.0398      0.3538      0.4705     103.473    4528.927     345.082  
         8.9        0.11      0.0795      0.3566      0.4746     104.385    4568.755     347.780  
        13.4        0.16      0.1190      0.3596      0.4796     105.485    4616.549     350.927  
        17.9        0.21      0.1582      0.3629      0.4853     106.759    4673.194     354.074  
        22.4        0.26      0.1970      0.3665      0.4922     108.247    4737.804     357.446  
        26.8        0.32      0.2351      0.3703      0.5000     109.964    4813.036     361.268  
        31.3        0.37      0.2725      0.3744      0.5088     111.922    4898.888     365.315  
        35.8        0.42      0.3106      0.3791      0.5166     113.625    4973.234     369.811  
        40.3        0.48      0.3461      0.3829      0.5269     115.891    5072.363     373.633  
        44.7        0.53      0.3833      0.3870      0.5342     117.500    5142.283     377.454  
        49.2        0.58      0.4199      0.3907      0.5417     119.150    5214.860     381.276  
        53.7        0.64      0.4518      0.3930      0.5523     121.483    5316.643     383.299  
        58.2        0.69      0.4860      0.3953      0.5594     123.039    5384.794     385.547  
        62.6        0.74      0.5189      0.3969      0.5664     124.581    5452.945     387.121  
        67.1        0.79      0.5464      0.3965      0.5759     126.686    5544.992     386.671  
        71.6        0.85      0.5763      0.3957      0.5817     127.933    5598.982     386.222  
        76.1        0.90      0.6046      0.3942      0.5868     129.060    5648.546     384.648  
        80.5        0.95      0.6312      0.3918      0.5912     130.012    5690.145     382.175  
        85.0        1.01      0.6562      0.3880      0.5944     130.749    5722.892     378.578  
        89.5        1.06      0.6796      0.3831      0.5966     131.232    5743.249     373.857  
        94.0        1.11      0.7014      0.3770      0.5974     131.393    5750.330     367.788  
        98.4        1.16      0.7217      0.3698      0.5965     131.205    5742.364     360.818  
       102.9        1.22      0.7407      0.3615      0.5941     130.656    5718.467     352.725  
       107.4        1.27      0.7583      0.3521      0.5898     129.730    5677.754     343.508  
       111.8        1.32      0.7746      0.3418      0.5837     128.403    5619.339     333.392  



         PROP RPM =       1560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3513      0.4666     130.495    5272.389     402.183  
         4.5        0.05      0.0368      0.3537      0.4698     131.380    5307.792     404.881  
         8.9        0.10      0.0735      0.3562      0.4735     132.439    5350.276     407.804  
        13.4        0.15      0.1100      0.3589      0.4780     133.673    5400.725     410.951  
        17.9        0.20      0.1463      0.3619      0.4831     135.175    5458.255     414.323  
        22.4        0.24      0.1823      0.3651      0.4891     136.784    5525.521     417.920  
        26.8        0.29      0.2178      0.3685      0.4958     138.661    5602.522     421.966  
        31.3        0.34      0.2527      0.3722      0.5036     140.807    5689.260     426.238  
        35.8        0.39      0.2869      0.3761      0.5121     143.221    5786.618     430.509  
        40.3        0.44      0.3219      0.3804      0.5196     145.232    5869.815     435.680  
        44.7        0.49      0.3544      0.3841      0.5293     148.049    5980.449     439.726  
        49.2        0.54      0.3887      0.3880      0.5361     149.926    6057.451     443.998  
        53.7        0.59      0.4226      0.3915      0.5432     151.938    6137.107     448.269  
        58.2        0.64      0.4519      0.3934      0.5530     154.620    6247.742     450.517  
        62.6        0.68      0.4838      0.3957      0.5596     156.497    6322.973     453.215  
        67.1        0.73      0.5106      0.3969      0.5694     159.179    6432.722     454.339  
        71.6        0.78      0.5401      0.3977      0.5752     160.788    6498.218     455.013  
        76.1        0.83      0.5683      0.3977      0.5808     162.398    6561.943     455.238  
        80.5        0.88      0.5952      0.3969      0.5860     163.873    6621.243     454.339  
        85.0        0.93      0.6170      0.3942      0.5927     165.750    6696.474     451.192  
        89.5        0.98      0.6411      0.3911      0.5960     166.689    6734.533     447.820  
        94.0        1.03      0.6639      0.3874      0.5986     167.359    6762.855     443.548  
        98.4        1.07      0.6853      0.3827      0.6000     167.762    6779.671     438.153  
       102.9        1.12      0.7053      0.3769      0.6004     167.896    6783.212     431.633  
       107.4        1.17      0.7240      0.3702      0.5994     167.628    6771.706     423.765  
       111.8        1.22      0.7415      0.3625      0.5969     166.957    6744.268     414.997  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3514      0.4663     162.934    6110.555     466.479  
         4.5        0.05      0.0342      0.3535      0.4693     163.873    6148.613     469.401  
         8.9        0.09      0.0683      0.3558      0.4727     165.080    6193.752     472.549  
        13.4        0.14      0.1023      0.3584      0.4767     166.555    6245.971     475.921  
        17.9        0.18      0.1361      0.3611      0.4813     168.164    6306.157     479.518  
        22.4        0.23      0.1696      0.3640      0.4866     169.907    6375.192     483.339  
        26.8        0.27      0.2028      0.3671      0.4925     172.053    6453.964     487.386  
        31.3        0.32      0.2355      0.3704      0.4992     174.333    6542.471     491.882  
        35.8        0.36      0.2677      0.3739      0.5068     177.015    6640.715     496.378  
        40.3        0.41      0.2992      0.3775      0.5152     179.965    6750.464     501.324  
        44.7        0.45      0.3315      0.3816      0.5222     182.379    6842.512     506.719  
        49.2        0.50      0.3614      0.3851      0.5315     185.597    6964.652     511.440  
        53.7        0.54      0.3933      0.3887      0.5379     187.877    7048.734     516.161  
        58.2        0.59      0.4214      0.3915      0.5477     191.364    7177.070     519.758  
        62.6        0.64      0.4520      0.3942      0.5539     193.509    7256.727     523.355  
        67.1        0.68      0.4818      0.3969      0.5602     195.655    7341.694     526.727  
        71.6        0.73      0.5069      0.3977      0.5692     198.873    7458.524     527.852  
        76.1        0.77      0.5346      0.3988      0.5750     200.751    7532.870     529.425  
        80.5        0.82      0.5613      0.3992      0.5806     202.762    7608.101     530.100  
        85.0        0.86      0.5831      0.3977      0.5879     205.310    7702.804     528.301  
        89.5        0.91      0.6075      0.3965      0.5922     206.785    7759.449     526.727  
        94.0        0.95      0.6307      0.3946      0.5960     208.126    7809.898     524.030  
        98.4        1.00      0.6493      0.3911      0.6009     209.870    7874.509     519.309  
       102.9        1.04      0.6702      0.3872      0.6027     210.540    7898.406     514.138  
       107.4        1.09      0.6899      0.3826      0.6037     210.808    7910.797     508.068  
       111.8        1.13      0.7084      0.3772      0.6037     210.808    7910.797     500.874  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3514      0.4661     200.214    7010.676     535.720  
         4.5        0.04      0.0319      0.3534      0.4688     201.421    7051.389     538.642  
         8.9        0.08      0.0638      0.3555      0.4719     202.762    7098.298     542.014  
        13.4        0.13      0.0956      0.3579      0.4756     204.237    7153.173     545.611  
        17.9        0.17      0.1272      0.3603      0.4797     206.115    7216.013     549.208  
        22.4        0.21      0.1586      0.3630      0.4845     208.126    7286.819     553.480  
        26.8        0.25      0.1897      0.3658      0.4897     210.406    7367.361     557.751  
        31.3        0.30      0.2205      0.3689      0.4957     212.954    7456.754     562.247  
        35.8        0.34      0.2508      0.3720      0.5024     215.770    7556.767     567.193  
        40.3        0.38      0.2806      0.3754      0.5098     218.989    7667.401     572.139  
        44.7        0.42      0.3097      0.3789      0.5179     222.475    7789.542     577.534  
        49.2        0.47      0.3397      0.3828      0.5247     225.425    7892.210     583.379  
        53.7        0.51      0.3675      0.3860      0.5336     229.180    8025.856     588.325  
        58.2        0.55      0.3972      0.3895      0.5398     231.862    8118.789     593.721  
        62.6        0.59      0.4234      0.3922      0.5489     235.751    8256.861     597.767  
        67.1        0.64      0.4520      0.3949      0.5549     238.299    8345.368     602.039  
        71.6        0.68      0.4764      0.3965      0.5640     242.322    8483.440     604.736  
        76.1        0.72      0.5035      0.3984      0.5695     244.602    8565.752     607.209  
        80.5        0.76      0.5297      0.4000      0.5752     247.150    8651.604     609.457  
        85.0        0.80      0.5513      0.3996      0.5830     250.503    8768.434     609.232  
        89.5        0.85      0.5757      0.3996      0.5877     252.514    8841.010     609.232  
        94.0        0.89      0.5990      0.3992      0.5924     254.526    8912.701     608.333  
        98.4        0.93      0.6177      0.3969      0.5981     256.939    9001.209     604.736  
       102.9        0.97      0.6390      0.3946      0.6013     258.280    9045.462     601.589  
       107.4        1.02      0.6592      0.3918      0.6039     259.487    9080.865     597.318  
       111.8        1.06      0.6753      0.3874      0.6071     260.828    9133.970     590.573  



