surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_THICKNESS,Component_param_CHORD_1,Component_param_SPAN,Component_param_TAPER_OFFSET,Component_param_CHORD_2,Component_param_LOAD
10316959.941562042,2.558887066149218e-08,3.7875287726335745,30322418.80740742,0.0,-2486205.576885431,0.0,30684313.48299061,0.0,-2486205.576885431,0.0,381186.22332097485,7587777.349674396,0.0,0.0,0.0,7677786.577579513,0.0,0.0,0.0,109300.77564290198,naca_wing,30.0,600.0,4900.0,1.0,600.0,1387.1932
2684443.7123428616,1.9297904771351396e-09,0.4443192706176265,535166.8251361493,0.0,-75395.25414033794,0.0,554035.4835473569,0.0,-75395.25414033794,0.0,19874.479147801892,134168.6834037413,0.0,0.0,0.0,138861.60443539897,0.0,0.0,0.0,5698.741768251997,naca_wing,30.0,400.0,1900.0,1.0,400.0,287.09174
6144315.71139428,2.4260262480707775e-08,0.9626256876757359,2701010.986334554,0.0,-373977.2887056298,0.0,2792990.8738377932,0.0,-373977.2887056298,0.0,96882.89582925728,677090.4779963192,0.0,0.0,0.0,699967.3489080388,0.0,0.0,0.0,27779.87923773761,naca_wing,30.0,600.0,2900.0,1.0,600.0,430.5245
4353502.076076816,7.51639016261664e-09,1.0242383265548056,3282131.4908428863,0.0,-283566.5506088782,0.0,3325626.6578073,0.0,-283566.5506088782,0.0,45813.79382344532,821398.9112949661,0.0,0.0,0.0,832216.822188348,0.0,0.0,0.0,13136.537752413738,naca_wing,30.0,400.0,3100.0,1.0,400.0,430.5245
22588590.946251713,3.2217195523928954e-07,20.857173721027277,681522242.6837229,0.0,-27662281.097533733,0.0,683448815.435668,0.0,-27662281.097533733,0.0,2165602.4924459667,170469343.58425194,0.0,0.0,0.0,170898611.8558442,0.0,0.0,0.0,668298.0120930737,naca_wing,45.0,600.0,9900.0,1.0,600.0,6808.564
16575928.38705203,1.4803531253563962e-08,10.329588676794152,214914593.10035837,0.0,-10931564.786043568,0.0,215901516.3216751,0.0,-10931564.786043568,0.0,1039537.9231642266,53747185.77067754,0.0,0.0,0.0,53992649.47079577,0.0,0.0,0.0,298078.4019657331,naca_wing,30.0,600.0,7900.0,1.0,600.0,2758.3208
4902583.891061993,9.215918764081908e-10,0.3420914878489168,504834.6593370367,0.0,-96241.61852949508,0.0,536434.1918114464,0.0,-96241.61852949508,0.0,35519.958044568826,127678.79398360579,0.0,0.0,0.0,134719.64929546617,0.0,0.0,0.0,10961.280882019455,naca_wing,45.0,600.0,2100.0,1.0,600.0,194.92906
21165836.89028788,1.5718165397610494e-07,23.265193874324584,791145754.2812352,0.0,-31477149.49545323,0.0,793368538.9081086,0.0,-31477149.49545323,0.0,2341289.8152083135,197825147.50127232,0.0,0.0,0.0,198377990.22989208,0.0,0.0,0.0,671347.9169547093,naca_wing,30.0,600.0,10100.0,1.0,600.0,6212.6343
15330051.987681516,3.563002884113783e-08,16.908716888145527,574992644.5271307,0.0,-15251908.044813061,0.0,575686751.0940769,0.0,-15251908.044813061,0.0,780233.5895520856,143778092.0871994,0.0,0.0,0.0,143932743.9959221,0.0,0.0,0.0,240778.93132869963,naca_wing,45.0,400.0,10100.0,1.0,400.0,4863.0854
12698792.289011668,5.5107390420063554e-08,17.43485405922724,481273981.54554766,0.0,-14168699.883159451,0.0,482014294.7299204,0.0,-14168699.883159451,0.0,779783.7424257391,120328915.38439566,0.0,0.0,0.0,120513044.05428214,0.0,0.0,0.0,223599.22793950338,naca_wing,30.0,400.0,9100.0,1.0,400.0,4922.692
8647903.001388159,1.2167055766851222e-08,2.3121260405484643,12961484.833480466,0.0,-1269938.9586990152,0.0,13182408.684799278,0.0,-1269938.9586990152,0.0,232700.46157522756,3244775.1480755527,0.0,0.0,0.0,3299722.551498224,0.0,0.0,0.0,66724.01367908646,naca_wing,30.0,600.0,4100.0,1.0,600.0,892.45154
23042078.254342575,1.2575327813848888e-07,24.226749846386355,823927640.3275163,0.0,-32780360.315727625,0.0,826165458.5829139,0.0,-32780360.315727625,0.0,2515464.4772851095,206084952.37004846,0.0,0.0,0.0,206583570.59383076,0.0,0.0,0.0,776264.445669776,naca_wing,45.0,600.0,10100.0,1.0,600.0,8280.436
15027727.165890418,2.3202190906362294e-08,16.517058576093245,539651433.5634781,0.0,-14603608.525997065,0.0,540329462.8812076,0.0,-14603608.525997065,0.0,762161.3511623255,134942205.8027532,0.0,0.0,0.0,135093275.59657812,0.0,0.0,0.0,235201.82725776403,naca_wing,45.0,400.0,9900.0,1.0,400.0,4863.0854
1293561.765939304,3.818494839127347e-10,0.1184171690350697,32106.6655823812,0.0,-9518.175552221692,0.0,37135.446656483706,0.0,-9518.175552221692,0.0,5296.845024547157,8127.188852779579,0.0,0.0,0.0,9377.919769053811,0.0,0.0,0.0,1518.7948667188864,naca_wing,30.0,400.0,900.0,1.0,400.0,143.68008
12820544.344803806,2.448338515683144e-07,4.60175761714227,57088566.435715415,0.0,-3760374.235283905,0.0,57528244.11552758,0.0,-3760374.235283905,0.0,463116.88697247097,14280716.202249456,0.0,0.0,0.0,14390070.955022125,0.0,0.0,0.0,132793.95993297093,naca_wing,30.0,600.0,6100.0,1.0,600.0,1260.2423
