        83x22_2_800_46_960                                 (83x22_2_800_46_960.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        13.4        0.30      0.2188      0.2798      0.3898      21.684    2440.151     132.570  
        17.9        0.41      0.2906      0.2862      0.4005      22.274    2506.531     135.627  
        22.4        0.51      0.3605      0.2924      0.4123      22.931    2580.878     138.572  
        26.8        0.61      0.4272      0.2978      0.4252      23.642    2661.419     141.113  
        31.3        0.71      0.4934      0.3022      0.4359      24.246    2728.685     143.226  
        35.8        0.81      0.5507      0.3040      0.4488      24.970    2810.112     144.035  
        40.3        0.91      0.6062      0.3042      0.4589      25.533    2872.952     144.125  
        44.7        1.02      0.6522      0.3005      0.4683      26.056    2931.367     142.394  
        49.2        1.12      0.6961      0.2946      0.4732      26.324    2962.345     139.606  
        53.7        1.22      0.7344      0.2855      0.4741      26.364    2967.655     135.268  
        58.2        1.32      0.7677      0.2732      0.4702      26.150    2943.758     129.468  
        62.6        1.42      0.7973      0.2584      0.4612      25.654    2887.113     122.476  
        67.1        1.52      0.8251      0.2419      0.4470      24.863    2797.721     114.630  
        71.6        1.63      0.8484      0.2231      0.4276      23.790    2677.351     105.728  
        76.1        1.73      0.8664      0.2028      0.4045      22.502    2532.198      96.106  
        80.5        1.83      0.8821      0.1820      0.3776      21.000    2364.034      86.282  
        85.0        1.93      0.8957      0.1608      0.3468      19.284    2171.088      76.210  
        89.5        2.03      0.9067      0.1391      0.3120      17.353    1952.475      65.936  
        94.0        2.13      0.9145      0.1169      0.2729      15.180    1708.194      55.415  
        98.4        2.24      0.9177      0.0943      0.2296      12.775    1437.361      44.670  
       102.9        2.34      0.9125      0.0710      0.1820      10.125    1139.976      33.676  
       107.4        2.44      0.8888      0.0474      0.1299       7.228     813.472      22.436  
       111.8        2.54      0.8012      0.0231      0.0733       4.077     458.823      10.953  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2654      0.3688      30.629    3015.449     164.268  
         4.5        0.09      0.0642      0.2687      0.3725      30.924    3045.542     166.336  
         8.9        0.18      0.1284      0.2728      0.3779      31.380    3089.795     168.832  
        13.4        0.27      0.1921      0.2775      0.3855      32.010    3151.751     171.799  
        17.9        0.36      0.2559      0.2833      0.3938      32.694    3219.901     175.329  
        22.4        0.44      0.3190      0.2891      0.4030      33.458    3295.133     178.970  
        26.8        0.53      0.3803      0.2946      0.4134      34.317    3380.100     182.365  
        31.3        0.62      0.4388      0.2992      0.4246      35.255    3471.263     185.220  
        35.8        0.71      0.4938      0.3026      0.4360      36.208    3565.080     187.288  
        40.3        0.80      0.5447      0.3044      0.4474      37.133    3657.128     188.390  
        44.7        0.89      0.5913      0.3044      0.4578      38.005    3742.980     188.367  
        49.2        0.98      0.6336      0.3023      0.4668      38.755    3816.442     187.131  
        53.7        1.07      0.6752      0.2985      0.4718      39.171    3858.040     184.748  
        58.2        1.16      0.7121      0.2924      0.4746      39.413    3881.052     180.949  
        62.6        1.25      0.7422      0.2830      0.4749      39.426    3882.822     175.194  
        67.1        1.33      0.7713      0.2720      0.4705      39.064    3846.534     168.359  
        71.6        1.42      0.7976      0.2591      0.4622      38.380    3779.269     160.356  
        76.1        1.51      0.8213      0.2445      0.4502      37.374    3680.140     151.341  
        80.5        1.60      0.8439      0.2288      0.4340      36.033    3548.264     141.607  
        85.0        1.69      0.8602      0.2111      0.4147      34.424    3390.721     130.659  
        89.5        1.78      0.8749      0.1931      0.3926      32.587    3209.280     119.508  
        94.0        1.87      0.8879      0.1747      0.3675      30.508    3004.828     108.133  
        98.4        1.96      0.8993      0.1560      0.3393      28.175    2774.709      96.533  
       102.9        2.05      0.9086      0.1369      0.3081      25.587    2518.922      84.708  
       107.4        2.13      0.9155      0.1174      0.2737      22.717    2237.469      72.636  
       111.8        2.22      0.9188      0.0975      0.2360      19.592    1929.463      60.339  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2654      0.3686      43.570    3813.786     207.926  
         4.5        0.08      0.0571      0.2684      0.3717      43.945    3846.534     210.241  
         8.9        0.16      0.1142      0.2718      0.3762      44.482    3893.443     212.962  
        13.4        0.24      0.1711      0.2759      0.3825      45.206    3957.169     216.154  
        17.9        0.32      0.2272      0.2806      0.3905      46.158    4040.366     219.773  
        22.4        0.40      0.2834      0.2857      0.3985      47.110    4123.563     223.820  
        26.8        0.47      0.3390      0.2909      0.4070      48.116    4212.070     227.956  
        31.3        0.55      0.3931      0.2957      0.4163      49.215    4307.658     231.553  
        35.8        0.63      0.4449      0.2998      0.4262      50.382    4410.327     234.925  
        40.3        0.71      0.4940      0.3030      0.4364      51.589    4515.651     237.398  
        44.7        0.79      0.5399      0.3048      0.4464      52.769    4618.319     238.747  
        49.2        0.87      0.5824      0.3052      0.4558      53.869    4715.677     238.972  
        53.7        0.95      0.6215      0.3039      0.4640      54.848    4801.530     238.073  
        58.2        1.03      0.6571      0.3010      0.4707      55.652    4871.451     235.825  
        62.6        1.11      0.6927      0.2968      0.4743      56.068    4907.739     232.453  
        67.1        1.19      0.7217      0.2899      0.4763      56.309    4929.866     227.057  
        71.6        1.26      0.7505      0.2818      0.4749      56.135    4913.934     220.717  
        76.1        1.34      0.7761      0.2718      0.4706      55.639    4869.680     212.894  
        80.5        1.42      0.7977      0.2598      0.4634      54.781    4795.334     203.520  
        85.0        1.50      0.8186      0.2468      0.4528      53.534    4686.470     193.336  
        89.5        1.58      0.8402      0.2334      0.4392      51.911    4544.858     182.815  
        94.0        1.66      0.8551      0.2177      0.4226      49.966    4374.039     170.540  
        98.4        1.74      0.8687      0.2018      0.4040      47.754    4180.207     158.063  
       102.9        1.82      0.8811      0.1856      0.3829      45.273    3963.364     145.384  
       107.4        1.90      0.8922      0.1691      0.3596      42.510    3720.854     132.457  
       111.8        1.98      0.9019      0.1523      0.3337      39.453    3453.561     119.306  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2655      0.3683      59.729    4705.942     256.732  
         4.5        0.07      0.0514      0.2681      0.3711      60.185    4741.345     259.205  
         8.9        0.14      0.1029      0.2711      0.3750      60.815    4790.909     262.127  
        13.4        0.21      0.1542      0.2747      0.3801      61.647    4856.404     265.724  
        17.9        0.28      0.2051      0.2787      0.3867      62.720    4940.486     269.546  
        22.4        0.36      0.2550      0.2831      0.3950      64.047    5045.810     273.817  
        26.8        0.43      0.3051      0.2878      0.4027      65.281    5143.169     278.314  
        31.3        0.50      0.3548      0.2924      0.4105      66.555    5243.182     282.810  
        35.8        0.57      0.4032      0.2967      0.4189      67.909    5350.276     286.856  
        40.3        0.64      0.4498      0.3004      0.4277      69.358    5463.566     290.453  
        44.7        0.71      0.4942      0.3034      0.4368      70.833    5580.395     293.376  
        49.2        0.78      0.5321      0.3045      0.4480      72.630    5722.007     294.500  
        53.7        0.85      0.5712      0.3053      0.4562      73.984    5829.101     295.174  
        58.2        0.92      0.6113      0.3054      0.4621      74.936    5903.448     295.399  
        62.6        1.00      0.6447      0.3033      0.4687      75.996    5987.530     293.376  
        67.1        1.07      0.6754      0.2998      0.4737      76.814    6051.255     290.004  
        71.6        1.14      0.7034      0.2947      0.4769      77.337    6092.854     285.058  
        76.1        1.21      0.7318      0.2887      0.4772      77.377    6096.394     279.213  
        80.5        1.28      0.7549      0.2805      0.4757      77.149    6077.807     271.120  
        85.0        1.35      0.7781      0.2713      0.4715      76.438    6022.048     262.352  
        89.5        1.42      0.7977      0.2606      0.4648      75.379    5937.965     252.011  
        94.0        1.49      0.8169      0.2490      0.4555      73.863    5818.480     240.770  
        98.4        1.57      0.8359      0.2369      0.4437      71.946    5668.018     229.080  
       102.9        1.64      0.8508      0.2232      0.4293      69.626    5484.807     215.862  
       107.4        1.71      0.8635      0.2089      0.4131      66.997    5278.585     202.058  
       111.8        1.78      0.8752      0.1944      0.3952      64.087    5048.466     188.030  



         PROP RPM =       880

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2655      0.3682      79.455    5691.030     310.686  
         4.5        0.06      0.0467      0.2679      0.3706      79.992    5729.088     313.384  
         8.9        0.13      0.0936      0.2706      0.3741      80.729    5781.307     316.531  
        13.4        0.19      0.1404      0.2737      0.3784      81.668    5849.458     320.353  
        17.9        0.26      0.1868      0.2772      0.3839      82.875    5935.310     324.399  
        22.4        0.32      0.2326      0.2811      0.3909      84.350    6040.634     328.896  
        26.8        0.39      0.2789      0.2855      0.3973      85.745    6141.533     334.066  
        31.3        0.45      0.3227      0.2895      0.4063      87.689    6280.489     338.787  
        35.8        0.52      0.3675      0.2936      0.4134      89.231    6391.124     343.508  
        40.3        0.58      0.4113      0.2975      0.4211      90.868    6507.954     348.229  
        44.7        0.65      0.4537      0.3010      0.4291      92.611    6632.749     352.276  
        49.2        0.71      0.4905      0.3030      0.4396      94.877    6795.603     354.524  
        53.7        0.78      0.5289      0.3049      0.4474      96.567    6915.973     356.772  
        58.2        0.84      0.5651      0.3058      0.4550      98.203    7033.688     357.896  
        62.6        0.91      0.5990      0.3056      0.4621      99.732    7142.552     357.671  
        67.1        0.97      0.6306      0.3044      0.4683     101.086    7239.025     356.097  
        71.6        1.03      0.6599      0.3019      0.4735     102.199    7318.682     353.175  
        76.1        1.10      0.6869      0.2982      0.4773     103.017    7377.982     348.904  
        80.5        1.16      0.7148      0.2937      0.4784     103.245    7394.798     343.733  
        85.0        1.23      0.7375      0.2872      0.4786     103.299    7398.339     336.089  
        89.5        1.29      0.7584      0.2796      0.4769     102.923    7371.786     327.097  
        94.0        1.36      0.7796      0.2712      0.4726     101.985    7303.636     317.430  
        98.4        1.42      0.7976      0.2614      0.4665     100.670    7209.818     305.965  
       102.9        1.49      0.8154      0.2510      0.4581      98.860    7080.597     293.825  
       107.4        1.55      0.8310      0.2397      0.4477      96.634    6921.283     280.562  
       111.8        1.62      0.8470      0.2279      0.4351      93.912    6725.682     266.623  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2655      0.3680     103.111    6769.936     369.811  
         4.5        0.06      0.0429      0.2677      0.3703     103.741    6810.649     372.733  
         8.9        0.12      0.0858      0.2701      0.3732     104.573    6865.524     376.105  
        13.4        0.18      0.1288      0.2729      0.3770     105.646    6936.330     380.152  
        17.9        0.24      0.1715      0.2760      0.3818     106.987    7023.952     384.423  
        22.4        0.30      0.2137      0.2794      0.3876     108.609    7130.161     389.144  
        26.8        0.36      0.2554      0.2832      0.3945     110.554    7258.497     394.315  
        31.3        0.42      0.2974      0.2872      0.4008     112.310    7372.671     399.935  
        35.8        0.47      0.3395      0.2914      0.4072     114.081    7489.501     405.780  
        40.3        0.53      0.3780      0.2947      0.4161     116.588    7654.125     410.501  
        44.7        0.59      0.4181      0.2983      0.4230     118.533    7782.461     415.447  
        49.2        0.65      0.4569      0.3015      0.4304     120.598    7917.877     419.943  
        53.7        0.71      0.4906      0.3034      0.4400     123.320    8095.777     422.641  
        58.2        0.77      0.5261      0.3052      0.4472     125.305    8226.768     425.114  
        62.6        0.83      0.5598      0.3063      0.4542     127.276    8355.989     426.687  
        67.1        0.89      0.5916      0.3066      0.4609     129.140    8478.130     426.912  
        71.6        0.95      0.6214      0.3059      0.4670     130.843    8589.649     426.013  
        76.1        1.01      0.6493      0.3041      0.4721     132.292    8685.237     423.540  
        80.5        1.07      0.6752      0.3013      0.4762     133.458    8761.353     419.494  
        85.0        1.13      0.6992      0.2974      0.4791     134.236    8813.573     414.098  
        89.5        1.19      0.7215      0.2923      0.4805     134.638    8838.355     407.129  
        94.0        1.25      0.7420      0.2861      0.4802     134.504    8833.930     398.586  
        98.4        1.30      0.7633      0.2796      0.4777     133.861    8787.906     389.369  
       102.9        1.36      0.7808      0.2713      0.4739     132.788    8717.100     377.904  
       107.4        1.42      0.7974      0.2624      0.4682     131.205    8613.546     365.315  
       111.8        1.48      0.8125      0.2526      0.4607     129.127    8477.245     351.826  



         PROP RPM =       1040

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2655      0.3678     131.044    7941.774     433.881  
         4.5        0.05      0.0396      0.2675      0.3699     131.769    7986.028     437.254  
         8.9        0.11      0.0793      0.2698      0.3726     132.721    8043.558     440.850  
        13.4        0.16      0.1189      0.2723      0.3759     133.928    8116.134     444.897  
        17.9        0.22      0.1584      0.2751      0.3800     135.443    8205.527     449.618  
        22.4        0.27      0.1976      0.2781      0.3851     137.186    8314.391     454.564  
        26.8        0.33      0.2364      0.2815      0.3910     139.332    8442.727     459.959  
        31.3        0.38      0.2757      0.2853      0.3966     141.209    8561.327     466.479  
        35.8        0.44      0.3130      0.2887      0.4040     143.891    8721.525     471.874  
        40.3        0.49      0.3516      0.2926      0.4100     146.037    8850.746     478.169  
        44.7        0.55      0.3868      0.2957      0.4185     149.121    9036.612     483.339  
        49.2        0.60      0.4237      0.2990      0.4248     151.401    9169.373     488.735  
        53.7        0.66      0.4596      0.3021      0.4316     153.815    9319.836     493.681  
        58.2        0.71      0.4906      0.3038      0.4407     157.033    9514.552     496.603  
        62.6        0.77      0.5237      0.3056      0.4472     159.313    9656.164     499.526  
        67.1        0.82      0.5552      0.3069      0.4538     161.727    9797.776     501.549  
        71.6        0.88      0.5852      0.3075      0.4601     164.007    9939.388     502.673  
        76.1        0.93      0.6098      0.3065      0.4676     166.555   10098.701     500.874  
        80.5        0.99      0.6365      0.3053      0.4726     168.298   10204.910     498.851  
        85.0        1.04      0.6614      0.3032      0.4766     169.773   10293.418     495.479  
        89.5        1.09      0.6848      0.3002      0.4799     170.980   10355.373     490.533  
        94.0        1.15      0.7066      0.2962      0.4818     171.651   10399.627     484.239  
        98.4        1.20      0.7268      0.2913      0.4825     171.919   10417.328     476.145  
       102.9        1.26      0.7457      0.2855      0.4819     171.651   10408.477     466.703  
       107.4        1.31      0.7654      0.2793      0.4791     170.712   10346.522     456.362  
       111.8        1.37      0.7816      0.2716      0.4755     169.371   10266.865     443.998  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2655      0.3677     163.604    9204.776     503.347  
         4.5        0.05      0.0368      0.2674      0.3695     164.409    9257.880     506.719  
         8.9        0.10      0.0736      0.2694      0.3720     165.482    9310.985     510.766  
        13.4        0.15      0.1105      0.2717      0.3750     166.823    9390.642     515.037  
        17.9        0.20      0.1472      0.2743      0.3787     168.432    9479.149     519.758  
        22.4        0.25      0.1838      0.2770      0.3831     170.444    9594.209     525.154  
        26.8        0.30      0.2199      0.2800      0.3882     172.723    9718.119     530.774  
        31.3        0.36      0.2556      0.2832      0.3943     175.405    9868.582     536.844  
        35.8        0.41      0.2919      0.2869      0.3996     177.819   10010.194     543.813  
        40.3        0.46      0.3262      0.2901      0.4068     181.038   10187.209     549.883  
        44.7        0.51      0.3619      0.2937      0.4125     183.586   10328.821     556.627  
        49.2        0.56      0.3942      0.2966      0.4207     187.206   10532.388     562.247  
        53.7        0.61      0.4284      0.2997      0.4265     189.754   10682.850     568.092  
        58.2        0.66      0.4618      0.3026      0.4330     192.705   10842.164     573.713  
        62.6        0.71      0.4906      0.3042      0.4413     196.325   11054.582     576.860  
        67.1        0.76      0.5215      0.3061      0.4475     199.141   11205.044     580.232  
        71.6        0.81      0.5512      0.3076      0.4538     201.958   11364.358     582.930  
        76.1        0.86      0.5758      0.3075      0.4615     205.310   11550.224     582.930  
        80.5        0.91      0.6027      0.3075      0.4667     207.724   11682.985     582.930  
        85.0        0.97      0.6281      0.3068      0.4716     209.870   11806.895     581.581  
        89.5        1.02      0.6521      0.3053      0.4760     211.747   11921.955     578.883  
        94.0        1.07      0.6746      0.3031      0.4795     213.356   12010.462     574.612  
        98.4        1.12      0.6957      0.3000      0.4822     214.563   12072.418     568.542  
       102.9        1.17      0.7126      0.2954      0.4846     215.636   12134.373     559.999  
       107.4        1.22      0.7338      0.2912      0.4841     215.368   12116.671     552.131  
       111.8        1.27      0.7510      0.2856      0.4831     214.966   12098.970     541.340  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2655      0.3676     201.153   10567.791     577.759  
         4.5        0.05      0.0343      0.2672      0.3693     202.092   10612.044     581.581  
         8.9        0.09      0.0687      0.2691      0.3715     203.299   10682.850     585.627  
        13.4        0.14      0.1031      0.2713      0.3742     204.774   10753.656     590.348  
        17.9        0.19      0.1375      0.2736      0.3775     206.651   10851.015     595.294  
        22.4        0.24      0.1717      0.2761      0.3814     208.663   10966.074     600.690  
        26.8        0.28      0.2056      0.2788      0.3859     211.211   11089.985     606.759  
        31.3        0.33      0.2391      0.2817      0.3912     214.027   11240.447     613.054  
        35.8        0.38      0.2721      0.2848      0.3972     217.379   11417.462     619.798  
        40.3        0.43      0.3058      0.2882      0.4024     220.195   11567.925     627.217  
        44.7        0.47      0.3375      0.2913      0.4095     224.084   11771.492     633.961  
        49.2        0.52      0.3706      0.2947      0.4148     227.035   11921.955     641.155  
        53.7        0.57      0.4006      0.2975      0.4226     231.326   12152.074     647.225  
        58.2        0.62      0.4325      0.3003      0.4282     234.410   12311.388     653.520  
        62.6        0.66      0.4637      0.3032      0.4342     237.629   12479.552     659.814  
        67.1        0.71      0.4905      0.3048      0.4421     241.920   12709.671     663.187  
        71.6        0.76      0.5196      0.3067      0.4480     245.138   12877.835     667.233  
        76.1        0.81      0.5440      0.3075      0.4558     249.430   13099.104     669.032  
        80.5        0.85      0.5708      0.3082      0.4611     252.380   13249.567     670.605  
        85.0        0.90      0.5963      0.3086      0.4663     255.196   13400.029     671.504  
        89.5        0.95      0.6172      0.3076      0.4729     258.817   13594.746     669.481  
        94.0        1.00      0.6403      0.3065      0.4768     260.962   13709.806     667.008  
        98.4        1.04      0.6622      0.3048      0.4803     262.840   13807.164     663.187  
       102.9        1.09      0.6828      0.3024      0.4831     264.449   13886.820     658.016  
       107.4        1.14      0.7021      0.2992      0.4852     265.522   13948.776     651.047  
       111.8        1.19      0.7203      0.2954      0.4862     266.058   13975.328     642.729  



