        83x22_4_800_46_1080                                 (83x22_4_800_46_1080.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
         8.9        0.24      0.1727      0.3287      0.4516      15.824    2077.270     114.473  
        13.4        0.36      0.2565      0.3368      0.4671      16.360    2148.076     117.238  
        17.9        0.47      0.3411      0.3456      0.4806      16.830    2210.031     120.318  
        22.4        0.59      0.4197      0.3524      0.4979      17.433    2289.688     122.678  
        26.8        0.71      0.4964      0.3576      0.5125      17.956    2356.954     124.499  
        31.3        0.83      0.5619      0.3579      0.5287      18.519    2431.300     124.589  
        35.8        0.95      0.6237      0.3548      0.5396      18.908    2481.749     123.533  
        40.3        1.07      0.6774      0.3468      0.5465      19.136    2512.727     120.745  
        44.7        1.19      0.7235      0.3337      0.5471      19.163    2515.382     116.204  
        49.2        1.30      0.7649      0.3164      0.5395      18.895    2481.749     110.156  
        53.7        1.42      0.7983      0.2943      0.5247      18.372    2412.713     102.468  
        58.2        1.54      0.8284      0.2696      0.5018      17.581    2307.389      93.880  
        62.6        1.66      0.8536      0.2424      0.4715      16.521    2168.433      84.393  
        67.1        1.78      0.8732      0.2137      0.4354      15.247    2002.924      74.434  
        71.6        1.90      0.8895      0.1844      0.3934      13.786    1809.092      64.205  
        76.1        2.02      0.9021      0.1545      0.3452      12.089    1586.939      53.774  
        80.5        2.13      0.9094      0.1238      0.2905      10.174    1335.578      43.096  
        85.0        2.25      0.9079      0.0924      0.2293       8.031    1054.124      32.170  
        89.5        2.37      0.8864      0.0603      0.1613       5.652     742.224      21.002  
        94.0        2.49      0.7909      0.0275      0.0867       3.036     398.638       9.584  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3168      0.4330      24.085    2710.098     150.105  
         4.5        0.10      0.0744      0.3213      0.4388      24.407    2747.272     152.263  
         8.9        0.20      0.1485      0.3268      0.4474      24.889    2800.376     154.871  
        13.4        0.30      0.2213      0.3333      0.4592      25.533    2874.722     157.928  
        17.9        0.41      0.2935      0.3407      0.4721      26.257    2955.264     161.458  
        22.4        0.51      0.3637      0.3477      0.4858      27.022    3041.116     164.785  
        26.8        0.61      0.4306      0.3534      0.5006      27.840    3133.164     167.483  
        31.3        0.71      0.4972      0.3580      0.5124      28.497    3207.510     169.663  
        35.8        0.81      0.5544      0.3587      0.5261      29.261    3293.363     169.978  
        40.3        0.91      0.6059      0.3565      0.5382      29.932    3368.594     168.921  
        44.7        1.02      0.6556      0.3514      0.5448      30.307    3410.192     166.516  
        49.2        1.12      0.6992      0.3427      0.5479      30.481    3429.664     162.380  
        53.7        1.22      0.7372      0.3301      0.5462      30.374    3419.043     156.422  
        58.2        1.32      0.7701      0.3140      0.5388      29.972    3373.019     148.801  
        62.6        1.42      0.7990      0.2951      0.5255      29.234    3289.822     139.831  
        67.1        1.52      0.8256      0.2742      0.5064      28.161    3169.452     129.940  
        71.6        1.63      0.8481      0.2512      0.4817      26.794    3015.449     119.036  
        76.1        1.73      0.8659      0.2268      0.4526      25.171    2833.124     107.481  
        80.5        1.83      0.8815      0.2019      0.4191      23.307    2623.361      95.679  
        85.0        1.93      0.8946      0.1765      0.3810      21.188    2385.276      83.651  
        89.5        2.03      0.9048      0.1506      0.3384      18.828    2118.869      71.377  
        94.0        2.13      0.9112      0.1243      0.2910      16.186    1822.369      58.877  
        98.4        2.24      0.9114      0.0973      0.2388      13.284    1494.891      46.131  
       102.9        2.34      0.8996      0.0699      0.1817      10.106    1137.321      33.137  
       107.4        2.44      0.8564      0.0420      0.1195       6.647     748.154      19.882  
       111.8        2.54      0.6546      0.0135      0.0522       2.906     326.947       6.376  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3168      0.4324      35.899    3535.873     196.101  
         4.5        0.09      0.0652      0.3208      0.4375      36.315    3576.586     198.529  
         8.9        0.18      0.1302      0.3254      0.4444      36.905    3634.116     201.406  
        13.4        0.27      0.1945      0.3308      0.4538      37.683    3710.233     204.756  
        17.9        0.36      0.2573      0.3370      0.4659      38.675    3809.361     208.555  
        22.4        0.44      0.3196      0.3435      0.4779      39.681    3907.604     212.602  
        26.8        0.53      0.3805      0.3494      0.4901      40.687    4007.618     216.289  
        31.3        0.62      0.4387      0.3543      0.5028      41.746    4111.172     219.279  
        35.8        0.71      0.4935      0.3575      0.5154      42.792    4214.725     221.279  
        40.3        0.80      0.5486      0.3595      0.5245      43.543    4288.186     222.493  
        44.7        0.89      0.5951      0.3581      0.5351      44.428    4375.809     221.639  
        49.2        0.98      0.6373      0.3542      0.5438      45.152    4445.730     219.234  
        53.7        1.07      0.6787      0.3482      0.5477      45.474    4477.592     215.547  
        58.2        1.16      0.7124      0.3387      0.5498      45.635    4494.409     209.634  
        62.6        1.25      0.7451      0.3269      0.5462      45.353    4466.086     202.328  
        67.1        1.33      0.7739      0.3125      0.5387      44.723    4404.131     193.403  
        71.6        1.42      0.7995      0.2958      0.5266      43.717    4305.888     183.129  
        76.1        1.51      0.8223      0.2775      0.5103      42.363    4172.242     171.777  
        80.5        1.60      0.8438      0.2580      0.4895      40.646    4002.307     159.682  
        85.0        1.69      0.8600      0.2367      0.4651      38.621    3803.166     146.531  
        89.5        1.78      0.8746      0.2151      0.4375      36.328    3576.586     133.132  
        94.0        1.87      0.8874      0.1931      0.4064      33.740    3322.570     119.508  
        98.4        1.96      0.8983      0.1707      0.3719      30.870    3040.231     105.660  
       102.9        2.05      0.9069      0.1479      0.3336      27.705    2727.800      91.542  
       107.4        2.13      0.9125      0.1248      0.2917      24.232    2386.161      77.199  
       111.8        2.22      0.9136      0.1012      0.2462      20.437    2013.545      62.632  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3168      0.4320      51.066    4470.512     248.189  
         4.5        0.08      0.0580      0.3203      0.4364      51.589    4515.651     250.887  
         8.9        0.16      0.1160      0.3244      0.4422      52.286    4576.721     254.034  
        13.4        0.24      0.1734      0.3290      0.4499      53.185    4656.377     257.631  
        17.9        0.32      0.2299      0.3342      0.4596      54.338    4756.391     261.902  
        22.4        0.40      0.2865      0.3403      0.4695      55.491    4858.174     266.623  
        26.8        0.47      0.3425      0.3463      0.4796      56.698    4963.498     271.344  
        31.3        0.55      0.3933      0.3508      0.4936      58.361    5107.766     274.941  
        35.8        0.63      0.4449      0.3550      0.5047      59.662    5221.940     278.089  
        40.3        0.71      0.4939      0.3579      0.5157      60.949    5336.115     280.337  
        44.7        0.79      0.5398      0.3592      0.5261      62.197    5444.979     281.461  
        49.2        0.87      0.5864      0.3595      0.5332      63.028    5517.555     281.686  
        53.7        0.95      0.6253      0.3568      0.5412      63.980    5600.752     279.438  
        58.2        1.03      0.6608      0.3519      0.5473      64.691    5663.592     275.616  
        62.6        1.11      0.6962      0.3456      0.5495      64.959    5686.604     270.670  
        67.1        1.19      0.7250      0.3361      0.5498      64.986    5688.374     263.251  
        71.6        1.26      0.7534      0.3251      0.5459      64.530    5648.546     254.709  
        76.1        1.34      0.7766      0.3115      0.5390      63.725    5577.740     243.918  
        80.5        1.42      0.7997      0.2967      0.5280      62.424    5463.566     232.453  
        85.0        1.50      0.8200      0.2805      0.5137      60.721    5315.758     219.683  
        89.5        1.58      0.8402      0.2635      0.4959      58.629    5131.663     206.420  
        94.0        1.66      0.8551      0.2447      0.4751      56.162    4915.704     191.672  
        98.4        1.74      0.8686      0.2255      0.4516      53.386    4673.194     176.677  
       102.9        1.82      0.8809      0.2061      0.4254      50.288    4402.361     161.458  
       107.4        1.90      0.8917      0.1863      0.3966      46.869    4103.206     145.991  
       111.8        1.98      0.9010      0.1663      0.3648      43.127    3774.843     130.277  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3169      0.4316      70.001    5514.900     306.415  
         4.5        0.07      0.0523      0.3200      0.4355      70.618    5563.579     309.562  
         8.9        0.14      0.1045      0.3236      0.4405      71.436    5628.189     312.934  
        13.4        0.21      0.1564      0.3276      0.4471      72.496    5711.386     316.756  
        17.9        0.28      0.2077      0.3321      0.4551      73.810    5814.940     321.252  
        22.4        0.36      0.2579      0.3371      0.4650      75.406    5940.621     325.973  
        26.8        0.43      0.3083      0.3425      0.4743      76.907    6058.336     331.144  
        31.3        0.50      0.3583      0.3479      0.4835      78.409    6176.936     336.314  
        35.8        0.57      0.4070      0.3527      0.4933      79.978    6301.731     341.035  
        40.3        0.64      0.4499      0.3557      0.5063      82.097    6468.125     343.958  
        44.7        0.71      0.4942      0.3584      0.5159      83.666    6591.151     346.655  
        49.2        0.78      0.5360      0.3598      0.5253      85.182    6710.636     348.004  
        53.7        0.85      0.5752      0.3597      0.5339      86.576    6821.270     347.780  
        58.2        0.92      0.6115      0.3580      0.5415      87.810    6917.743     346.206  
        62.6        1.00      0.6486      0.3553      0.5457      88.494    6971.733     343.733  
        67.1        1.07      0.6791      0.3499      0.5499      89.164    7023.952     338.338  
        71.6        1.14      0.7070      0.3426      0.5517      89.459    7047.849     331.368  
        76.1        1.21      0.7324      0.3336      0.5510      89.339    7038.998     322.601  
        80.5        1.28      0.7579      0.3233      0.5463      88.601    6980.583     312.709  
        85.0        1.35      0.7806      0.3115      0.5394      87.461    6890.306     301.244  
        89.5        1.42      0.7998      0.2977      0.5297      85.892    6766.395     287.980  
        94.0        1.49      0.8184      0.2831      0.5169      83.827    6603.542     273.817  
        98.4        1.57      0.8357      0.2677      0.5015      81.319    6407.055     258.980  
       102.9        1.64      0.8509      0.2513      0.4833      78.369    6173.395     243.019  
       107.4        1.71      0.8635      0.2341      0.4629      75.070    5914.068     226.383  
       111.8        1.78      0.8752      0.2167      0.4404      71.423    5626.419     209.567  



         PROP RPM =       880

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3169      0.4314      93.107    6668.152     370.935  
         4.5        0.06      0.0476      0.3198      0.4348      93.845    6721.257     374.082  
         8.9        0.13      0.0951      0.3229      0.4392      94.797    6789.407     377.904  
        13.4        0.19      0.1424      0.3265      0.4448      96.004    6876.145     381.950  
        17.9        0.26      0.1893      0.3304      0.4517      97.492    6982.354     386.671  
        22.4        0.32      0.2354      0.3348      0.4600      99.276    7109.804     391.842  
        26.8        0.39      0.2805      0.3396      0.4698     101.395    7262.037     397.238  
        31.3        0.45      0.3260      0.3444      0.4785     103.272    7396.568     403.083  
        35.8        0.52      0.3711      0.3492      0.4869     105.096    7526.674     408.703  
        40.3        0.58      0.4152      0.3536      0.4957     107.000    7662.976     413.649  
        44.7        0.65      0.4539      0.3564      0.5077     109.602    7849.727     417.021  
        49.2        0.71      0.4944      0.3589      0.5164     111.452    7982.488     419.943  
        53.7        0.78      0.5329      0.3603      0.5248     113.276    8112.594     421.742  
        58.2        0.84      0.5692      0.3606      0.5327     114.979    8234.734     421.966  
        62.6        0.91      0.6031      0.3595      0.5399     116.521    8345.368     420.618  
        67.1        0.97      0.6346      0.3570      0.5459     117.809    8437.416     417.695  
        71.6        1.03      0.6638      0.3530      0.5504     118.774    8506.452     412.974  
        76.1        1.10      0.6907      0.3474      0.5530     119.378    8549.821     406.455  
        80.5        1.16      0.7154      0.3403      0.5539     119.539    8561.327     398.362  
        85.0        1.23      0.7408      0.3322      0.5512     118.975    8520.613     388.695  
        89.5        1.29      0.7614      0.3221      0.5473     118.130    8460.428     377.005  
        94.0        1.36      0.7822      0.3112      0.5405     116.642    8354.219     364.191  
        98.4        1.42      0.7998      0.2987      0.5315     114.724    8216.148     349.578  
       102.9        1.49      0.8170      0.2856      0.5200     112.257    8039.133     334.291  
       107.4        1.55      0.8321      0.2715      0.5064     109.307    7828.485     317.655  
       111.8        1.62      0.8472      0.2569      0.4903     105.833    7579.779     300.570  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3170      0.4310     120.799    7930.268     441.300  
         4.5        0.06      0.0436      0.3195      0.4342     121.671    7987.798     444.897  
         8.9        0.12      0.0873      0.3224      0.4381     122.770    8060.374     448.944  
        13.4        0.18      0.1307      0.3256      0.4430     124.138    8149.767     453.440  
        17.9        0.24      0.1739      0.3291      0.4489     125.801    8259.516     458.386  
        22.4        0.30      0.2165      0.3330      0.4560     127.786    8389.622     463.781  
        26.8        0.36      0.2583      0.3372      0.4644     130.133    8542.740     469.626  
        31.3        0.42      0.3007      0.3420      0.4719     132.251    8682.582     476.145  
        35.8        0.47      0.3405      0.3461      0.4822     135.175    8868.447     481.990  
        40.3        0.53      0.3816      0.3504      0.4900     137.320    9010.059     488.060  
        44.7        0.59      0.4220      0.3544      0.4980     139.600    9160.522     493.456  
        49.2        0.65      0.4572      0.3570      0.5092     142.685    9364.089     497.053  
        53.7        0.71      0.4946      0.3594      0.5170     144.830    9514.552     500.425  
        58.2        0.77      0.5302      0.3609      0.5247     146.976    9656.164     502.673  
        62.6        0.83      0.5640      0.3615      0.5321     149.121    9788.925     503.347  
        67.1        0.89      0.5958      0.3610      0.5389     150.999    9912.836     502.673  
        71.6        0.95      0.6255      0.3592      0.5448     152.608   10019.044     500.200  
        76.1        1.01      0.6533      0.3562      0.5495     153.949   10107.552     495.929  
        80.5        1.07      0.6790      0.3518      0.5529     154.888   10169.507     489.859  
        85.0        1.13      0.7029      0.3461      0.5546     155.424   10204.910     481.990  
        89.5        1.19      0.7250      0.3391      0.5546     155.424   10204.910     472.099  
        94.0        1.25      0.7453      0.3308      0.5526     154.888   10169.507     460.634  
        98.4        1.30      0.7642      0.3213      0.5485     153.681   10089.850     447.595  
       102.9        1.36      0.7834      0.3113      0.5420     151.803    9965.940     433.432  
       107.4        1.42      0.7996      0.2999      0.5337     149.524    9815.477     417.695  
       111.8        1.48      0.8144      0.2876      0.5233     146.708    9629.612     400.385  



         PROP RPM =       1040

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3170      0.4309     153.547    9302.134     518.185  
         4.5        0.05      0.0403      0.3193      0.4337     154.486    9364.089     522.006  
         8.9        0.11      0.0806      0.3220      0.4372     155.827    9443.746     526.278  
        13.4        0.16      0.1208      0.3249      0.4415     157.302    9532.253     530.999  
        17.9        0.22      0.1607      0.3280      0.4467     159.179    9647.313     536.169  
        22.4        0.27      0.2003      0.3315      0.4530     161.325    9780.074     541.790  
        26.8        0.33      0.2393      0.3353      0.4601     163.873    9930.537     547.860  
        31.3        0.38      0.2775      0.3392      0.4684     166.823   10116.403     554.604  
        35.8        0.44      0.3163      0.3437      0.4757     169.505   10266.865     561.798  
        40.3        0.49      0.3526      0.3476      0.4856     172.992   10479.283     568.092  
        44.7        0.55      0.3905      0.3515      0.4926     175.540   10638.597     574.387  
        49.2        0.60      0.4276      0.3552      0.5001     178.222   10797.910     580.457  
        53.7        0.66      0.4600      0.3576      0.5105     181.842   11019.179     584.503  
        58.2        0.71      0.4946      0.3599      0.5177     184.390   11178.492     588.100  
        62.6        0.77      0.5278      0.3616      0.5249     186.938   11328.955     591.023  
        67.1        0.82      0.5595      0.3625      0.5319     189.486   11479.418     592.372  
        71.6        0.88      0.5855      0.3614      0.5405     192.570   11674.134     590.798  
        76.1        0.93      0.6139      0.3602      0.5459     194.448   11789.194     588.550  
        80.5        0.99      0.6405      0.3579      0.5505     196.057   11886.552     584.953  
        85.0        1.04      0.6654      0.3545      0.5540     197.398   11957.358     579.333  
        89.5        1.09      0.6886      0.3500      0.5563     198.203   12010.462     572.139  
        94.0        1.15      0.7103      0.3444      0.5573     198.471   12028.164     562.922  
        98.4        1.20      0.7304      0.3376      0.5566     198.337   12019.313     551.906  
       102.9        1.26      0.7490      0.3298      0.5543     197.398   11966.209     539.092  
       107.4        1.31      0.7684      0.3215      0.5496     195.789   11868.850     525.379  
       111.8        1.37      0.7843      0.3117      0.5437     193.643   11736.089     509.417  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3170      0.4307     191.632   10780.209     600.914  
         4.5        0.05      0.0374      0.3192      0.4332     192.839   10851.015     604.961  
         8.9        0.10      0.0749      0.3216      0.4365     194.180   10930.671     609.682  
        13.4        0.15      0.1123      0.3242      0.4403     195.923   11028.030     614.628  
        17.9        0.20      0.1495      0.3271      0.4449     197.935   11143.089     620.023  
        22.4        0.25      0.1863      0.3303      0.4504     200.348   11275.850     626.093  
        26.8        0.30      0.2228      0.3336      0.4567     203.165   11435.164     632.388  
        31.3        0.36      0.2586      0.3373      0.4639     206.383   11612.179     639.357  
        35.8        0.41      0.2938      0.3411      0.4721     210.004   11824.597     646.551  
        40.3        0.46      0.3296      0.3452      0.4790     213.088   11992.761     654.419  
        44.7        0.51      0.3656      0.3495      0.4858     216.172   12160.925     662.512  
        49.2        0.56      0.3979      0.3525      0.4952     220.330   12399.895     668.132  
        53.7        0.61      0.4324      0.3560      0.5020     223.414   12568.059     674.652  
        58.2        0.66      0.4623      0.3582      0.5119     227.839   12815.880     678.923  
        62.6        0.71      0.4946      0.3605      0.5186     230.790   12984.044     683.195  
        67.1        0.76      0.5257      0.3623      0.5253     233.740   13152.209     686.791  
        71.6        0.81      0.5516      0.3625      0.5343     237.763   13382.328     687.016  
        76.1        0.86      0.5800      0.3625      0.5400     240.311   13523.940     687.016  
        80.5        0.91      0.6069      0.3618      0.5454     242.591   13656.701     685.667  
        85.0        0.97      0.6323      0.3602      0.5501     244.736   13771.761     682.745  
        89.5        1.02      0.6561      0.3576      0.5540     246.479   13869.119     677.799  
        94.0        1.07      0.6753      0.3533      0.5583     248.491   13975.328     669.706  
        98.4        1.12      0.6965      0.3487      0.5597     249.027   14019.582     660.938  
       102.9        1.17      0.7163      0.3431      0.5600     249.162   14019.582     650.372  
       107.4        1.22      0.7348      0.3366      0.5588     248.625   13993.029     638.008  
       111.8        1.27      0.7520      0.3292      0.5562     247.552   13931.074     624.070  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3170      0.4304     235.617   12373.343     689.939  
         4.5        0.05      0.0350      0.3191      0.4329     236.958   12444.149     694.210  
         8.9        0.09      0.0699      0.3213      0.4358     238.567   12523.806     699.156  
        13.4        0.14      0.1049      0.3237      0.4393     240.445   12630.015     704.327  
        17.9        0.19      0.1396      0.3263      0.4435     242.725   12745.074     710.172  
        22.4        0.24      0.1742      0.3292      0.4483     245.407   12886.686     716.466  
        26.8        0.28      0.2084      0.3323      0.4538     248.357   13046.000     722.986  
        31.3        0.33      0.2421      0.3356      0.4603     251.844   13231.865     730.180  
        35.8        0.38      0.2753      0.3391      0.4674     255.733   13435.432     737.823  
        40.3        0.43      0.3077      0.3427      0.4755     260.158   13665.552     745.691  
        44.7        0.47      0.3410      0.3465      0.4821     263.779   13860.268     754.009  
        49.2        0.52      0.3744      0.3506      0.4885     267.399   14046.134     762.777  
        53.7        0.57      0.4044      0.3534      0.4974     272.227   14302.806     768.847  
        58.2        0.62      0.4365      0.3567      0.5040     275.848   14488.671     776.265  
        62.6        0.66      0.4643      0.3588      0.5132     280.944   14754.194     780.762  
        67.1        0.71      0.4946      0.3611      0.5196     284.296   14931.209     785.707  
        71.6        0.76      0.5238      0.3630      0.5260     287.917   15117.074     789.979  
        76.1        0.81      0.5481      0.3632      0.5343     292.476   15356.044     790.204  
        80.5        0.85      0.5750      0.3636      0.5399     295.427   15515.358     791.103  
        85.0        0.90      0.6006      0.3634      0.5452     298.377   15674.671     790.653  
        89.5        0.95      0.6213      0.3614      0.5518     301.998   15860.537     786.382  
        94.0        1.00      0.6444      0.3593      0.5555     304.009   15966.746     781.886  
        98.4        1.04      0.6662      0.3565      0.5585     305.618   16055.253     775.816  
       102.9        1.09      0.6867      0.3529      0.5606     306.825   16117.208     767.723  
       107.4        1.14      0.7059      0.3483      0.5617     307.496   16143.761     757.831  
       111.8        1.19      0.7239      0.3429      0.5617     307.362   16143.761     746.141  



