        83x7_2_2200_41_1710                                 (83x7_2_2200_41_1710.dat)

         PROP RPM =       1100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
       107.4        0.69      0.9168      0.0322      0.0242      59.501    1894.060     190.526  
       111.8        0.72      0.9233      0.0286      0.0223      54.727    1741.827     169.416  



         PROP RPM =       2200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0853      0.0316     106.718    3057.048     624.070  
         4.5        0.03      0.0682      0.0846      0.0321     108.381    3104.842     619.124  
         8.9        0.05      0.1344      0.0840      0.0323     109.065    3124.313     614.403  
        13.4        0.08      0.1966      0.0832      0.0328     110.755    3172.992     608.333  
        17.9        0.10      0.2578      0.0824      0.0331     111.519    3194.234     602.488  
        22.4        0.13      0.3137      0.0814      0.0336     113.195    3242.913     595.294  
        26.8        0.16      0.3693      0.0804      0.0338     113.960    3265.040     587.876  
        31.3        0.18      0.4188      0.0792      0.0343     115.556    3310.179     579.333  
        35.8        0.21      0.4685      0.0780      0.0345     116.253    3330.536     570.565  
        40.3        0.23      0.5117      0.0767      0.0349     117.675    3371.249     560.674  
        44.7        0.26      0.5554      0.0752      0.0351     118.198    3386.295     550.332  
        49.2        0.28      0.5961      0.0737      0.0352     118.667    3399.572     539.092  
        53.7        0.31      0.6305      0.0720      0.0355     119.579    3426.124     526.727  
        58.2        0.34      0.6656      0.0702      0.0355     119.659    3427.894     513.464  
        62.6        0.36      0.6979      0.0683      0.0355     119.565    3425.239     499.526  
        67.1        0.39      0.7274      0.0663      0.0354     119.243    3416.388     484.688  
        71.6        0.41      0.7544      0.0641      0.0352     118.640    3398.686     468.952  
        76.1        0.44      0.7789      0.0618      0.0349     117.715    3372.134     452.091  
        80.5        0.47      0.8010      0.0594      0.0345     116.401    3334.961     434.106  
        85.0        0.49      0.8215      0.0568      0.0340     114.590    3282.742     415.222  
        89.5        0.52      0.8424      0.0540      0.0332     111.962    3207.510     395.214  
        94.0        0.54      0.8573      0.0510      0.0323     109.025    3123.428     372.958  
        98.4        0.57      0.8708      0.0479      0.0313     105.646    3026.955     350.477  
       102.9        0.60      0.8830      0.0448      0.0302     101.824    2917.206     327.772  
       107.4        0.62      0.8940      0.0416      0.0289      97.546    2795.066     304.616  
       111.8        0.65      0.9037      0.0384      0.0275      92.799    2658.764     281.236  



         PROP RPM =       2420

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0872      0.0330     147.915    3852.730     771.994  
         4.5        0.02      0.0610      0.0867      0.0334     150.060    3908.489     767.273  
         8.9        0.05      0.1205      0.0862      0.0337     150.999    3934.157     762.777  
        13.4        0.07      0.1768      0.0855      0.0341     153.144    3989.916     756.932  
        17.9        0.09      0.2324      0.0848      0.0343     154.217    4015.583     750.862  
        22.4        0.12      0.2837      0.0840      0.0348     156.363    4071.343     743.668  
        26.8        0.14      0.3350      0.0832      0.0350     157.302    4097.010     736.249  
        31.3        0.16      0.3813      0.0822      0.0355     159.313    4150.115     727.482  
        35.8        0.19      0.4280      0.0812      0.0357     160.252    4173.127     718.490  
        40.3        0.21      0.4692      0.0800      0.0361     162.129    4221.806     708.373  
        44.7        0.24      0.5112      0.0788      0.0363     162.800    4240.392     697.582  
        49.2        0.26      0.5508      0.0776      0.0364     163.470    4258.979     686.342  
        53.7        0.28      0.5847      0.0761      0.0367     164.811    4293.497     673.303  
        58.2        0.31      0.6197      0.0746      0.0368     165.214    4301.463     660.039  
        62.6        0.33      0.6523      0.0730      0.0368     165.348    4306.773     645.651  
        67.1        0.35      0.6796      0.0712      0.0370     165.884    4320.934     629.915  
        71.6        0.38      0.7078      0.0693      0.0369     165.482    4310.313     613.729  
        76.1        0.40      0.7339      0.0674      0.0367     164.811    4291.727     596.418  
        80.5        0.42      0.7579      0.0653      0.0365     163.739    4266.060     577.984  
        85.0        0.45      0.7798      0.0631      0.0362     162.398    4229.772     558.650  
        89.5        0.47      0.7999      0.0608      0.0358     160.520    4181.977     538.193  
        94.0        0.49      0.8186      0.0584      0.0352     158.106    4119.137     516.836  
        98.4        0.52      0.8379      0.0559      0.0345     154.754    4031.515     494.130  
       102.9        0.54      0.8517      0.0530      0.0337     151.133    3935.042     468.952  
       107.4        0.56      0.8643      0.0501      0.0327     146.842    3825.292     443.323  
       111.8        0.59      0.8759      0.0472      0.0317     142.148    3703.152     417.470  



         PROP RPM =       2640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0893      0.0351     204.640    4885.612     939.926  
         4.5        0.02      0.0541      0.0890      0.0355     206.785    4935.176     937.454  
         8.9        0.04      0.1068      0.0887      0.0358     208.663    4980.315     934.081  
        13.4        0.06      0.1572      0.0883      0.0363     211.613    5051.121     929.585  
        17.9        0.09      0.2068      0.0877      0.0366     213.222    5089.179     923.965  
        22.4        0.11      0.2549      0.0871      0.0368     214.697    5126.352     917.670  
        26.8        0.13      0.2996      0.0864      0.0373     217.513    5192.733     910.252  
        31.3        0.15      0.3442      0.0857      0.0376     218.854    5224.595     902.159  
        35.8        0.17      0.3873      0.0848      0.0378     220.195    5256.458     893.391  
        40.3        0.19      0.4260      0.0838      0.0382     222.609    5313.988     883.050  
        44.7        0.22      0.4653      0.0828      0.0384     223.682    5340.540     872.484  
        49.2        0.24      0.5000      0.0817      0.0388     225.828    5390.989     860.344  
        53.7        0.26      0.5356      0.0805      0.0389     226.632    5408.691     847.530  
        58.2        0.28      0.5693      0.0792      0.0390     227.169    5424.622     834.041  
        62.6        0.30      0.5983      0.0777      0.0392     228.644    5458.255     818.979  
        67.1        0.32      0.6283      0.0763      0.0393     228.778    5461.795     803.243  
        71.6        0.34      0.6564      0.0747      0.0392     228.644    5460.025     786.382  
        76.1        0.37      0.6801      0.0729      0.0393     229.046    5469.761     768.172  
        80.5        0.39      0.7047      0.0711      0.0392     228.376    5450.289     749.288  
        85.0        0.41      0.7275      0.0692      0.0390     227.169    5423.737     729.280  
        89.5        0.43      0.7487      0.0672      0.0387     225.694    5387.449     708.148  
        94.0        0.45      0.7681      0.0651      0.0384     223.682    5341.425     685.892  
        98.4        0.47      0.7859      0.0629      0.0380     221.268    5283.010     662.512  
       102.9        0.50      0.8026      0.0606      0.0374     218.184    5207.779     638.008  
       107.4        0.52      0.8198      0.0582      0.0367     213.893    5106.880     612.605  
       111.8        0.54      0.8320      0.0555      0.0359     209.333    4998.016     584.054  



         PROP RPM =       2860

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0895      0.0370     273.836    6033.554    1106.510  
         4.5        0.02      0.0474      0.0896      0.0376     278.664    6142.418    1108.084  
         8.9        0.04      0.0933      0.0898      0.0383     283.894    6257.477    1109.882  
        13.4        0.06      0.1374      0.0899      0.0391     289.392    6378.733    1111.681  
        17.9        0.08      0.1799      0.0901      0.0399     295.293    6507.068    1113.479  
        22.4        0.10      0.2207      0.0902      0.0407     301.461    6642.485    1115.502  
        26.8        0.12      0.2611      0.0902      0.0413     305.753    6737.188    1115.053  
        31.3        0.14      0.3009      0.0898      0.0416     308.166    6789.407    1110.332  
        35.8        0.16      0.3389      0.0892      0.0419     310.580    6845.167    1102.913  
        40.3        0.18      0.3740      0.0885      0.0424     314.067    6920.398    1093.696  
        44.7        0.20      0.4091      0.0877      0.0426     315.944    6962.882    1083.579  
        49.2        0.22      0.4430      0.0867      0.0429     317.688    6999.170    1072.339  
        53.7        0.24      0.4755      0.0858      0.0431     319.163    7031.918    1059.974  
        58.2        0.26      0.5044      0.0846      0.0434     321.442    7085.022    1045.587  
        62.6        0.28      0.5340      0.0834      0.0435     322.381    7104.494    1030.749  
        67.1        0.30      0.5621      0.0821      0.0436     323.052    7120.425    1014.788  
        71.6        0.32      0.5864      0.0807      0.0438     324.527    7151.403     997.028  
        76.1        0.34      0.6116      0.0792      0.0438     324.527    7151.403     978.594  
        80.5        0.36      0.6353      0.0776      0.0438     324.259    7144.322     959.035  
        85.0        0.38      0.6553      0.0759      0.0438     324.393    7148.748     937.903  
        89.5        0.40      0.6761      0.0741      0.0436     323.186    7122.195     915.647  
        94.0        0.42      0.6953      0.0722      0.0434     321.577    7085.907     892.492  
        98.4        0.44      0.7131      0.0702      0.0431     319.431    7040.768     867.988  
       102.9        0.46      0.7295      0.0682      0.0428     316.883    6983.239     842.584  
       107.4        0.48      0.7433      0.0660      0.0424     314.067    6922.168     815.607  
       111.8        0.50      0.7570      0.0637      0.0419     310.178    6834.546     787.056  



         PROP RPM =       3080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0894      0.0400     370.256    7576.239    1281.636  
         4.5        0.02      0.0407      0.0895      0.0406     376.022    7694.839    1283.435  
         8.9        0.04      0.0802      0.0896      0.0413     382.191    7819.634    1285.008  
        13.4        0.06      0.1185      0.0898      0.0420     388.493    7950.625    1286.807  
        17.9        0.07      0.1556      0.0899      0.0427     395.333    8089.582    1288.830  
        22.4        0.09      0.1913      0.0900      0.0435     402.440    8234.734    1290.853  
        26.8        0.11      0.2258      0.0902      0.0443     409.950    8387.852    1292.877  
        31.3        0.13      0.2589      0.0903      0.0451     417.728    8548.050    1295.125  
        35.8        0.15      0.2908      0.0905      0.0460     425.908    8716.215    1297.598  
        40.3        0.17      0.3212      0.0907      0.0470     434.490    8895.000    1300.070  
        44.7        0.18      0.3504      0.0909      0.0479     443.475    9072.015    1302.543  
        49.2        0.20      0.3782      0.0910      0.0489     452.862    9266.731    1305.241  
        53.7        0.22      0.4059      0.0912      0.0498     461.043    9434.895    1306.815  
        58.2        0.24      0.4335      0.0908      0.0503     465.870    9532.253    1302.094  
        62.6        0.26      0.4592      0.0902      0.0508     470.296    9620.761    1293.101  
        67.1        0.28      0.4843      0.0893      0.0511     472.978    9673.865    1279.838  
        71.6        0.30      0.5067      0.0882      0.0515     476.330    9744.671    1264.326  
        76.1        0.31      0.5298      0.0869      0.0515     476.733    9753.522    1245.442  
        80.5        0.33      0.5519      0.0854      0.0515     476.464    9753.522    1224.759  
        85.0        0.35      0.5729      0.0839      0.0514     475.928    9735.821    1202.728  
        89.5        0.37      0.5927      0.0823      0.0513     474.855    9718.119    1179.573  
        94.0        0.39      0.6097      0.0805      0.0512     474.185    9700.418    1153.945  
        98.4        0.41      0.6272      0.0787      0.0510     471.905    9656.164    1127.642  
       102.9        0.43      0.6434      0.0767      0.0507     469.223    9603.059    1100.215  
       107.4        0.44      0.6584      0.0747      0.0503     466.004    9532.253    1071.440  
       111.8        0.46      0.6709      0.0726      0.0500     462.652    9470.298    1040.866  



         PROP RPM =       3300

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.0893      0.0430     489.204    9346.388    1469.352  
         4.5        0.02      0.0354      0.0894      0.0436     495.909    9470.298    1470.925  
         8.9        0.03      0.0699      0.0895      0.0442     502.883    9603.059    1472.724  
        13.4        0.05      0.1034      0.0896      0.0448     510.124    9744.671    1474.522  
        17.9        0.07      0.1361      0.0897      0.0455     517.902    9886.283    1476.546  
        22.4        0.09      0.1677      0.0898      0.0462     525.948   10045.597    1478.569  
        26.8        0.10      0.1984      0.0900      0.0470     534.396   10204.910    1480.817  
        31.3        0.12      0.2280      0.0901      0.0477     543.113   10373.074    1483.065  
        35.8        0.14      0.2567      0.0903      0.0485     552.366   10550.089    1485.538  
        40.3        0.16      0.2843      0.0904      0.0494     562.021   10735.955    1488.011  
        44.7        0.17      0.3109      0.0906      0.0503     572.079   10921.821    1490.484  
        49.2        0.19      0.3364      0.0907      0.0512     582.539   11125.388    1493.181  
        53.7        0.21      0.3609      0.0909      0.0521     593.401   11328.955    1496.104  
        58.2        0.22      0.3844      0.0911      0.0531     604.666   11550.224    1498.802  
        62.6        0.24      0.4069      0.0913      0.0542     616.467   11771.492    1501.724  
        67.1        0.26      0.4284      0.0914      0.0552     628.402   12001.612    1504.422  
        71.6        0.28      0.4491      0.0915      0.0562     640.069   12222.880    1505.771  
        76.1        0.29      0.4688      0.0916      0.0573     652.004   12453.000    1507.120  
        80.5        0.31      0.4896      0.0914      0.0579     659.648   12594.612    1503.747  
        85.0        0.33      0.5087      0.0907      0.0584     665.012   12700.821    1492.507  
        89.5        0.34      0.5269      0.0898      0.0588     669.035   12780.477    1477.445  
        94.0        0.36      0.5446      0.0884      0.0588     669.437   12789.328    1455.413  
        98.4        0.38      0.5614      0.0870      0.0588     669.303   12780.477    1431.584  
       102.9        0.40      0.5775      0.0853      0.0586     667.157   12745.074    1403.932  
       107.4        0.41      0.5927      0.0834      0.0583     663.537   12674.268    1373.358  
       111.8        0.43      0.6068      0.0815      0.0579     659.111   12585.761    1341.210  



