        83x48_5_400_51_390                                 (83x48_5_400_51_390.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        85.0        3.86      0.8650      0.3160      1.4112       9.811    2208.261      37.431  
        89.5        4.07      0.8742      0.2761      1.2846       8.929    2010.004      32.710  
        94.0        4.27      0.8795      0.2350      1.1407       7.931    1785.195      27.831  
        98.4        4.47      0.8787      0.1927      0.9807       6.818    1534.719      22.818  
       102.9        4.68      0.8672      0.1491      0.8039       5.589    1257.691      17.663  
       107.4        4.88      0.8335      0.1042      0.6101       4.242     954.995      12.349  
       111.8        5.08      0.7392      0.0581      0.3993       2.776     624.774       6.879  



         PROP RPM =       320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3577      1.1116      11.535    2271.986      55.348  
         4.5        0.18      0.0594      0.3700      1.1079      11.498    2264.906      57.236  
         8.9        0.36      0.1233      0.3870      1.1167      11.589    2282.607      59.889  
        13.4        0.53      0.1911      0.4089      1.1418      11.849    2333.942      63.261  
        17.9        0.71      0.2608      0.4349      1.1863      12.312    2425.104      67.285  
        22.4        0.89      0.3294      0.4639      1.2529      12.999    2560.521      71.782  
        26.8        1.07      0.3940      0.4953      1.3418      13.920    2741.961      76.615  
        31.3        1.25      0.4545      0.5279      1.4453      15.006    2955.264      81.651  
        35.8        1.42      0.5092      0.5573      1.5585      16.173    3184.498      86.259  
        40.3        1.60      0.5615      0.5829      1.6620      17.246    3396.916      90.193  
        44.7        1.78      0.6077      0.6000      1.7570      18.224    3590.748      92.846  
        49.2        1.96      0.6511      0.6081      1.8276      18.975    3736.785      94.128  
        53.7        2.13      0.6885      0.6031      1.8703      19.405    3822.637      93.341  
        58.2        2.31      0.7240      0.5876      1.8763      19.472    3835.028      90.890  
        62.6        2.49      0.7462      0.5589      1.8654      19.364    3812.901      86.484  
        67.1        2.67      0.7666      0.5298      1.8447      19.136    3769.533      81.988  
        71.6        2.85      0.7854      0.5004      1.8130      18.815    3704.922      77.402  
        76.1        3.02      0.8029      0.4701      1.7704      18.372    3618.185      72.726  
        80.5        3.20      0.8189      0.4391      1.7156      17.809    3507.551      67.915  
        85.0        3.38      0.8336      0.4073      1.6511      17.138    3373.904      63.014  
        89.5        3.56      0.8470      0.3746      1.5732      16.334    3216.361      57.978  
        94.0        3.74      0.8588      0.3413      1.4843      15.408    3034.036      52.808  
        98.4        3.91      0.8689      0.3070      1.3832      14.349    2826.043      47.502  
       102.9        4.09      0.8767      0.2719      1.2688      13.169    2593.269      42.084  
       107.4        4.27      0.8816      0.2359      1.1424      11.856    2334.827      36.509  
       111.8        4.45      0.8820      0.1989      1.0031      10.410    2050.718      30.776  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3578      1.1110      16.414    2873.837      70.073  
         4.5        0.16      0.0526      0.3685      1.1072      16.360    2864.101      72.164  
         8.9        0.32      0.1088      0.3829      1.1128      16.441    2879.148      74.996  
        13.4        0.47      0.1683      0.4011      1.1307      16.709    2925.172      78.571  
        17.9        0.63      0.2300      0.4228      1.1632      17.192    3009.254      82.842  
        22.4        0.79      0.2919      0.4477      1.2123      17.916    3135.819      87.653  
        26.8        0.95      0.3520      0.4744      1.2785      18.895    3308.409      92.914  
        31.3        1.11      0.4080      0.5027      1.3637      20.142    3527.022      98.421  
        35.8        1.26      0.4611      0.5314      1.4575      21.550    3772.188     104.087  
        40.3        1.42      0.5098      0.5581      1.5573      23.012    4028.860     109.280  
        44.7        1.58      0.5576      0.5818      1.6486      24.366    4266.060     113.911  
        49.2        1.74      0.6005      0.5992      1.7363      25.654    4490.869     117.373  
        53.7        1.90      0.6382      0.6077      1.8069      26.700    4674.964     119.036  
        58.2        2.06      0.6712      0.6066      1.8569      27.451    4805.070     118.767  
        62.6        2.21      0.7055      0.5988      1.8788      27.759    4859.060     117.238  
        67.1        2.37      0.7321      0.5787      1.8751      27.705    4850.209     113.349  
        71.6        2.53      0.7513      0.5535      1.8629      27.531    4820.116     108.358  
        76.1        2.69      0.7692      0.5275      1.8435      27.236    4767.897     103.300  
        80.5        2.85      0.7859      0.5011      1.8142      26.807    4694.436      98.129  
        85.0        3.00      0.8014      0.4740      1.7777      26.257    4597.963      92.869  
        89.5        3.16      0.8160      0.4469      1.7314      25.587    4478.477      87.473  
        94.0        3.32      0.8294      0.4186      1.6754      24.769    4335.980      81.988  
        98.4        3.48      0.8419      0.3899      1.6121      23.817    4168.701      76.390  
       102.9        3.64      0.8532      0.3607      1.5378      22.717    3977.525      70.657  
       107.4        3.79      0.8633      0.3308      1.4538      21.483    3761.567      64.790  
       111.8        3.95      0.8719      0.3002      1.3613      20.102    3519.942      58.788  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3578      1.1105      22.516    3546.494      86.507  
         4.5        0.14      0.0472      0.3673      1.1067      22.435    3534.103      88.800  
         8.9        0.28      0.0974      0.3798      1.1102      22.502    3545.609      91.834  
        13.4        0.43      0.1503      0.3953      1.1232      22.771    3587.207      95.611  
        17.9        0.57      0.2053      0.4139      1.1477      23.267    3665.979     100.107  
        22.4        0.71      0.2613      0.4353      1.1850      24.018    3784.579     105.211  
        26.8        0.85      0.3166      0.4585      1.2359      25.050    3947.433     110.808  
        31.3        1.00      0.3697      0.4829      1.3016      26.378    4157.195     116.788  
        35.8        1.14      0.4190      0.5085      1.3820      28.014    4413.867     122.971  
        40.3        1.28      0.4663      0.5345      1.4684      29.757    4688.240     129.220  
        44.7        1.42      0.5104      0.5585      1.5573      31.554    4972.349     134.998  
        49.2        1.57      0.5545      0.5806      1.6389      33.230    5235.216     140.393  
        53.7        1.71      0.5905      0.5953      1.7217      34.893    5497.198     143.900  
        58.2        1.85      0.6266      0.6058      1.7887      36.261    5713.157     146.486  
        62.6        1.99      0.6586      0.6089      1.8410      37.321    5880.436     147.160  
        67.1        2.13      0.6896      0.6046      1.8715      37.951    5978.679     146.216  
        71.6        2.28      0.7203      0.5949      1.8800      38.112    6004.346     143.788  
        76.1        2.42      0.7384      0.5721      1.8739      37.991    5984.874     138.302  
        80.5        2.56      0.7554      0.5488      1.8617      37.736    5945.931     132.727  
        85.0        2.70      0.7713      0.5256      1.8422      37.347    5884.861     127.085  
        89.5        2.85      0.7862      0.5019      1.8167      36.824    5802.549     121.329  
        94.0        2.99      0.8003      0.4775      1.7838      36.154    5697.225     115.484  
        98.4        3.13      0.8135      0.4531      1.7436      35.349    5568.889     109.549  
       102.9        3.27      0.8259      0.4279      1.6961      34.384    5416.657     103.480  
       107.4        3.42      0.8374      0.4023      1.6413      33.271    5241.412      97.297  
       111.8        3.56      0.8482      0.3763      1.5780      31.997    5041.385      90.980  



         PROP RPM =       440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3579      1.1101      29.945    4289.957     104.694  
         4.5        0.13      0.0428      0.3664      1.1063      29.851    4275.795     107.189  
         8.9        0.26      0.0881      0.3774      1.1085      29.905    4283.761     110.404  
        13.4        0.39      0.1357      0.3911      1.1181      30.173    4320.934     114.383  
        17.9        0.52      0.1853      0.4070      1.1369      30.669    4393.510     119.081  
        22.4        0.65      0.2360      0.4256      1.1657      31.447    4505.030     124.454  
        26.8        0.78      0.2869      0.4457      1.2058      32.533    4659.918     130.367  
        31.3        0.91      0.3366      0.4674      1.2578      33.928    4859.945     136.729  
        35.8        1.03      0.3839      0.4903      1.3211      35.644    5105.995     143.383  
        40.3        1.16      0.4303      0.5151      1.3930      37.602    5385.679     150.667  
        44.7        1.29      0.4706      0.5368      1.4757      39.828    5704.306     157.074  
        49.2        1.42      0.5108      0.5589      1.5561      41.987    6014.967     163.459  
        53.7        1.55      0.5518      0.5798      1.6316      44.012    6304.386     169.641  
        58.2        1.68      0.5855      0.5942      1.7059      46.037    6593.806     173.800  
        62.6        1.81      0.6155      0.6031      1.7741      47.874    6856.673     176.385  
        67.1        1.94      0.6465      0.6085      1.8264      49.256    7056.700     177.959  
        71.6        2.07      0.6771      0.6089      1.8617      50.221    7193.001     178.116  
        76.1        2.20      0.7034      0.6015      1.8800      50.731    7266.462     175.936  
        80.5        2.33      0.7273      0.5872      1.8800      50.731    7267.348     171.822  
        85.0        2.46      0.7434      0.5666      1.8739      50.543    7239.910     165.752  
        89.5        2.59      0.7585      0.5457      1.8605      50.208    7192.116     159.614  
        94.0        2.72      0.7729      0.5244      1.8435      49.725    7122.195     153.387  
        98.4        2.85      0.7864      0.5027      1.8191      49.081    7030.148     147.070  
       102.9        2.98      0.7992      0.4806      1.7899      48.290    6915.973     140.641  
       107.4        3.10      0.8114      0.4585      1.7546      47.325    6778.786     134.121  
       111.8        3.23      0.8228      0.4356      1.7132      46.212    6618.588     127.467  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3579      1.1097      38.863    5103.340     124.612  
         4.5        0.12      0.0392      0.3656      1.1061      38.742    5086.524     127.309  
         8.9        0.24      0.0804      0.3754      1.1072      38.782    5091.834     130.704  
        13.4        0.36      0.1237      0.3874      1.1145      39.037    5125.467     134.863  
        17.9        0.47      0.1687      0.4015      1.1291      39.547    5192.733     139.786  
        22.4        0.59      0.2149      0.4174      1.1520      40.351    5298.057     145.384  
        26.8        0.71      0.2617      0.4353      1.1839      41.464    5444.979     151.589  
        31.3        0.83      0.3080      0.4546      1.2249      42.926    5635.270     158.310  
        35.8        0.95      0.3529      0.4752      1.2773      44.723    5872.470     165.392  
        40.3        1.07      0.3956      0.4961      1.3382      46.882    6156.579     172.743  
        44.7        1.19      0.4376      0.5190      1.4063      49.242    6466.355     180.657  
        49.2        1.30      0.4741      0.5391      1.4831      51.951    6820.385     187.671  
        53.7        1.42      0.5112      0.5589      1.5561      54.499    7156.713     194.617  
        58.2        1.54      0.5454      0.5763      1.6292      57.060    7492.156     200.642  
        62.6        1.66      0.5812      0.5930      1.6937      59.340    7792.197     206.510  
        67.1        1.78      0.6096      0.6023      1.7570      61.566    8083.386     209.724  
        71.6        1.90      0.6394      0.6097      1.8094      63.377    8321.471     212.310  
        76.1        2.02      0.6662      0.6112      1.8496      64.771    8505.567     212.782  
        80.5        2.13      0.6902      0.6062      1.8751      65.683    8623.282     211.096  
        85.0        2.25      0.7136      0.5969      1.8849      66.018    8668.421     207.836  
        89.5        2.37      0.7330      0.5814      1.8812      65.884    8650.719     202.396  
        94.0        2.49      0.7474      0.5624      1.8727      65.616    8615.316     195.741  
        98.4        2.61      0.7611      0.5430      1.8605      65.187    8558.671     189.019  
       102.9        2.73      0.7741      0.5232      1.8435      64.584    8479.900     182.208  
       107.4        2.85      0.7865      0.5035      1.8216      63.819    8379.886     175.306  
       111.8        2.96      0.7983      0.4833      1.7948      62.880    8256.861     168.314  



         PROP RPM =       520

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3580      1.1094      49.403    5987.530     146.261  
         4.5        0.11      0.0361      0.3650      1.1058      49.242    5968.943     149.161  
         8.9        0.22      0.0740      0.3738      1.1063      49.269    5971.598     152.758  
        13.4        0.33      0.1136      0.3845      1.1118      49.510    6001.691     157.097  
        17.9        0.44      0.1547      0.3969      1.1234      50.033    6063.646     162.222  
        22.4        0.55      0.1972      0.4112      1.1418      50.851    6162.774     168.045  
        26.8        0.66      0.2403      0.4271      1.1676      51.991    6301.731     174.519  
        31.3        0.77      0.2834      0.4442      1.2013      53.507    6484.057     181.533  
        35.8        0.88      0.3257      0.4624      1.2432      55.384    6711.521     188.997  
        40.3        0.99      0.3666      0.4818      1.2943      57.637    6985.894     196.798  
        44.7        1.09      0.4053      0.5011      1.3540      60.292    7308.061     204.823  
        49.2        1.20      0.4438      0.5221      1.4173      63.095    7647.930     213.366  
        53.7        1.31      0.4807      0.5426      1.4831      66.045    8005.500     221.774  
        58.2        1.42      0.5115      0.5593      1.5561      69.291    8397.588     228.631  
        62.6        1.53      0.5435      0.5756      1.6231      72.268    8759.583     235.150  
        67.1        1.64      0.5734      0.5895      1.6876      75.164    9107.418     240.770  
        71.6        1.75      0.6045      0.6019      1.7436      77.658    9408.343     245.941  
        76.1        1.86      0.6296      0.6077      1.7960      79.992    9691.567     248.414  
        80.5        1.97      0.6554      0.6112      1.8374      81.816    9912.836     249.763  
        85.0        2.08      0.6790      0.6097      1.8666      83.130   10072.149     249.088  
        89.5        2.19      0.7004      0.6027      1.8836      83.894   10169.507     246.166  
        94.0        2.30      0.7238      0.5938      1.8861      83.988   10178.358     242.569  
        98.4        2.41      0.7376      0.5763      1.8812      83.800   10160.656     235.375  
       102.9        2.52      0.7507      0.5585      1.8739      83.438   10116.403     228.181  
       107.4        2.63      0.7632      0.5407      1.8617      82.902   10045.597     220.965  
       111.8        2.74      0.7752      0.5228      1.8459      82.178    9957.089     213.591  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3580      1.1091      61.687    6942.525     169.641  
         4.5        0.10      0.0335      0.3645      1.1057      61.499    6921.283     172.743  
         8.9        0.20      0.0685      0.3725      1.1056      61.499    6921.283     176.520  
        13.4        0.30      0.1050      0.3821      1.1099      61.727    6947.836     181.084  
        17.9        0.41      0.1429      0.3934      1.1191      62.250    7005.365     186.389  
        22.4        0.51      0.1820      0.4062      1.1340      63.082    7099.183     192.437  
        26.8        0.61      0.2219      0.4201      1.1552      64.248    7231.059     199.136  
        31.3        0.71      0.2620      0.4356      1.1830      65.804    7405.419     206.442  
        35.8        0.81      0.3018      0.4519      1.2176      67.748    7624.033     214.243  
        40.3        0.91      0.3407      0.4694      1.2602      70.095    7888.670     222.449  
        44.7        1.02      0.3781      0.4872      1.3102      72.858    8200.216     230.879  
        49.2        1.12      0.4135      0.5058      1.3674      76.049    8559.556     239.646  
        53.7        1.22      0.4490      0.5252      1.4258      79.335    8930.403     248.864  
        58.2        1.32      0.4832      0.5442      1.4879      82.768    9310.985     257.856  
        62.6        1.42      0.5118      0.5597      1.5561      86.536    9735.821     265.275  
        67.1        1.52      0.5419      0.5748      1.6182      89.969   10125.253     272.469  
        71.6        1.63      0.5701      0.5883      1.6779      93.335   10505.836     278.763  
        76.1        1.73      0.5960      0.5984      1.7351      96.500   10859.865     283.484  
        80.5        1.83      0.6202      0.6054      1.7862      99.356   11178.492     286.856  
        85.0        1.93      0.6457      0.6104      1.8252     101.542   11426.313     289.329  
        89.5        2.03      0.6692      0.6116      1.8581     103.312   11629.880     289.779  
        94.0        2.13      0.6905      0.6077      1.8788     104.519   11762.641     287.980  
        98.4        2.24      0.7116      0.6011      1.8885     105.056   11824.597     284.833  
       102.9        2.34      0.7288      0.5883      1.8873     104.988   11815.746     278.763  
       107.4        2.44      0.7414      0.5721      1.8824     104.720   11789.194     271.120  
       111.8        2.54      0.7534      0.5558      1.8739     104.251   11736.089     263.251  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3580      1.1089      75.862    7968.327     194.775  
         4.5        0.09      0.0312      0.3641      1.1055      75.634    7944.430     198.057  
         8.9        0.19      0.0638      0.3714      1.1051      75.607    7941.774     202.036  
        13.4        0.28      0.0976      0.3801      1.1084      75.821    7964.786     206.779  
        17.9        0.38      0.1327      0.3903      1.1158      76.331    8017.891     212.287  
        22.4        0.47      0.1689      0.4015      1.1280      77.176    8106.398     218.537  
        26.8        0.57      0.2059      0.4143      1.1457      78.369    8232.079     225.483  
        31.3        0.66      0.2434      0.4283      1.1688      79.965    8399.358     233.127  
        35.8        0.76      0.2808      0.4434      1.1981      81.963    8610.006     241.220  
        40.3        0.85      0.3177      0.4589      1.2334      84.390    8868.447     249.763  
        44.7        0.95      0.3536      0.4756      1.2761      87.260    9169.373     258.530  
        49.2        1.04      0.3880      0.4922      1.3235      90.586    9514.552     267.748  
        53.7        1.14      0.4205      0.5097      1.3796      94.368    9912.836     277.189  
        58.2        1.23      0.4535      0.5275      1.4343      98.149   10311.119     287.081  
        62.6        1.33      0.4854      0.5453      1.4928     102.092   10727.104     296.748  
        67.1        1.42      0.5121      0.5597      1.5561     106.423   11178.492     304.616  
        71.6        1.52      0.5404      0.5744      1.6133     110.366   11594.477     312.485  
        76.1        1.61      0.5670      0.5872      1.6693     114.241   12001.612     319.454  
        80.5        1.71      0.5920      0.5976      1.7241     117.916   12382.194     325.074  
        85.0        1.80      0.6148      0.6046      1.7728     121.282   12736.223     328.896  
        89.5        1.90      0.6364      0.6089      1.8155     124.232   13046.000     331.368  
        94.0        1.99      0.6598      0.6120      1.8483     126.431   13276.119     332.942  
        98.4        2.09      0.6803      0.6104      1.8727     128.108   13453.134     332.043  
       102.9        2.18      0.6995      0.6050      1.8873     129.140   13568.194     329.120  
       107.4        2.28      0.7196      0.5980      1.8922     129.449   13594.746     325.299  
       111.8        2.37      0.7330      0.5841      1.8897     129.261   13577.044     317.655  



