        76x24_2_800_51_790                                 (76x24_2_800_51_790.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        71.6        2.07      0.8628      0.2395      0.5752      12.968    1702.884      58.608  
        76.1        2.20      0.8796      0.2118      0.5301      11.954    1569.237      51.841  
        80.5        2.33      0.8934      0.1833      0.4784      10.786    1416.119      44.872  
        85.0        2.46      0.9034      0.1540      0.4195       9.458    1241.760      37.700  
        89.5        2.59      0.9079      0.1238      0.3532       7.964    1046.158      30.304  
        94.0        2.72      0.9024      0.0927      0.2796       6.303     827.545      22.706  
        98.4        2.85      0.8741      0.0608      0.1981       4.467     586.450      14.876  
       102.9        2.98      0.7635      0.0279      0.1088       2.453     322.167       6.827  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3156      0.5253      18.815    2117.098     105.121  
         4.5        0.11      0.0670      0.3208      0.5312      19.016    2140.110     106.874  
         8.9        0.22      0.1344      0.3274      0.5407      19.364    2179.054     109.055  
        13.4        0.33      0.2024      0.3356      0.5523      19.767    2225.078     111.820  
        17.9        0.44      0.2680      0.3437      0.5695      20.384    2294.113     114.495  
        22.4        0.56      0.3336      0.3521      0.5859      20.974    2361.379     117.305  
        26.8        0.67      0.3966      0.3598      0.6042      21.631    2434.840     119.846  
        31.3        0.78      0.4560      0.3661      0.6237      22.328    2513.612     121.936  
        35.8        0.89      0.5150      0.3713      0.6402      22.918    2579.992     123.690  
        40.3        1.00      0.5655      0.3728      0.6586      23.575    2653.454     124.184  
        44.7        1.11      0.6112      0.3715      0.6747      24.152    2718.949     123.757  
        49.2        1.22      0.6554      0.3679      0.6854      24.541    2761.433     122.543  
        53.7        1.33      0.6918      0.3599      0.6931      24.809    2792.410     119.913  
        58.2        1.44      0.7272      0.3495      0.6936      24.836    2795.066     116.429  
        62.6        1.55      0.7588      0.3359      0.6880      24.635    2772.054     111.887  
        67.1        1.67      0.7887      0.3198      0.6752      24.179    2720.719     106.537  
        71.6        1.78      0.8152      0.3005      0.6546      23.441    2637.522     100.085  
        76.1        1.89      0.8348      0.2783      0.6290      22.529    2534.854      92.711  
        80.5        2.00      0.8526      0.2556      0.5989      21.443    2413.598      85.135  
        85.0        2.11      0.8685      0.2323      0.5641      20.196    2272.872      77.379  
        89.5        2.22      0.8824      0.2084      0.5243      18.774    2112.673      69.421  
        94.0        2.33      0.8942      0.1839      0.4794      17.165    1932.118      61.260  
        98.4        2.44      0.9033      0.1588      0.4292      15.368    1729.436      52.898  
       102.9        2.55      0.9087      0.1330      0.3737      13.381    1505.512      44.310  
       107.4        2.66      0.9083      0.1066      0.3127      11.195    1260.346      35.520  
       111.8        2.78      0.8972      0.0795      0.2461       8.809     991.284      26.505  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3156      0.5249      28.054    2763.203     137.336  
         4.5        0.10      0.0587      0.3202      0.5299      28.322    2788.870     139.314  
         8.9        0.19      0.1177      0.3257      0.5376      28.725    2828.698     141.697  
        13.4        0.29      0.1765      0.3322      0.5484      29.315    2886.228     144.530  
        17.9        0.39      0.2357      0.3396      0.5599      29.918    2946.413     147.789  
        22.4        0.49      0.2945      0.3475      0.5729      30.615    3015.449     151.184  
        26.8        0.58      0.3521      0.3551      0.5877      31.407    3093.336     154.489  
        31.3        0.68      0.4041      0.3609      0.6071      32.453    3195.119     157.029  
        35.8        0.78      0.4564      0.3664      0.6238      33.338    3282.742     159.412  
        40.3        0.87      0.5054      0.3704      0.6406      34.236    3371.249     161.143  
        44.7        0.97      0.5546      0.3735      0.6542      34.960    3442.940     162.537  
        49.2        1.07      0.5963      0.3733      0.6688      35.752    3519.942     162.425  
        53.7        1.17      0.6342      0.3706      0.6811      36.395    3584.552     161.278  
        58.2        1.26      0.6687      0.3656      0.6903      36.891    3633.231     159.052  
        62.6        1.36      0.7027      0.3586      0.6940      37.093    3652.703     156.040  
        67.1        1.46      0.7334      0.3493      0.6939      37.079    3651.818     151.971  
        71.6        1.55      0.7590      0.3366      0.6892      36.824    3627.036     146.463  
        76.1        1.65      0.7845      0.3224      0.6786      36.275    3571.276     140.281  
        80.5        1.75      0.8103      0.3067      0.6617      35.363    3481.883     133.424  
        85.0        1.85      0.8279      0.2874      0.6406      34.236    3371.249     125.039  
        89.5        1.94      0.8442      0.2677      0.6160      32.922    3242.028     116.474  
        94.0        2.04      0.8591      0.2476      0.5879      31.420    3094.221     107.728  
        98.4        2.14      0.8725      0.2270      0.5560      29.717    2926.057      98.781  
       102.9        2.23      0.8845      0.2060      0.5203      27.813    2738.421      89.631  
       107.4        2.33      0.8948      0.1845      0.4806      25.694    2529.543      80.279  
       111.8        2.43      0.9031      0.1625      0.4370      23.347    2299.424      70.725  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3157      0.5247      39.922    3494.275     173.822  
         4.5        0.09      0.0522      0.3197      0.5289      40.244    3523.482     176.025  
         8.9        0.17      0.1047      0.3244      0.5353      40.727    3565.080     178.656  
        13.4        0.26      0.1571      0.3299      0.5440      41.397    3624.380     181.713  
        17.9        0.35      0.2101      0.3367      0.5534      42.108    3686.336     185.400  
        22.4        0.43      0.2613      0.3430      0.5667      43.127    3774.843     188.885  
        26.8        0.52      0.3133      0.3498      0.5785      44.026    3853.615     192.639  
        31.3        0.60      0.3641      0.3565      0.5918      45.031    3941.237     196.348  
        35.8        0.69      0.4133      0.3627      0.6061      46.131    4037.710     199.743  
        40.3        0.78      0.4566      0.3667      0.6240      47.486    4156.310     201.923  
        44.7        0.86      0.5008      0.3704      0.6386      48.599    4253.669     203.969  
        49.2        0.95      0.5421      0.3727      0.6530      49.685    4349.257     205.251  
        53.7        1.04      0.5806      0.3734      0.6663      50.704    4437.764     205.610  
        58.2        1.12      0.6161      0.3722      0.6781      51.589    4516.536     204.958  
        62.6        1.21      0.6519      0.3699      0.6860      52.192    4569.640     203.722  
        67.1        1.30      0.6816      0.3645      0.6926      52.702    4613.009     200.732  
        71.6        1.38      0.7086      0.3571      0.6960      52.970    4636.021     196.640  
        76.1        1.47      0.7362      0.3485      0.6950      52.876    4628.940     191.942  
        80.5        1.55      0.7592      0.3373      0.6906      52.555    4599.733     185.760  
        85.0        1.64      0.7816      0.3247      0.6815      51.857    4539.548     178.813  
        89.5        1.73      0.8062      0.3117      0.6675      50.798    4446.615     171.642  
        94.0        1.81      0.8223      0.2946      0.6496      49.430    4327.130     162.245  
        98.4        1.90      0.8373      0.2773      0.6290      47.861    4189.943     152.690  
       102.9        1.99      0.8511      0.2596      0.6056      46.091    4034.170     142.934  
       107.4        2.07      0.8639      0.2415      0.5793      44.079    3858.925     132.997  
       111.8        2.16      0.8756      0.2231      0.5500      41.853    3663.324     122.858  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3157      0.5244      54.740    4312.083     214.625  
         4.5        0.08      0.0470      0.3193      0.5281      55.129    4343.061     217.053  
         8.9        0.16      0.0942      0.3234      0.5336      55.693    4387.315     219.886  
        13.4        0.23      0.1415      0.3283      0.5409      56.457    4447.500     223.168  
        17.9        0.31      0.1885      0.3337      0.5504      57.449    4525.386     226.832  
        22.4        0.39      0.2360      0.3398      0.5595      58.401    4600.618     231.104  
        26.8        0.47      0.2837      0.3465      0.5695      59.447    4682.930     235.600  
        31.3        0.54      0.3280      0.3518      0.5834      60.896    4797.104     239.197  
        35.8        0.62      0.3737      0.3578      0.5953      62.129    4895.348     243.243  
        40.3        0.70      0.4179      0.3634      0.6082      63.484    5001.557     247.065  
        44.7        0.78      0.4568      0.3670      0.6243      65.174    5134.318     249.538  
        49.2        0.85      0.4970      0.3706      0.6373      66.528    5241.412     252.011  
        53.7        0.93      0.5349      0.3730      0.6502      67.869    5346.736     253.585  
        58.2        1.01      0.5705      0.3742      0.6625      69.156    5447.634     254.484  
        62.6        1.09      0.6037      0.3738      0.6736      70.310    5539.682     254.034  
        67.1        1.17      0.6344      0.3718      0.6832      71.315    5617.568     252.910  
        71.6        1.24      0.6629      0.3682      0.6906      72.093    5679.524     250.437  
        76.1        1.32      0.6891      0.3629      0.6957      72.616    5721.122     246.840  
        80.5        1.40      0.7133      0.3560      0.6981      72.871    5740.594     242.119  
        85.0        1.48      0.7383      0.3482      0.6964      72.683    5726.433     236.724  
        89.5        1.55      0.7586      0.3379      0.6922      72.254    5692.800     229.755  
        94.0        1.63      0.7798      0.3270      0.6843      71.436    5627.304     222.314  
        98.4        1.71      0.8003      0.3150      0.6727      70.229    5532.601     214.131  
       102.9        1.79      0.8176      0.3006      0.6573      68.607    5404.266     204.396  
       107.4        1.86      0.8314      0.2851      0.6396      66.756    5259.113     193.830  
       111.8        1.94      0.8443      0.2693      0.6196      64.677    5095.374     183.084  



         PROP RPM =       880

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3157      0.5242      72.817    5215.745     259.654  
         4.5        0.07      0.0427      0.3189      0.5275      73.287    5248.492     262.352  
         8.9        0.14      0.0857      0.3227      0.5322      73.944    5295.401     265.499  
        13.4        0.21      0.1287      0.3269      0.5384      74.802    5357.357     268.872  
        17.9        0.28      0.1715      0.3317      0.5463      75.915    5437.013     272.918  
        22.4        0.35      0.2151      0.3374      0.5541      76.988    5514.015     277.639  
        26.8        0.42      0.2570      0.3426      0.5651      78.503    5621.994     281.910  
        31.3        0.49      0.3001      0.3485      0.5743      79.791    5714.927     286.631  
        35.8        0.57      0.3400      0.3535      0.5876      81.641    5846.803     290.903  
        40.3        0.64      0.3814      0.3589      0.5983      83.130    5953.012     295.174  
        44.7        0.71      0.4216      0.3641      0.6100      84.752    6069.842     299.446  
        49.2        0.78      0.4569      0.3673      0.6248      86.804    6216.764     302.143  
        53.7        0.85      0.4938      0.3708      0.6364      88.427    6333.594     305.066  
        58.2        0.92      0.5289      0.3734      0.6483      90.076    6450.424     307.089  
        62.6        0.99      0.5620      0.3749      0.6598      91.659    6564.598     308.438  
        67.1        1.06      0.5897      0.3742      0.6725      93.429    6691.164     307.764  
        71.6        1.13      0.6189      0.3731      0.6814      94.676    6780.557     306.864  
        76.1        1.20      0.6462      0.3708      0.6890      95.722    6855.788     305.066  
        80.5        1.27      0.6715      0.3670      0.6949      96.540    6914.203     301.918  
        85.0        1.34      0.6951      0.3618      0.6987      97.063    6952.261     297.647  
        89.5        1.41      0.7198      0.3562      0.6992      97.130    6956.686     292.926  
        94.0        1.48      0.7399      0.3481      0.6979      96.969    6945.180     286.407  
        98.4        1.55      0.7585      0.3388      0.6942      96.446    6907.122     278.763  
       102.9        1.62      0.7782      0.3291      0.6872      95.467    6837.201     270.670  
       107.4        1.70      0.7950      0.3177      0.6775      94.126    6740.728     261.228  
       111.8        1.77      0.8135      0.3058      0.6638      92.222    6605.312     251.561  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3158      0.5239      94.502    6204.373     309.112  
         4.5        0.06      0.0392      0.3187      0.5270      95.051    6239.776     312.035  
         8.9        0.13      0.0785      0.3220      0.5311      95.789    6289.340     315.182  
        13.4        0.19      0.1180      0.3258      0.5365      96.768    6353.065     319.004  
        17.9        0.26      0.1574      0.3301      0.5433      98.002    6433.607     323.051  
        22.4        0.32      0.1965      0.3348      0.5517      99.517    6532.736     327.772  
        26.8        0.39      0.2362      0.3400      0.5592     100.872    6622.128     332.942  
        31.3        0.45      0.2743      0.3450      0.5701     102.829    6750.464     337.663  
        35.8        0.52      0.3136      0.3503      0.5786     104.372    6852.248     343.059  
        40.3        0.58      0.3499      0.3550      0.5914     106.665    7002.710     347.555  
        44.7        0.65      0.3877      0.3599      0.6010     108.408    7117.770     352.276  
        49.2        0.71      0.4246      0.3647      0.6117     110.339    7243.451     356.997  
        53.7        0.78      0.4569      0.3677      0.6254     112.793    7404.534     359.919  
        58.2        0.84      0.4911      0.3710      0.6361     114.724    7531.985     363.291  
        62.6        0.91      0.5237      0.3738      0.6470     116.709    7662.091     365.989  
        67.1        0.97      0.5512      0.3744      0.6598     119.002    7813.439     366.663  
        71.6        1.04      0.5806      0.3751      0.6693     120.719    7925.843     367.113  
        76.1        1.10      0.6083      0.3747      0.6781     122.314    8030.282     366.888  
        80.5        1.17      0.6343      0.3733      0.6860     123.723    8123.215     365.539  
        85.0        1.23      0.6586      0.3706      0.6925     124.889    8199.331     362.842  
        89.5        1.30      0.6813      0.3668      0.6972     125.761    8256.861     359.020  
        94.0        1.36      0.7025      0.3618      0.7002     126.297    8292.264     354.074  
        98.4        1.42      0.7226      0.3557      0.7011     126.472    8302.885     348.229  
       102.9        1.49      0.7411      0.3482      0.6999     126.230    8287.839     340.810  
       107.4        1.55      0.7583      0.3398      0.6964     125.600    8245.355     332.717  
       111.8        1.62      0.7749      0.3305      0.6904     124.527    8175.434     323.500  



         PROP RPM =       1040

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3158      0.5238     120.115    7279.739     362.842  
         4.5        0.06      0.0362      0.3185      0.5265     120.745    7316.912     365.989  
         8.9        0.12      0.0725      0.3215      0.5301     121.590    7368.246     369.361  
        13.4        0.18      0.1089      0.3249      0.5349     122.677    7434.627     373.408  
        17.9        0.24      0.1453      0.3287      0.5409     124.031    7516.939     377.679  
        22.4        0.30      0.1815      0.3329      0.5480     125.694    7616.952     382.625  
        26.8        0.36      0.2174      0.3375      0.5567     127.665    7736.437     387.796  
        31.3        0.42      0.2540      0.3423      0.5640     129.341    7838.221     393.416  
        35.8        0.48      0.2888      0.3470      0.5747     131.795    7986.913     398.811  
        40.3        0.54      0.3250      0.3519      0.5825     133.592    8095.777     404.431  
        44.7        0.60      0.3581      0.3563      0.5948     136.382    8265.712     409.377  
        49.2        0.66      0.3930      0.3608      0.6036     138.393    8387.852     414.548  
        53.7        0.72      0.4272      0.3653      0.6134     140.673    8524.153     419.718  
        58.2        0.78      0.4569      0.3681      0.6260     143.489    8699.398     422.866  
        62.6        0.84      0.4887      0.3714      0.6358     145.769    8837.470     426.687  
        67.1        0.90      0.5157      0.3731      0.6486     148.719    9018.910     428.711  
        71.6        0.96      0.5449      0.3748      0.6579     150.865    9142.821     430.734  
        76.1        1.02      0.5727      0.3759      0.6670     153.010    9266.731     431.858  
        80.5        1.08      0.5989      0.3762      0.6758     155.022    9390.642     432.308  
        85.0        1.14      0.6205      0.3744      0.6852     157.168    9523.403     430.060  
        89.5        1.20      0.6440      0.3725      0.6915     158.643    9611.910     428.036  
        94.0        1.26      0.6661      0.3697      0.6967     159.715    9682.716     424.889  
        98.4        1.32      0.6869      0.3660      0.7006     160.654    9735.821     420.393  
       102.9        1.37      0.7063      0.3611      0.7029     161.191    9771.224     414.997  
       107.4        1.43      0.7249      0.3554      0.7034     161.325    9771.224     408.478  
       111.8        1.49      0.7420      0.3486      0.7021     161.057    9753.522     400.385  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3158      0.5236     149.926    8440.071     420.842  
         4.5        0.06      0.0336      0.3183      0.5261     150.731    8479.900     424.215  
         8.9        0.11      0.0673      0.3211      0.5294     151.669    8533.889     427.812  
        13.4        0.17      0.1012      0.3242      0.5337     152.876    8601.155     432.083  
        17.9        0.22      0.1350      0.3277      0.5389     154.351    8685.237     436.579  
        22.4        0.28      0.1687      0.3314      0.5452     156.095    8787.021     441.750  
        26.8        0.33      0.2022      0.3355      0.5527     158.240    8903.850     447.145  
        31.3        0.39      0.2364      0.3402      0.5592     160.118    9010.059     453.440  
        35.8        0.44      0.2691      0.3444      0.5684     162.800    9160.522     459.060  
        40.3        0.50      0.3032      0.3494      0.5757     164.945    9275.582     465.579  
        44.7        0.56      0.3346      0.3534      0.5862     167.896    9443.746     470.750  
        49.2        0.61      0.3679      0.3582      0.5946     170.310    9585.358     477.270  
        53.7        0.67      0.3975      0.3616      0.6059     173.528    9762.373     481.766  
        58.2        0.72      0.4293      0.3659      0.6150     176.210    9912.836     487.611  
        62.6        0.78      0.4568      0.3685      0.6267     179.563   10098.701     490.983  
        67.1        0.83      0.4866      0.3718      0.6361     182.111   10249.164     495.479  
        71.6        0.89      0.5119      0.3734      0.6478     185.597   10443.880     497.502  
        76.1        0.94      0.5394      0.3753      0.6565     188.011   10585.492     500.200  
        80.5        1.00      0.5656      0.3768      0.6655     190.559   10727.104     501.998  
        85.0        1.05      0.5873      0.3762      0.6755     193.509   10886.418     501.324  
        89.5        1.11      0.6112      0.3760      0.6828     195.521   11001.477     500.874  
        94.0        1.17      0.6338      0.3749      0.6895     197.532   11116.537     499.526  
        98.4        1.22      0.6521      0.3721      0.6967     199.544   11231.597     495.704  
       102.9        1.28      0.6724      0.3692      0.7009     200.751   11293.552     491.882  
       107.4        1.33      0.6915      0.3654      0.7039     201.689   11346.656     486.936  
       111.8        1.39      0.7094      0.3608      0.7057     202.092   11373.209     480.866  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3158      0.5235     184.390    9682.716     483.115  
         4.5        0.05      0.0313      0.3181      0.5258     185.195    9726.970     486.711  
         8.9        0.10      0.0628      0.3207      0.5288     186.268    9780.074     490.533  
        13.4        0.16      0.0944      0.3236      0.5326     187.609    9850.880     495.029  
        17.9        0.21      0.1260      0.3267      0.5372     189.218    9939.388     499.750  
        22.4        0.26      0.1575      0.3302      0.5428     191.229   10045.597     505.146  
        26.8        0.31      0.1889      0.3339      0.5494     193.509   10160.656     510.766  
        31.3        0.36      0.2200      0.3379      0.5571     196.191   10302.268     516.836  
        35.8        0.41      0.2518      0.3422      0.5634     198.471   10426.179     523.580  
        40.3        0.47      0.2820      0.3463      0.5724     201.689   10594.343     529.650  
        44.7        0.52      0.3138      0.3509      0.5793     204.103   10718.253     536.844  
        49.2        0.57      0.3429      0.3546      0.5894     207.590   10904.119     542.464  
        53.7        0.62      0.3739      0.3592      0.5972     210.406   11054.582     549.433  
        58.2        0.67      0.4014      0.3624      0.6080     214.161   11249.298     554.379  
        62.6        0.73      0.4311      0.3665      0.6166     217.245   11408.612     560.674  
        67.1        0.78      0.4568      0.3689      0.6276     221.134   11612.179     564.271  
        71.6        0.83      0.4847      0.3722      0.6364     224.219   11771.492     569.441  
        76.1        0.88      0.5084      0.3737      0.6473     228.108   11975.059     571.689  
        80.5        0.93      0.5344      0.3759      0.6558     231.058   12134.373     574.837  
        85.0        0.98      0.5560      0.3764      0.6663     234.678   12329.089     575.736  
        89.5        1.04      0.5800      0.3772      0.6737     237.361   12470.701     576.860  
        94.0        1.09      0.6028      0.3775      0.6813     240.043   12603.462     577.310  
        98.4        1.14      0.6213      0.3758      0.6894     242.859   12753.925     574.837  
       102.9        1.19      0.6421      0.3745      0.6950     244.870   12860.134     572.813  
       107.4        1.24      0.6617      0.3725      0.6999     246.614   12948.641     569.891  
       111.8        1.30      0.6775      0.3688      0.7050     248.357   13046.000     564.271  



