        90x48_5_400_51_540                                 (90x48_5_400_51_540.dat)

         PROP RPM =       200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        44.7        1.64      0.5975      0.6108      1.6767      26.083    5137.858     130.659  
        49.2        1.80      0.6415      0.6159      1.7327      26.955    5309.563     131.761  
        53.7        1.97      0.6790      0.6093      1.7655      27.477    5411.346     130.322  
        58.2        2.13      0.7160      0.5942      1.7692      27.531    5421.082     127.085  
        62.6        2.30      0.7392      0.5647      1.7546      27.303    5376.828     120.835  
        67.1        2.46      0.7607      0.5349      1.7302      26.928    5303.367     114.450  
        71.6        2.62      0.7805      0.5046      1.6974      26.405    5199.813     107.953  
        76.1        2.79      0.7989      0.4736      1.6523      25.721    5064.397     101.299  
        80.5        2.95      0.8159      0.4418      1.5987      24.863    4897.118      94.487  
        85.0        3.12      0.8316      0.4089      1.5330      23.857    4697.091      87.496  
        89.5        3.28      0.8460      0.3756      1.4563      22.663    4463.431      80.347  
        94.0        3.44      0.8588      0.3413      1.3686      21.295    4195.254      73.018  
        98.4        3.61      0.8700      0.3062      1.2700      19.767    3892.558      65.509  
       102.9        3.77      0.8790      0.2702      1.1597      18.037    3553.575      57.798  
       107.4        3.94      0.8851      0.2332      1.0374      16.146    3178.303      49.885  
       111.8        4.10      0.8869      0.1953      0.9032      14.054    2767.628      41.792  



         PROP RPM =       360

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3942      1.1015      24.407    4271.370     106.762  
         4.5        0.15      0.0536      0.4050      1.1016      24.407    4272.255     109.684  
         8.9        0.29      0.1101      0.4190      1.1102      24.594    4305.888     113.484  
        13.4        0.44      0.1689      0.4364      1.1299      25.037    4382.004     118.160  
        17.9        0.58      0.2291      0.4566      1.1627      25.761    4509.455     123.645  
        22.4        0.73      0.2889      0.4794      1.2098      26.794    4691.780     129.805  
        26.8        0.87      0.3466      0.5042      1.2724      28.188    4934.291     136.482  
        31.3        1.02      0.4026      0.5306      1.3455      29.797    5216.630     143.630  
        35.8        1.17      0.4553      0.5562      1.4246      31.554    5525.521     150.577  
        40.3        1.31      0.5036      0.5787      1.5074      33.391    5846.803     156.624  
        44.7        1.46      0.5471      0.5965      1.5890      35.215    6164.545     161.480  
        49.2        1.60      0.5901      0.6100      1.6584      36.744    6432.722     165.212  
        53.7        1.75      0.6283      0.6162      1.7168      38.018    6656.646     166.853  
        58.2        1.90      0.6647      0.6155      1.7546      38.876    6806.224     166.628  
        62.6        2.04      0.6961      0.6042      1.7728      39.265    6873.489     163.638  
        67.1        2.19      0.7244      0.5852      1.7668      39.144    6852.248     158.423  
        71.6        2.33      0.7445      0.5589      1.7521      38.809    6793.833     151.364  
        76.1        2.48      0.7633      0.5325      1.7290      38.300    6706.210     144.170  
        80.5        2.62      0.7809      0.5054      1.6986      37.629    6587.610     136.841  
        85.0        2.77      0.7973      0.4779      1.6596      36.771    6438.918     129.355  
        89.5        2.92      0.8127      0.4496      1.6133      35.738    6256.592     121.734  
        94.0        3.06      0.8270      0.4209      1.5585      34.518    6042.404     113.933  
        98.4        3.21      0.8403      0.3915      1.4940      33.096    5794.583     105.952  
       102.9        3.35      0.8525      0.3613      1.4210      31.487    5512.245      97.814  
       107.4        3.50      0.8635      0.3305      1.3394      29.677    5195.388      89.496  
       111.8        3.65      0.8731      0.2991      1.2493      27.665    4843.128      80.976  



         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3942      1.1010      33.458    5271.504     131.806  
         4.5        0.13      0.0482      0.4039      1.1007      33.445    5269.734     135.020  
         8.9        0.26      0.0987      0.4163      1.1072      33.646    5300.712     139.089  
        13.4        0.39      0.1512      0.4310      1.1223      34.102    5373.288     144.058  
        17.9        0.52      0.2052      0.4484      1.1474      34.867    5493.658     149.880  
        22.4        0.66      0.2594      0.4678      1.1838      35.966    5668.018     156.422  
        26.8        0.79      0.3127      0.4891      1.2322      37.441    5899.907     163.549  
        31.3        0.92      0.3635      0.5120      1.2931      39.305    6193.752     171.125  
        35.8        1.05      0.4132      0.5356      1.3613      41.357    6515.919     179.038  
        40.3        1.18      0.4604      0.5585      1.4331      43.543    6860.213     186.704  
        44.7        1.31      0.5040      0.5790      1.5074      45.809    7216.898     193.493  
        49.2        1.44      0.5439      0.5957      1.5805      48.035    7568.273     199.046  
        53.7        1.57      0.5839      0.6097      1.6450      49.966    7873.624     203.834  
        58.2        1.71      0.6160      0.6147      1.7034      51.750    8153.307     205.520  
        62.6        1.84      0.6484      0.6159      1.7448      53.011    8352.449     205.813  
        67.1        1.97      0.6799      0.6108      1.7680      53.735    8465.739     204.127  
        71.6        2.10      0.7095      0.5996      1.7741      53.909    8494.061     200.372  
        76.1        2.23      0.7309      0.5783      1.7643      53.627    8449.807     193.268  
        80.5        2.36      0.7487      0.5546      1.7497      53.171    8378.116     185.378  
        85.0        2.49      0.7654      0.5306      1.7290      52.528    8276.333     177.352  
        89.5        2.62      0.7811      0.5062      1.7010      51.683    8143.571     169.191  
        94.0        2.76      0.7959      0.4814      1.6669      50.650    7979.833     160.896  
        98.4        2.89      0.8099      0.4562      1.6255      49.403    7784.231     152.443  
       102.9        3.02      0.8231      0.4302      1.5780      47.955    7554.997     143.833  
       107.4        3.15      0.8354      0.4039      1.5232      46.292    7293.015     135.043  
       111.8        3.28      0.8469      0.3773      1.4611      44.401    6996.515     126.095  



         PROP RPM =       440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3946      1.1006      44.508    6376.077     159.524  
         4.5        0.12      0.0437      0.4031      1.1000      44.495    6372.537     163.009  
         8.9        0.24      0.0894      0.4139      1.1050      44.683    6400.860     167.370  
        13.4        0.36      0.1368      0.4267      1.1167      45.166    6469.010     172.608  
        17.9        0.48      0.1856      0.4418      1.1365      45.957    6584.070     178.723  
        22.4        0.60      0.2350      0.4589      1.1653      47.123    6750.464     185.625  
        26.8        0.72      0.2840      0.4775      1.2037      48.679    6973.503     193.178  
        31.3        0.84      0.3318      0.4977      1.2529      50.664    7255.842     201.249  
        35.8        0.95      0.3771      0.5186      1.3126      53.064    7601.021     209.679  
        40.3        1.07      0.4218      0.5399      1.3747      55.585    7962.131     218.357  
        44.7        1.19      0.4646      0.5608      1.4404      58.227    8340.943     226.832  
        49.2        1.31      0.5044      0.5794      1.5074      60.963    8731.261     234.251  
        53.7        1.43      0.5412      0.5949      1.5732      63.645    9116.268     240.546  
        58.2        1.55      0.5748      0.6066      1.6365      66.179    9479.149     245.267  
        62.6        1.67      0.6089      0.6155      1.6876      68.258    9780.074     248.864  
        67.1        1.79      0.6399      0.6186      1.7302      69.974   10027.895     250.212  
        71.6        1.91      0.6677      0.6155      1.7607      71.181   10196.059     249.088  
        76.1        2.03      0.6926      0.6062      1.7753      71.812   10284.567     245.267  
        80.5        2.15      0.7192      0.5938      1.7728      71.718   10275.716     240.096  
        85.0        2.27      0.7360      0.5725      1.7631      71.329   10213.761     231.553  
        89.5        2.39      0.7519      0.5511      1.7485      70.725   10134.104     222.876  
        94.0        2.51      0.7670      0.5290      1.7290      69.921   10019.044     214.041  
        98.4        2.62      0.7812      0.5070      1.7034      68.888    9868.582     205.071  
       102.9        2.74      0.7948      0.4845      1.6730      67.654    9691.567     195.944  
       107.4        2.86      0.8076      0.4616      1.6365      66.179    9479.149     186.681  
       111.8        2.98      0.8198      0.4384      1.5951      64.490    9240.179     177.239  



         PROP RPM =       480

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3946      1.1002      57.771    7585.089     189.851  
         4.5        0.11      0.0400      0.4023      1.0995      57.731    7580.664     193.628  
         8.9        0.22      0.0817      0.4120      1.1033      57.932    7606.331     198.259  
        13.4        0.33      0.1249      0.4232      1.1127      58.415    7670.942     203.789  
        17.9        0.44      0.1693      0.4368      1.1285      59.260    7779.806     210.219  
        22.4        0.55      0.2145      0.4519      1.1516      60.467    7940.004     217.435  
        26.8        0.66      0.2598      0.4682      1.1828      62.103    8154.192     225.259  
        31.3        0.77      0.3044      0.4860      1.2225      64.181    8426.795     233.801  
        35.8        0.87      0.3474      0.5046      1.2712      66.716    8760.468     242.794  
        40.3        0.98      0.3904      0.5252      1.3235      69.518    9125.119     252.685  
        44.7        1.09      0.4289      0.5434      1.3856      72.777    9558.806     261.678  
        49.2        1.20      0.4680      0.5624      1.4453      75.915    9965.940     270.670  
        53.7        1.31      0.5047      0.5794      1.5074      79.134   10390.776     278.988  
        58.2        1.42      0.5389      0.5942      1.5683      82.325   10806.761     285.957  
        62.6        1.53      0.5702      0.6054      1.6255      85.369   11205.044     291.352  
        67.1        1.64      0.5991      0.6131      1.6779      88.132   11567.925     294.949  
        71.6        1.75      0.6292      0.6182      1.7193      90.264   11851.149     297.422  
        76.1        1.86      0.6559      0.6178      1.7509      91.940   12072.418     297.422  
        80.5        1.97      0.6803      0.6124      1.7716      93.013   12214.029     294.725  
        85.0        2.08      0.7051      0.6035      1.7789      93.375   12258.283     290.453  
        89.5        2.19      0.7250      0.5876      1.7728      93.094   12222.880     282.810  
        94.0        2.30      0.7402      0.5682      1.7631      92.557   12152.074     273.368  
        98.4        2.41      0.7546      0.5484      1.7485      91.806   12054.716     263.926  
       102.9        2.52      0.7683      0.5283      1.7290      90.814   11921.955     254.259  
       107.4        2.62      0.7813      0.5077      1.7059      89.594   11762.641     244.367  
       111.8        2.73      0.7937      0.4872      1.6779      88.132   11567.925     234.476  



         PROP RPM =       520

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3946      1.0999      73.434    8903.850     222.853  
         4.5        0.10      0.0369      0.4015      1.0990      73.367    8895.000     226.832  
         8.9        0.20      0.0752      0.4104      1.1021      73.568    8912.701     231.778  
        13.4        0.30      0.1148      0.4205      1.1096      74.078    8974.656     237.623  
        17.9        0.40      0.1556      0.4325      1.1225      74.936    9080.865     244.367  
        22.4        0.50      0.1972      0.4457      1.1414      76.197    9231.328     251.786  
        26.8        0.61      0.2390      0.4604      1.1670      77.900    9443.746     260.104  
        31.3        0.71      0.2806      0.4763      1.1995      80.072    9709.268     269.096  
        35.8        0.81      0.3213      0.4930      1.2395      82.741   10027.895     278.538  
        40.3        0.91      0.3605      0.5108      1.2870      85.906   10408.477     288.430  
        44.7        1.01      0.3998      0.5294      1.3369      89.258   10815.612     299.221  
        49.2        1.11      0.4348      0.5465      1.3954      93.187   11293.552     308.663  
        53.7        1.21      0.4709      0.5639      1.4502      96.848   11736.089     318.554  
        58.2        1.31      0.5049      0.5798      1.5074     100.617   12196.328     327.547  
        62.6        1.41      0.5369      0.5938      1.5634     104.372   12647.716     335.415  
        67.1        1.51      0.5664      0.6050      1.6170     107.952   13081.403     341.710  
        71.6        1.62      0.5938      0.6128      1.6669     111.251   13479.686     345.981  
        76.1        1.72      0.6192      0.6170      1.7095     114.148   13833.716     348.454  
        80.5        1.82      0.6454      0.6186      1.7424     116.280   14090.388     349.578  
        85.0        1.92      0.6695      0.6162      1.7655     117.849   14285.104     348.004  
        89.5        2.02      0.6914      0.6093      1.7789     118.734   14391.313     344.183  
        94.0        2.12      0.7153      0.6004      1.7802     118.801   14400.164     339.237  
        98.4        2.22      0.7298      0.5825      1.7728     118.358   14347.059     329.120  
       102.9        2.32      0.7435      0.5643      1.7631     117.675   14258.552     318.779  
       107.4        2.42      0.7567      0.5461      1.7485     116.736   14152.343     308.438  
       111.8        2.52      0.7693      0.5275      1.7314     115.556   14001.880     298.097  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3946      1.0996      91.686   10319.970     258.530  
         4.5        0.09      0.0342      0.4011      1.0987      91.605   10311.119     262.802  
         8.9        0.19      0.0697      0.4093      1.1010      91.806   10328.821     267.972  
        13.4        0.28      0.1063      0.4182      1.1072      92.316   10390.776     274.042  
        17.9        0.37      0.1439      0.4290      1.1179      93.214   10488.134     281.011  
        22.4        0.47      0.1823      0.4411      1.1336      94.515   10638.597     288.880  
        26.8        0.56      0.2212      0.4542      1.1548      96.285   10833.313     297.647  
        31.3        0.66      0.2601      0.4686      1.1819      98.552   11089.985     306.864  
        35.8        0.75      0.2984      0.4837      1.2153     101.327   11408.612     316.756  
        40.3        0.84      0.3357      0.4996      1.2554     104.653   11780.343     327.097  
        44.7        0.94      0.3716      0.5159      1.3016     108.515   12214.029     337.888  
        49.2        1.03      0.4077      0.5333      1.3491     112.458   12656.567     349.353  
        53.7        1.12      0.4399      0.5492      1.4051     117.111   13178.761     359.919  
        58.2        1.22      0.4733      0.5651      1.4550     121.335   13656.701     370.260  
        62.6        1.31      0.5051      0.5802      1.5074     125.694   14143.492     380.152  
        67.1        1.41      0.5352      0.5934      1.5598     130.039   14639.134     388.920  
        71.6        1.50      0.5630      0.6042      1.6097     134.236   15108.223     395.889  
        76.1        1.59      0.5891      0.6124      1.6572     138.125   15541.910     401.284  
        80.5        1.69      0.6130      0.6170      1.6986     141.612   15940.194     404.207  
        85.0        1.78      0.6355      0.6186      1.7339     144.562   16267.671     405.331  
        89.5        1.87      0.6594      0.6186      1.7582     146.573   16506.641     405.331  
        94.0        1.97      0.6804      0.6139      1.7753     148.049   16665.955     402.183  
        98.4        2.06      0.7001      0.6054      1.7838     148.719   16736.761     396.563  
       102.9        2.16      0.7205      0.5949      1.7802     148.451   16710.208     389.819  
       107.4        2.25      0.7337      0.5783      1.7728     147.915   16639.402     378.803  
       111.8        2.34      0.7463      0.5616      1.7631     146.976   16542.044     367.788  



         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3946      1.0994     112.740   11842.298     296.748  
         4.5        0.09      0.0319      0.4008      1.0984     112.646   11833.447     301.469  
         8.9        0.17      0.0649      0.4081      1.1002     112.833   11851.149     306.864  
        13.4        0.26      0.0989      0.4166      1.1053     113.356   11904.253     313.159  
        17.9        0.35      0.1338      0.4259      1.1142     114.268   12001.612     320.578  
        22.4        0.44      0.1695      0.4368      1.1274     115.623   12143.224     328.671  
        26.8        0.52      0.2057      0.4488      1.1453     117.460   12337.940     337.663  
        31.3        0.61      0.2421      0.4616      1.1682     119.807   12585.761     347.330  
        35.8        0.70      0.2782      0.4756      1.1964     122.690   12886.686     357.671  
        40.3        0.79      0.3136      0.4899      1.2298     126.150   13249.567     368.462  
        44.7        0.87      0.3480      0.5050      1.2700     130.186   13674.403     379.702  
        49.2        0.96      0.3810      0.5205      1.3150     134.773   14161.194     391.392  
        53.7        1.05      0.4145      0.5368      1.3589     139.332   14639.134     403.532  
        58.2        1.14      0.4475      0.5535      1.4063     144.294   15152.477     416.121  
        62.6        1.22      0.4754      0.5663      1.4587     149.658   15718.925     426.013  
        67.1        1.31      0.5053      0.5806      1.5074     154.620   16241.119     436.579  
        71.6        1.40      0.5336      0.5934      1.5561     159.581   16763.313     446.246  
        76.1        1.49      0.5600      0.6038      1.6036     164.543   17276.656     454.114  
        80.5        1.57      0.5811      0.6097      1.6523     169.505   17798.850     458.610  
        85.0        1.66      0.6079      0.6174      1.6888     173.126   18188.283     464.455  
        89.5        1.75      0.6295      0.6201      1.7229     176.746   18560.014     466.254  
        94.0        1.84      0.6492      0.6190      1.7521     179.697   18869.790     465.579  
        98.4        1.92      0.6707      0.6170      1.7716     181.574   19082.208     464.231  
       102.9        2.01      0.6903      0.6116      1.7826     182.781   19206.119     459.959  
       107.4        2.10      0.7083      0.6027      1.7862     183.183   19250.373     453.215  
       111.8        2.19      0.7249      0.5903      1.7814     182.647   19188.417     443.998  



