        76x12_5_1400_46_1490                                 (76x12_5_1400_46_1490.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        40.3        0.67      0.6744      0.2205      0.2177      26.311    1974.601     165.280  
        44.7        0.74      0.7217      0.2103      0.2156      26.056    1955.130     157.636  
        49.2        0.81      0.7624      0.1984      0.2119      25.600    1920.612     148.689  
        53.7        0.89      0.7973      0.1848      0.2058      24.863    1865.737     138.505  
        58.2        0.96      0.8279      0.1698      0.1973      23.843    1788.736     127.264  
        62.6        1.04      0.8540      0.1533      0.1859      22.475    1686.067     114.900  
        67.1        1.11      0.8744      0.1360      0.1727      20.853    1564.812     101.906  
        71.6        1.18      0.8915      0.1183      0.1571      18.975    1424.085      88.620  
        76.1        1.26      0.9048      0.1002      0.1393      16.830    1262.116      75.064  
        80.5        1.33      0.9135      0.0817      0.1191      14.389    1079.791      61.215  
        85.0        1.41      0.9154      0.0629      0.0965      11.666     875.250      47.120  
        89.5        1.48      0.9042      0.0437      0.0715       8.639     648.229      32.732  
        94.0        1.55      0.8548      0.0242      0.0439       5.305     398.107      18.102  
        98.4        1.63      0.5079      0.0043      0.0137       1.658     124.353       3.208  



         PROP RPM =       980

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2520      0.1998      38.326    2464.933     256.957  
         4.5        0.06      0.0796      0.2526      0.2013      38.621    2483.519     257.631  
         8.9        0.13      0.1580      0.2528      0.2030      38.957    2505.646     257.856  
        13.4        0.19      0.2314      0.2519      0.2071      39.748    2556.095     256.957  
        17.9        0.25      0.3042      0.2508      0.2092      40.137    2581.763     255.833  
        22.4        0.32      0.3734      0.2489      0.2114      40.566    2608.315     254.034  
        26.8        0.38      0.4386      0.2462      0.2137      40.995    2636.637     251.112  
        31.3        0.44      0.4993      0.2426      0.2158      41.397    2662.304     247.515  
        35.8        0.51      0.5551      0.2380      0.2176      41.746    2684.431     242.794  
        40.3        0.57      0.6060      0.2322      0.2188      41.974    2699.478     236.949  
        44.7        0.63      0.6521      0.2253      0.2192      42.054    2704.788     229.980  
        49.2        0.70      0.6965      0.2174      0.2178      41.786    2687.972     221.797  
        53.7        0.76      0.7332      0.2079      0.2159      41.424    2664.075     212.152  
        58.2        0.82      0.7678      0.1975      0.2121      40.687    2617.166     201.451  
        62.6        0.89      0.7980      0.1858      0.2068      39.667    2550.785     189.492  
        67.1        0.95      0.8244      0.1729      0.1996      38.300    2463.163     176.430  
        71.6        1.01      0.8483      0.1591      0.1903      36.516    2348.103     162.267  
        76.1        1.08      0.8669      0.1443      0.1795      34.424    2214.457     147.160  
        80.5        1.14      0.8831      0.1291      0.1669      32.037    2060.454     131.761  
        85.0        1.21      0.8968      0.1138      0.1529      29.342    1886.979     116.069  
        89.5        1.27      0.9078      0.0981      0.1371      26.311    1692.263     100.107  
        94.0        1.33      0.9155      0.0822      0.1196      22.945    1475.419      83.854  
        98.4        1.40      0.9184      0.0660      0.1003      19.244    1237.334      67.330  
       102.9        1.46      0.9132      0.0495      0.0791      15.180     976.237      50.515  
       107.4        1.52      0.8903      0.0328      0.0561      10.760     692.040      33.452  
       111.8        1.59      0.8051      0.0158      0.0311       5.973     384.122      16.123  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2523      0.1996      57.181    3217.246     336.089  
         4.5        0.06      0.0691      0.2527      0.2030      58.147    3272.121     336.764  
         8.9        0.11      0.1375      0.2529      0.2043      58.509    3292.478     336.989  
        13.4        0.17      0.2046      0.2529      0.2058      58.924    3316.375     336.989  
        17.9        0.22      0.2700      0.2524      0.2075      59.421    3343.812     336.314  
        22.4        0.28      0.3296      0.2509      0.2113      60.493    3404.882     334.291  
        26.8        0.33      0.3895      0.2491      0.2130      61.003    3433.204     332.043  
        31.3        0.39      0.4463      0.2467      0.2148      61.526    3462.412     328.896  
        35.8        0.44      0.4996      0.2436      0.2165      62.022    3489.849     324.624  
        40.3        0.50      0.5492      0.2397      0.2181      62.451    3514.631     319.454  
        44.7        0.56      0.5950      0.2350      0.2192      62.787    3533.218     313.159  
        49.2        0.61      0.6370      0.2293      0.2198      62.947    3542.069     305.515  
        53.7        0.67      0.6752      0.2227      0.2197      62.907    3539.413     296.748  
        58.2        0.72      0.7100      0.2151      0.2186      62.599    3522.597     286.631  
        62.6        0.78      0.7437      0.2067      0.2160      61.875    3481.883     275.391  
        67.1        0.83      0.7716      0.1971      0.2127      60.923    3427.894     262.577  
        71.6        0.89      0.7983      0.1869      0.2078      59.541    3350.007     249.088  
        76.1        0.94      0.8208      0.1755      0.2018      57.798    3252.649     233.801  
        80.5        1.00      0.8436      0.1637      0.1938      55.532    3125.198     218.155  
        85.0        1.05      0.8606      0.1508      0.1847      52.917    2978.276     200.934  
        89.5        1.11      0.8759      0.1376      0.1744      49.953    2810.997     183.377  
        94.0        1.17      0.8893      0.1242      0.1628      46.641    2624.246     165.549  
        98.4        1.22      0.9008      0.1106      0.1500      42.953    2417.139     147.407  
       102.9        1.28      0.9101      0.0968      0.1358      38.890    2187.904     128.995  
       107.4        1.33      0.9170      0.0827      0.1202      34.437    1937.428     110.291  
       111.8        1.39      0.9204      0.0685      0.1033      29.583    1664.825      91.295  



         PROP RPM =       1260

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2526      0.1996      81.400    4071.343     426.013  
         4.5        0.05      0.0616      0.2530      0.2026      82.634    4133.298     426.687  
         8.9        0.10      0.1228      0.2535      0.2037      83.063    4154.540     427.587  
        13.4        0.15      0.1812      0.2534      0.2070      84.431    4223.576     427.362  
        17.9        0.20      0.2399      0.2532      0.2082      84.927    4248.358     426.912  
        22.4        0.25      0.2971      0.2526      0.2097      85.517    4277.566     426.013  
        26.8        0.30      0.3525      0.2516      0.2114      86.187    4311.198     424.439  
        31.3        0.35      0.4018      0.2496      0.2145      87.502    4376.694     421.067  
        35.8        0.39      0.4521      0.2475      0.2161      88.118    4407.672     417.470  
        40.3        0.44      0.4996      0.2448      0.2176      88.722    4437.764     412.974  
        44.7        0.49      0.5443      0.2415      0.2189      89.272    4466.086     407.354  
        49.2        0.54      0.5859      0.2375      0.2200      89.728    4488.213     400.610  
        53.7        0.59      0.6210      0.2324      0.2216      90.358    4519.191     392.067  
        58.2        0.64      0.6568      0.2269      0.2216      90.358    4520.076     382.625  
        62.6        0.69      0.6897      0.2206      0.2210      90.103    4506.800     372.059  
        67.1        0.74      0.7224      0.2138      0.2190      89.325    4467.857     360.594  
        71.6        0.79      0.7496      0.2059      0.2169      88.440    4423.603     347.330  
        76.1        0.84      0.7743      0.1973      0.2137      87.139    4358.992     332.717  
        80.5        0.89      0.7982      0.1881      0.2093      85.356    4269.600     317.205  
        85.0        0.94      0.8186      0.1781      0.2040      83.157    4159.851     300.345  
        89.5        0.99      0.8396      0.1677      0.1971      80.408    4021.779     282.810  
        94.0        1.04      0.8553      0.1562      0.1892      77.189    3860.695     263.476  
        98.4        1.09      0.8696      0.1445      0.1805      73.582    3680.140     243.693  
       102.9        1.13      0.8824      0.1327      0.1706      69.586    3480.113     223.752  
       107.4        1.18      0.8938      0.1206      0.1598      65.160    3259.730     203.430  
       111.8        1.23      0.9037      0.1084      0.1479      60.332    3018.104     182.815  



         PROP RPM =       1400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2526      0.2015     112.699    5073.248     525.828  
         4.5        0.04      0.0556      0.2534      0.2024     113.222    5097.145     527.627  
         8.9        0.09      0.1097      0.2538      0.2054     114.899    5172.376     528.526  
        13.4        0.13      0.1640      0.2541      0.2064     115.422    5196.273     528.976  
        17.9        0.18      0.2177      0.2543      0.2075     116.065    5225.480     529.425  
        22.4        0.22      0.2674      0.2537      0.2106     117.809    5303.367     528.076  
        26.8        0.27      0.3183      0.2530      0.2119     118.506    5334.345     526.952  
        31.3        0.31      0.3675      0.2522      0.2132     119.311    5370.633     524.929  
        35.8        0.36      0.4113      0.2503      0.2162     120.960    5445.864     521.332  
        40.3        0.40      0.4565      0.2485      0.2175     121.684    5477.727     517.286  
        44.7        0.44      0.4995      0.2462      0.2188     122.422    5511.360     512.565  
        49.2        0.49      0.5364      0.2429      0.2212     123.763    5571.545     505.820  
        53.7        0.53      0.5747      0.2394      0.2220     124.205    5591.016     498.626  
        58.2        0.58      0.6105      0.2354      0.2226     124.514    5605.177     490.084  
        62.6        0.62      0.6439      0.2308      0.2228     124.634    5610.488     480.417  
        67.1        0.67      0.6748      0.2255      0.2226     124.487    5604.292     469.401  
        71.6        0.71      0.7034      0.2195      0.2217     124.044    5583.936     457.037  
        76.1        0.75      0.7297      0.2129      0.2203     123.213    5546.763     443.323  
        80.5        0.80      0.7539      0.2057      0.2181     121.979    5491.003     428.261  
        85.0        0.84      0.7761      0.1978      0.2150     120.289    5414.886     411.850  
        89.5        0.89      0.7964      0.1894      0.2111     118.117    5317.528     394.315  
        94.0        0.93      0.8166      0.1805      0.2061     115.314    5191.848     375.881  
        98.4        0.98      0.8347      0.1711      0.2003     112.042    5044.040     356.322  
       102.9        1.02      0.8506      0.1610      0.1934     108.140    4867.910     335.190  
       107.4        1.07      0.8640      0.1505      0.1856     103.822    4674.079     313.384  
       111.8        1.11      0.8762      0.1398      0.1770      99.075    4459.891     291.128  



         PROP RPM =       1540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2528      0.2014     149.926    6137.107     636.884  
         4.5        0.04      0.0506      0.2538      0.2024     150.731    6166.315     639.357  
         8.9        0.08      0.1001      0.2542      0.2050     152.608    6247.742     640.256  
        13.4        0.12      0.1498      0.2548      0.2060     153.413    6276.949     641.830  
        17.9        0.16      0.1970      0.2548      0.2088     155.558    6364.571     641.830  
        22.4        0.20      0.2450      0.2548      0.2099     156.229    6396.434     642.055  
        26.8        0.24      0.2894      0.2543      0.2128     158.509    6486.712     640.706  
        31.3        0.28      0.3351      0.2537      0.2139     159.313    6520.345     639.357  
        35.8        0.32      0.3795      0.2530      0.2153     160.252    6559.288     637.334  
        40.3        0.36      0.4188      0.2513      0.2180     162.263    6642.485     633.062  
        44.7        0.40      0.4598      0.2496      0.2192     163.202    6677.888     629.016  
        49.2        0.44      0.4990      0.2477      0.2204     164.141    6715.946     624.070  
        53.7        0.48      0.5327      0.2448      0.2226     165.750    6781.442     616.651  
        58.2        0.52      0.5681      0.2417      0.2233     166.286    6805.339     609.008  
        62.6        0.57      0.6013      0.2383      0.2239     166.823    6824.810     600.465  
        67.1        0.61      0.6294      0.2341      0.2251     167.628    6861.098     589.674  
        71.6        0.65      0.6588      0.2295      0.2250     167.493    6855.788     578.209  
        76.1        0.69      0.6862      0.2244      0.2244     167.091    6838.971     565.395  
        80.5        0.73      0.7117      0.2188      0.2234     166.286    6807.109     551.232  
        85.0        0.77      0.7353      0.2127      0.2218     165.214    6758.430     535.720  
        89.5        0.81      0.7571      0.2059      0.2195     163.470    6691.164     518.859  
        94.0        0.85      0.7773      0.1987      0.2167     161.325    6603.542     500.650  
        98.4        0.89      0.7959      0.1910      0.2131     158.643    6492.907     481.091  
       102.9        0.93      0.8145      0.1830      0.2086     155.290    6354.836     460.858  
       107.4        0.97      0.8306      0.1743      0.2033     151.401    6196.407     439.277  
       111.8        1.01      0.8463      0.1653      0.1971     146.842    6007.886     416.571  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2528      0.2025     195.655    7342.579     758.056  
         4.5        0.04      0.0460      0.2537      0.2038     197.130    7393.028     760.529  
         8.9        0.07      0.0920      0.2546      0.2049     198.069    7430.201     763.451  
        13.4        0.11      0.1364      0.2550      0.2075     200.617    7525.789     764.575  
        17.9        0.15      0.1814      0.2556      0.2085     201.555    7562.077     766.149  
        22.4        0.19      0.2238      0.2556      0.2113     204.237    7662.091     766.149  
        26.8        0.22      0.2673      0.2556      0.2124     205.176    7699.264     766.374  
        31.3        0.26      0.3072      0.2551      0.2152     207.992    7801.048     765.025  
        35.8        0.30      0.3487      0.2546      0.2161     208.931    7838.221     763.451  
        40.3        0.33      0.3858      0.2537      0.2189     211.613    7940.004     760.529  
        44.7        0.37      0.4248      0.2525      0.2199     212.552    7974.522     756.932  
        49.2        0.41      0.4624      0.2511      0.2210     213.624    8015.236     752.661  
        53.7        0.44      0.4949      0.2489      0.2233     215.904    8099.318     746.366  
        58.2        0.48      0.5294      0.2467      0.2242     216.709    8129.410     739.622  
        62.6        0.52      0.5622      0.2442      0.2250     217.513    8159.503     731.978  
        67.1        0.56      0.5899      0.2408      0.2266     218.989    8216.148     721.862  
        71.6        0.59      0.6194      0.2373      0.2268     219.257    8225.883     711.520  
        76.1        0.63      0.6472      0.2334      0.2268     219.257    8227.653     699.830  
        80.5        0.67      0.6733      0.2291      0.2266     219.123    8218.803     686.791  
        85.0        0.70      0.6950      0.2240      0.2266     218.989    8216.148     671.504  
        89.5        0.74      0.7180      0.2187      0.2254     217.782    8172.779     655.543  
        94.0        0.78      0.7395      0.2129      0.2237     216.172    8111.709     638.233  
        98.4        0.81      0.7594      0.2066      0.2215     214.161    8032.052     619.574  
       102.9        0.85      0.7779      0.1999      0.2187     211.479    7932.039     599.341  
       107.4        0.89      0.7951      0.1928      0.2153     208.126    7809.013     577.984  
       111.8        0.93      0.8113      0.1853      0.2113     204.237    7662.976     555.503  



         PROP RPM =       1820

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2529      0.2022     248.625    8608.236     889.569  
         4.5        0.03      0.0423      0.2537      0.2047     251.575    8712.674     892.941  
         8.9        0.07      0.0843      0.2546      0.2061     253.453    8776.400     895.864  
        13.4        0.10      0.1263      0.2555      0.2074     254.794    8823.309     899.011  
        17.9        0.14      0.1665      0.2559      0.2099     258.012    8930.403     900.360  
        22.4        0.17      0.2076      0.2564      0.2110     259.353    8983.507     902.383  
        26.8        0.20      0.2460      0.2565      0.2137     262.572    9089.716     902.383  
        31.3        0.24      0.2857      0.2566      0.2147     263.913    9133.970     902.833  
        35.8        0.27      0.3220      0.2562      0.2173     267.131    9249.030     901.259  
        40.3        0.31      0.3599      0.2558      0.2184     268.472    9293.283     899.910  
        44.7        0.34      0.3938      0.2548      0.2210     271.691    9408.343     896.763  
        49.2        0.38      0.4296      0.2538      0.2220     272.898    9452.597     893.166  
        53.7        0.41      0.4608      0.2524      0.2244     275.848    9549.955     887.996  
        58.2        0.44      0.4942      0.2507      0.2253     276.921    9585.358     882.151  
        62.6        0.48      0.5262      0.2488      0.2261     277.993    9620.761     875.631  
        67.1        0.51      0.5534      0.2463      0.2279     280.139    9700.418     866.414  
        71.6        0.55      0.5827      0.2436      0.2284     280.810    9726.970     857.197  
        76.1        0.58      0.6105      0.2406      0.2289     281.346    9744.671     846.631  
        80.5        0.61      0.6338      0.2369      0.2299     282.419    9780.074     833.592  
        85.0        0.65      0.6588      0.2331      0.2296     282.151    9771.224     820.103  
        89.5        0.68      0.6824      0.2289      0.2292     281.614    9753.522     805.491  
        94.0        0.72      0.7045      0.2243      0.2284     280.675    9718.119     789.304  
        98.4        0.75      0.7229      0.2190      0.2277     279.871    9691.567     770.645  
       102.9        0.79      0.7426      0.2136      0.2260     277.725    9611.910     751.536  
       107.4        0.82      0.7610      0.2077      0.2238     275.043    9523.403     730.854  
       111.8        0.85      0.7781      0.2015      0.2211     271.691    9408.343     709.048  



         PROP RPM =       1960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2529      0.2020     310.178    9974.791    1031.873  
         4.5        0.03      0.0394      0.2537      0.2043     313.665   10089.850    1035.245  
         8.9        0.06      0.0781      0.2546      0.2069     317.419   10204.910    1039.067  
        13.4        0.10      0.1166      0.2555      0.2085     319.967   10284.567    1042.439  
        17.9        0.13      0.1551      0.2564      0.2097     321.845   10355.373    1046.261  
        22.4        0.16      0.1919      0.2568      0.2122     325.868   10479.283    1047.835  
        26.8        0.19      0.2295      0.2574      0.2134     327.611   10532.388    1050.532  
        31.3        0.22      0.2646      0.2575      0.2160     331.634   10665.149    1050.757  
        35.8        0.25      0.3011      0.2577      0.2172     333.378   10718.253    1051.657  
        40.3        0.29      0.3343      0.2573      0.2198     337.267   10842.164    1050.083  
        44.7        0.32      0.3692      0.2571      0.2209     339.010   10904.119    1049.184  
        49.2        0.35      0.4003      0.2562      0.2233     342.765   11019.179    1045.587  
        53.7        0.38      0.4334      0.2555      0.2244     344.374   11072.283    1042.439  
        58.2        0.41      0.4622      0.2541      0.2266     347.861   11187.343    1036.819  
        62.6        0.44      0.4932      0.2527      0.2276     349.202   11231.597    1031.199  
        67.1        0.48      0.5198      0.2508      0.2295     352.420   11328.955    1023.555  
        71.6        0.51      0.5485      0.2488      0.2301     353.359   11364.358    1015.237  
        76.1        0.54      0.5760      0.2465      0.2307     354.297   11390.910    1006.245  
        80.5        0.57      0.5992      0.2436      0.2321     356.309   11452.865     994.105  
        85.0        0.60      0.6243      0.2406      0.2322     356.577   11461.716     981.966  
        89.5        0.63      0.6481      0.2374      0.2323     356.577   11470.567     968.477  
        94.0        0.67      0.6680      0.2333      0.2327     357.114   11488.268     952.291  
        98.4        0.70      0.6895      0.2293      0.2321     356.175   11452.865     935.655  
       102.9        0.73      0.7098      0.2249      0.2311     354.834   11408.612     917.670  
       107.4        0.76      0.7289      0.2201      0.2299     352.956   11346.656     898.337  
       111.8        0.79      0.7448      0.2147      0.2285     350.945   11284.701     876.305  



         PROP RPM =       2100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2529      0.2019     381.118   11444.015    1184.519  
         4.5        0.03      0.0368      0.2537      0.2041     385.141   11559.074    1188.340  
         8.9        0.06      0.0730      0.2545      0.2063     389.566   11691.835    1192.162  
        13.4        0.09      0.1086      0.2554      0.2088     394.126   11833.447    1196.433  
        17.9        0.12      0.1442      0.2563      0.2105     397.478   11930.806    1200.930  
        22.4        0.15      0.1785      0.2571      0.2132     402.440   12081.268    1204.302  
        26.8        0.18      0.2134      0.2578      0.2145     405.122   12160.925    1207.674  
        31.3        0.21      0.2463      0.2582      0.2172     410.084   12311.388    1209.697  
        35.8        0.24      0.2803      0.2586      0.2184     412.498   12382.194    1211.496  
        40.3        0.27      0.3117      0.2587      0.2211     417.460   12523.806    1211.721  
        44.7        0.30      0.3446      0.2587      0.2222     419.605   12594.612    1211.721  
        49.2        0.33      0.3742      0.2583      0.2248     424.433   12736.223    1210.147  
        53.7        0.36      0.4056      0.2579      0.2259     426.310   12798.179    1207.899  
        58.2        0.38      0.4334      0.2570      0.2282     430.870   12930.940    1204.077  
        62.6        0.41      0.4631      0.2560      0.2292     432.613   12984.044    1199.581  
        67.1        0.44      0.4889      0.2547      0.2313     436.770   13107.955    1193.286  
        71.6        0.47      0.5169      0.2532      0.2321     438.111   13143.358    1186.092  
        76.1        0.50      0.5438      0.2516      0.2328     439.586   13187.612    1178.449  
        80.5        0.53      0.5667      0.2492      0.2344     442.402   13276.119    1167.658  
        85.0        0.56      0.5916      0.2469      0.2348     443.207   13302.671    1156.867  
        89.5        0.59      0.6125      0.2441      0.2360     445.487   13373.477    1143.603  
        94.0        0.62      0.6354      0.2412      0.2360     445.487   13364.626    1129.665  
        98.4        0.65      0.6571      0.2379      0.2359     445.219   13364.626    1114.603  
       102.9        0.68      0.6753      0.2341      0.2361     445.621   13373.477    1096.843  
       107.4        0.71      0.6951      0.2302      0.2352     444.280   13329.223    1078.409  
       111.8        0.74      0.7138      0.2260      0.2343     442.402   13276.119    1058.626  



