        76x13_5_1200_41_1140                                 (76x13_5_1200_41_1140.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        85.0        1.41      0.9156      0.0805      0.1236      14.926    1120.504      60.316  
        89.5        1.48      0.9154      0.0613      0.0991      11.970     898.351      45.928  
        94.0        1.55      0.9004      0.0417      0.0720       8.701     652.831      31.271  
        98.4        1.63      0.8389      0.0218      0.0424       5.119     384.034      16.357  
       102.9        1.70      0.2684      0.0016      0.0101       1.215      91.163       1.188  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2596      0.2173      39.198    2573.797     254.034  
         4.5        0.06      0.0770      0.2606      0.2192      39.533    2595.039     255.158  
         8.9        0.13      0.1530      0.2613      0.2211      39.882    2618.936     255.833  
        13.4        0.19      0.2274      0.2615      0.2234      40.298    2645.488     256.057  
        17.9        0.26      0.2992      0.2610      0.2259      40.754    2675.581     255.608  
        22.4        0.32      0.3678      0.2598      0.2287      41.236    2707.443     254.259  
        26.8        0.39      0.4325      0.2576      0.2315      41.746    2740.191     252.236  
        31.3        0.45      0.4928      0.2545      0.2340      42.215    2772.054     249.088  
        35.8        0.52      0.5485      0.2502      0.2363      42.631    2798.606     245.042  
        40.3        0.58      0.5993      0.2448      0.2380      42.926    2818.963     239.646  
        44.7        0.65      0.6454      0.2381      0.2389      43.087    2828.698     233.127  
        49.2        0.71      0.6869      0.2301      0.2387      43.047    2826.043     225.259  
        53.7        0.78      0.7266      0.2211      0.2365      42.644    2799.491     216.446  
        58.2        0.84      0.7593      0.2104      0.2332      42.068    2761.433     205.970  
        62.6        0.91      0.7902      0.1986      0.2279      41.102    2698.592     194.460  
        67.1        0.97      0.8173      0.1857      0.2208      39.815    2613.625     181.826  
        71.6        1.04      0.8424      0.1719      0.2114      38.125    2502.991     168.247  
        76.1        1.10      0.8615      0.1566      0.2002      36.100    2370.230     153.342  
        80.5        1.17      0.8782      0.1411      0.1873      33.780    2217.997     138.123  
        85.0        1.23      0.8925      0.1253      0.1727      31.152    2044.522     122.633  
        89.5        1.30      0.9044      0.1092      0.1563      28.202    1851.576     106.874  
        94.0        1.36      0.9133      0.0928      0.1382      24.916    1635.618      90.823  
        98.4        1.42      0.9183      0.0761      0.1181      21.295    1398.418      74.524  
       102.9        1.49      0.9173      0.0592      0.0961      17.326    1138.206      57.933  
       107.4        1.55      0.9044      0.0420      0.0721      13.009     854.008      41.095  
       111.8        1.62      0.8590      0.0245      0.0461       8.325     546.534      23.987  



         PROP RPM =       1080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2597      0.2170      55.746    3252.649     321.702  
         4.5        0.06      0.0687      0.2608      0.2186      56.135    3275.661     323.275  
         8.9        0.12      0.1368      0.2617      0.2203      56.551    3300.443     324.399  
        13.4        0.17      0.2015      0.2618      0.2243      57.610    3361.513     324.399  
        17.9        0.23      0.2663      0.2616      0.2262      58.093    3389.836     324.175  
        22.4        0.29      0.3289      0.2610      0.2283      58.629    3421.698     323.275  
        26.8        0.35      0.3889      0.2597      0.2306      59.219    3456.216     321.702  
        31.3        0.40      0.4458      0.2577      0.2329      59.823    3490.734     319.229  
        35.8        0.46      0.4991      0.2549      0.2351      60.386    3524.367     315.857  
        40.3        0.52      0.5449      0.2508      0.2384      61.231    3573.046     310.686  
        44.7        0.58      0.5909      0.2461      0.2397      61.566    3593.403     304.841  
        49.2        0.63      0.6365      0.2408      0.2395      61.513    3589.863     298.322  
        53.7        0.69      0.6748      0.2341      0.2395      61.526    3590.748     290.004  
        58.2        0.75      0.7095      0.2262      0.2387      61.271    3575.701     280.337  
        62.6        0.81      0.7408      0.2174      0.2365      60.735    3543.839     269.321  
        67.1        0.86      0.7710      0.2077      0.2326      59.729    3485.424     257.406  
        71.6        0.92      0.7960      0.1967      0.2276      58.455    3411.078     243.693  
        76.1        0.98      0.8201      0.1851      0.2209      56.725    3310.179     229.305  
        80.5        1.04      0.8427      0.1728      0.2124      54.553    3182.728     214.063  
        85.0        1.09      0.8599      0.1592      0.2025      51.991    3034.036     197.225  
        89.5        1.15      0.8751      0.1453      0.1912      49.108    2865.872     180.117  
        94.0        1.21      0.8886      0.1313      0.1786      45.876    2676.466     162.694  
        98.4        1.27      0.9002      0.1170      0.1646      42.269    2466.703     145.002  
       102.9        1.32      0.9097      0.1025      0.1492      38.313    2235.698     127.017  
       107.4        1.38      0.9168      0.0878      0.1322      33.968    1982.567     108.763  
       111.8        1.44      0.9205      0.0728      0.1138      29.234    1706.424      90.216  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2599      0.2169      76.384    4012.043     397.462  
         4.5        0.05      0.0620      0.2611      0.2182      76.854    4036.825     399.486  
         8.9        0.10      0.1223      0.2617      0.2217      78.114    4102.321     400.385  
        13.4        0.16      0.1826      0.2622      0.2232      78.624    4129.758     401.059  
        17.9        0.21      0.2419      0.2625      0.2249      79.214    4160.736     401.509  
        22.4        0.26      0.2965      0.2619      0.2288      80.595    4233.312     400.610  
        26.8        0.31      0.3521      0.2611      0.2305      81.212    4265.174     399.486  
        31.3        0.36      0.4054      0.2598      0.2324      81.896    4300.577     397.462  
        35.8        0.41      0.4561      0.2580      0.2344      82.593    4337.751     394.765  
        40.3        0.47      0.5040      0.2555      0.2363      83.264    4373.154     390.718  
        44.7        0.52      0.5450      0.2518      0.2393      84.297    4428.028     385.098  
        49.2        0.57      0.5869      0.2477      0.2405      84.712    4449.270     378.803  
        53.7        0.62      0.6257      0.2428      0.2412      84.967    4462.546     371.384  
        58.2        0.67      0.6615      0.2370      0.2413      85.021    4465.201     362.617  
        62.6        0.73      0.6943      0.2305      0.2407      84.806    4454.580     352.501  
        67.1        0.78      0.7268      0.2232      0.2387      84.095    4416.522     341.485  
        71.6        0.83      0.7537      0.2148      0.2362      83.210    4370.498     328.671  
        76.1        0.88      0.7782      0.2055      0.2326      81.936    4303.233     314.508  
        80.5        0.93      0.8019      0.1957      0.2276      80.166    4210.300     299.446  
        85.0        0.98      0.8221      0.1849      0.2214      77.994    4096.125     282.810  
        89.5        1.04      0.8428      0.1738      0.2136      75.258    3952.743     265.724  
        94.0        1.09      0.8584      0.1615      0.2047      72.107    3787.234     247.065  
        98.4        1.14      0.8725      0.1491      0.1947      68.593    3602.254     227.956  
       102.9        1.19      0.8851      0.1364      0.1836      64.677    3396.916     208.623  
       107.4        1.24      0.8963      0.1235      0.1713      60.373    3170.337     188.974  
       111.8        1.30      0.9059      0.1105      0.1579      55.652    2922.516     169.034  



         PROP RPM =       1320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2600      0.2167     101.596    4851.094     481.316  
         4.5        0.05      0.0559      0.2610      0.2199     103.084    4921.900     483.115  
         8.9        0.09      0.1116      0.2619      0.2211     103.674    4950.222     484.688  
        13.4        0.14      0.1669      0.2627      0.2225     104.305    4980.315     486.262  
        17.9        0.19      0.2191      0.2628      0.2260     105.954    5059.086     486.487  
        22.4        0.24      0.2722      0.2629      0.2275     106.638    5091.834     486.487  
        26.8        0.28      0.3239      0.2627      0.2292     107.429    5129.007     486.262  
        31.3        0.33      0.3705      0.2615      0.2327     109.092    5208.664     484.014  
        35.8        0.38      0.4184      0.2602      0.2343     109.856    5244.952     481.766  
        40.3        0.42      0.4643      0.2585      0.2360     110.661    5283.895     478.394  
        44.7        0.47      0.5039      0.2559      0.2391     112.136    5353.816     473.673  
        49.2        0.52      0.5449      0.2529      0.2404     112.713    5382.139     468.052  
        53.7        0.57      0.5834      0.2493      0.2415     113.209    5405.151     461.308  
        58.2        0.61      0.6194      0.2450      0.2422     113.544    5421.967     453.440  
        62.6        0.66      0.6527      0.2400      0.2424     113.678    5428.163     444.223  
        67.1        0.71      0.6836      0.2343      0.2422     113.531    5421.082     433.657  
        71.6        0.75      0.7120      0.2279      0.2411     113.061    5398.955     421.742  
        76.1        0.80      0.7381      0.2206      0.2394     112.217    5358.242     408.478  
        80.5        0.85      0.7619      0.2127      0.2366     110.956    5298.057     393.641  
        85.0        0.89      0.7855      0.2043      0.2327     109.119    5209.549     378.129  
        89.5        0.94      0.8055      0.1950      0.2279     106.906    5104.225     360.818  
        94.0        0.99      0.8236      0.1850      0.2222     104.197    4975.004     342.609  
        98.4        1.04      0.8427      0.1749      0.2150     100.831    4813.921     323.725  
       102.9        1.08      0.8570      0.1637      0.2069      97.023    4632.480     303.043  
       107.4        1.13      0.8701      0.1524      0.1979      92.799    4430.683     281.910  
       111.8        1.18      0.8819      0.1408      0.1880      88.145    4208.530     260.554  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2599      0.2178     132.613    5804.319     572.589  
         4.5        0.04      0.0513      0.2611      0.2195     133.606    5847.688     575.061  
         8.9        0.09      0.1026      0.2622      0.2208     134.370    5880.436     577.534  
        13.4        0.13      0.1520      0.2627      0.2239     136.248    5965.403     578.658  
        17.9        0.17      0.2020      0.2633      0.2251     137.052    5998.151     580.007  
        22.4        0.22      0.2488      0.2634      0.2285     139.198    6090.198     580.232  
        26.8        0.26      0.2967      0.2634      0.2299     139.868    6124.716     580.007  
        31.3        0.30      0.3436      0.2631      0.2313     140.807    6164.545     579.558  
        35.8        0.35      0.3855      0.2620      0.2348     142.953    6253.937     577.085  
        40.3        0.39      0.4291      0.2608      0.2361     143.757    6291.995     574.387  
        44.7        0.43      0.4709      0.2593      0.2377     144.696    6332.709     571.015  
        49.2        0.47      0.5069      0.2568      0.2406     146.439    6409.710     565.619  
        53.7        0.52      0.5447      0.2541      0.2417     147.110    6438.918     559.774  
        58.2        0.56      0.5803      0.2509      0.2427     147.780    6465.470     552.805  
        62.6        0.60      0.6138      0.2472      0.2434     148.183    6484.942     544.487  
        67.1        0.65      0.6450      0.2429      0.2438     148.451    6495.562     535.045  
        71.6        0.69      0.6711      0.2375      0.2445     148.853    6513.264     523.131  
        76.1        0.73      0.6984      0.2319      0.2436     148.317    6492.907     510.766  
        80.5        0.78      0.7236      0.2256      0.2423     147.512    6455.734     497.053  
        85.0        0.82      0.7469      0.2187      0.2402     146.171    6399.974     481.766  
        89.5        0.86      0.7703      0.2115      0.2369     144.294    6315.007     465.804  
        94.0        0.91      0.7898      0.2033      0.2333     142.014    6217.649     447.820  
        98.4        0.95      0.8081      0.1947      0.2288     139.332    6096.394     428.936  
       102.9        0.99      0.8246      0.1855      0.2233     135.979    5950.357     408.478  
       107.4        1.04      0.8424      0.1762      0.2166     131.903    5772.457     388.020  
       111.8        1.08      0.8556      0.1658      0.2092     127.357    5574.200     365.315  



         PROP RPM =       1560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2600      0.2176     168.432    6805.339     672.179  
         4.5        0.04      0.0475      0.2612      0.2192     169.639    6854.903     675.101  
         8.9        0.08      0.0940      0.2621      0.2222     171.919    6946.951     677.574  
        13.4        0.12      0.1408      0.2630      0.2233     172.857    6984.124     679.822  
        17.9        0.16      0.1854      0.2636      0.2266     175.405    7084.137     681.396  
        22.4        0.20      0.2310      0.2640      0.2277     176.210    7120.425     682.520  
        26.8        0.24      0.2760      0.2644      0.2290     177.283    7162.909     683.644  
        31.3        0.28      0.3171      0.2640      0.2322     179.697    7262.037     682.520  
        35.8        0.32      0.3598      0.2637      0.2337     180.769    7305.406     681.621  
        40.3        0.36      0.3979      0.2627      0.2368     183.317    7404.534     679.148  
        44.7        0.40      0.4378      0.2616      0.2380     184.256    7444.362     676.225  
        49.2        0.44      0.4762      0.2602      0.2395     185.329    7488.616     672.629  
        53.7        0.48      0.5093      0.2579      0.2422     187.340    7571.813     666.559  
        58.2        0.52      0.5442      0.2555      0.2432     188.145    7603.676     660.489  
        62.6        0.56      0.5774      0.2527      0.2441     188.950    7633.768     653.295  
        67.1        0.60      0.6053      0.2490      0.2460     190.291    7689.528     643.853  
        71.6        0.64      0.6349      0.2451      0.2461     190.559    7696.609     633.737  
        76.1        0.68      0.6627      0.2407      0.2461     190.425    7693.953     622.271  
        80.5        0.72      0.6886      0.2358      0.2456     190.023    7678.907     609.457  
        85.0        0.76      0.7128      0.2303      0.2446     189.352    7647.930     595.294  
        89.5        0.80      0.7353      0.2242      0.2430     188.145    7600.136     579.558  
        94.0        0.84      0.7561      0.2176      0.2408     186.402    7531.100     562.472  
        98.4        0.88      0.7754      0.2105      0.2379     184.122    7440.822     544.038  
       102.9        0.92      0.7932      0.2028      0.2344     181.440    7327.533     524.255  
       107.4        0.96      0.8100      0.1948      0.2300     177.953    7190.346     503.572  
       111.8        1.00      0.8253      0.1862      0.2248     173.930    7028.377     481.316  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2600      0.2175     210.138    7884.245     779.413  
         4.5        0.04      0.0439      0.2610      0.2200     212.686    7980.718     782.560  
         8.9        0.07      0.0875      0.2621      0.2217     214.295    8040.903     785.932  
        13.4        0.11      0.1299      0.2630      0.2246     217.245    8148.882     788.630  
        17.9        0.15      0.1729      0.2638      0.2259     218.452    8193.136     791.103  
        22.4        0.19      0.2155      0.2647      0.2272     219.659    8239.159     793.576  
        26.8        0.22      0.2554      0.2648      0.2303     222.475    8348.909     793.801  
        31.3        0.26      0.2966      0.2651      0.2315     223.816    8396.703     794.925  
        35.8        0.30      0.3341      0.2647      0.2345     226.766    8506.452     793.801  
        40.3        0.33      0.3734      0.2644      0.2359     227.973    8554.246     792.901  
        44.7        0.37      0.4082      0.2635      0.2389     230.924    8663.110     789.979  
        49.2        0.41      0.4450      0.2625      0.2401     232.131    8706.479     787.056  
        53.7        0.44      0.4805      0.2613      0.2415     233.337    8755.158     783.459  
        58.2        0.48      0.5111      0.2591      0.2439     235.751    8844.550     776.940  
        62.6        0.52      0.5437      0.2570      0.2449     236.690    8877.298     770.645  
        67.1        0.56      0.5712      0.2542      0.2471     238.836    8956.955     762.103  
        71.6        0.59      0.6008      0.2512      0.2475     239.238    8974.656     753.110  
        76.1        0.63      0.6287      0.2477      0.2478     239.640    8983.507     742.769  
        80.5        0.67      0.6551      0.2439      0.2479     239.640    8992.358     731.079  
        85.0        0.70      0.6770      0.2392      0.2484     240.177    9010.059     717.141  
        89.5        0.74      0.7003      0.2343      0.2475     239.372    8974.656     702.528  
        94.0        0.78      0.7222      0.2289      0.2463     238.031    8930.403     686.342  
        98.4        0.81      0.7426      0.2231      0.2445     236.422    8868.447     668.807  
       102.9        0.85      0.7617      0.2167      0.2422     234.142    8783.480     649.923  
       107.4        0.89      0.7793      0.2100      0.2393     231.326    8676.386     629.465  
       111.8        0.93      0.7958      0.2027      0.2357     227.839    8547.165     607.884  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2600      0.2172     258.280    9045.462     894.965  
         4.5        0.03      0.0410      0.2610      0.2197     261.231    9142.821     898.337  
         8.9        0.07      0.0814      0.2620      0.2225     264.449    9257.880     901.934  
        13.4        0.10      0.1216      0.2631      0.2242     266.461    9328.686     905.531  
        17.9        0.14      0.1618      0.2642      0.2255     268.204    9390.642     909.352  
        22.4        0.17      0.2001      0.2647      0.2284     271.557    9505.701     911.151  
        26.8        0.21      0.2395      0.2655      0.2298     273.166    9567.656     913.849  
        31.3        0.24      0.2760      0.2656      0.2327     276.652    9682.716     914.298  
        35.8        0.28      0.3141      0.2660      0.2340     278.262    9744.671     915.422  
        40.3        0.31      0.3485      0.2656      0.2369     281.614    9859.731     914.073  
        44.7        0.35      0.3848      0.2654      0.2382     283.223    9912.836     913.399  
        49.2        0.38      0.4168      0.2645      0.2411     286.576   10036.746     910.252  
        53.7        0.41      0.4510      0.2636      0.2422     288.051   10081.000     907.329  
        58.2        0.45      0.4806      0.2622      0.2449     291.135   10196.059     902.383  
        62.6        0.48      0.5124      0.2606      0.2458     292.342   10231.462     896.763  
        67.1        0.52      0.5429      0.2587      0.2469     293.549   10275.716     890.468  
        71.6        0.55      0.5687      0.2561      0.2489     295.829   10355.373     881.476  
        76.1        0.59      0.5965      0.2534      0.2494     296.500   10381.925     872.034  
        80.5        0.62      0.6230      0.2504      0.2499     297.036   10399.627     861.693  
        85.0        0.66      0.6450      0.2466      0.2508     298.243   10443.880     848.654  
        89.5        0.69      0.6688      0.2426      0.2506     297.841   10435.030     835.165  
        94.0        0.73      0.6913      0.2383      0.2500     297.304   10408.477     820.103  
        98.4        0.76      0.7124      0.2336      0.2491     296.231   10373.074     803.917  
       102.9        0.79      0.7299      0.2281      0.2483     295.159   10337.671     785.033  
       107.4        0.83      0.7486      0.2224      0.2463     292.879   10249.164     765.699  
       111.8        0.86      0.7661      0.2164      0.2439     289.929   10151.806     744.792  



