weight,propeller_diameter,propeller_rpm_max,propeller_rpm_min,propeller_j_max,motor_max_current,motor_max_power,voltage,hover_omega_rpm,hover_thrust,hover_power,hover_current,hover_torque,flying_speed,flying_omega_rpm,flying_thrust,flying_power,flying_current,flying_torque,flying_j,hover_thrust_per_weight,hover_power_per_weight,hover_thrust_per_power,flying_thrust_per_weight,flying_power_per_weight,flying_thrust_per_power,motor_name,propeller_name
0.7579334,0.4318,13000.0,1000.0,1.0,89.47369,4636.8423,51.8,6152.77,48.88,4586.02,88.53,5.91,30.0,6666.16,35.08,1783.94,34.44,2.28,0.625337,64.49116,6050.69,0.010658479,46.28375,2353.6897,0.019664338,kde_direct_KDE7215XF_135,apc_propellers_17x13
0.77294725,0.45974,11000.0,1000.0,0.74,89.47369,4636.8423,51.8,6568.04,64.58,2319.49,44.78,2.97,30.0,6798.24,21.83,1063.01,20.52,1.34,0.5759221,83.55034,3000.8389,0.027842328,28.24255,1375.2686,0.020536026,kde_direct_KDE7215XF_135,apc_propellers_18_1x10
0.7650094,0.45974,12000.0,1000.0,0.85,89.47369,4636.8423,51.8,6351.16,60.82,3503.22,67.63,4.51,30.0,6692.14,33.01,1642.13,31.7,2.09,0.58505297,79.50229,4579.3164,0.01736117,43.149796,2146.5488,0.02010194,kde_direct_KDE7215XF_135,apc_propellers_18_1x12
0.77294725,0.4572,12000.0,1000.0,0.81,89.47369,4636.8423,51.8,6444.91,46.8,2991.54,57.75,3.84,30.0,6783.68,23.61,1142.49,22.06,1.45,0.58036464,60.54747,3870.303,0.015644116,30.545424,1478.0957,0.020665389,kde_direct_KDE7215XF_135,apc_propellers_18x10
0.71298265,0.4572,13000.0,1000.0,0.76,89.47369,4636.8423,51.8,6463.89,54.91,2887.92,55.75,3.71,30.0,6804.36,21.56,1029.59,19.88,1.3,0.57860076,77.014496,4050.4773,0.019013684,30.239166,1444.0604,0.020940375,kde_direct_KDE7215XF_135,apc_propellers_18x10E
0.71398056,0.4572,13000.0,1000.0,0.88,89.47369,4636.8423,51.8,6268.38,53.45,3955.05,76.35,5.09,30.0,6699.73,32.55,1600.67,30.9,2.04,0.58763677,74.861984,5539.437,0.013514368,45.589478,2241.8958,0.020335235,kde_direct_KDE7215XF_135,apc_propellers_18x12E
0.71901536,0.4572,12000.0,1000.0,0.88,89.47369,4636.8423,51.8,6239.52,57.39,4112.58,79.39,5.3,30.0,6693.22,32.88,1636.22,31.59,2.09,0.5882083,79.81749,5719.739,0.013954744,45.729202,2275.64,0.020095097,kde_direct_KDE7215XF_135,apc_propellers_18x12WE
0.79109085,0.4572,12000.0,1000.0,1.06,89.47369,4636.8423,44.4,5501.77,34.71,2302.81,51.87,3.45,30.0,5723.36,25.87,1266.13,28.52,1.88,0.68788403,43.876125,2910.93,0.01507289,32.70168,1600.4862,0.020432342,kde_direct_KDE7215XF_135,apc_propellers_18x14
0.79109085,0.4572,12000.0,1000.0,1.06,89.47369,4636.8423,51.8,6194.61,45.13,4357.71,84.13,5.61,30.0,6576.67,42.43,2272.39,43.87,2.91,0.5986324,57.04781,5508.4824,0.010356357,53.634804,2872.4768,0.01867197,kde_direct_KDE7215XF_135,apc_propellers_18x14
0.72300696,0.4826,12000.0,1000.0,0.73,89.47369,4636.8423,51.8,6408.75,66.14,3188.9,61.56,4.1,30.0,6769.31,25.19,1220.94,23.57,1.55,0.5509863,91.479065,4410.6074,0.020740693,34.840603,1688.6974,0.020631645,kde_direct_KDE7215XF_135,apc_propellers_19x10E
0.7721308,0.4826,10000.0,1000.0,0.79,89.47369,4636.8423,51.8,6373.43,69.04,3381.66,65.28,4.35,30.0,6685.57,33.95,1677.99,32.39,2.14,0.5578877,89.41491,4379.647,0.020416008,43.969234,2173.194,0.02023254,kde_direct_KDE7215XF_135,apc_propellers_19x11
0.72300696,0.4826,12000.0,1000.0,0.84,89.47369,4636.8423,44.4,5398.99,48.43,2783.69,62.7,4.18,30.0,5785.97,20.52,973.23,21.92,1.44,0.64462775,66.98414,3850.1565,0.01739777,28.38147,1346.0865,0.02108443,kde_direct_KDE7215XF_135,apc_propellers_19x12E
0.7519914,0.4826,12000.0,1000.0,0.84,89.47369,4636.8423,44.4,5368.57,52.04,2926.0,65.9,4.39,30.0,5774.27,21.6,1027.97,23.15,1.52,0.6459339,69.20292,3891.0022,0.017785372,28.723734,1366.9971,0.021012286,kde_direct_KDE7215XF_135,apc_propellers_19x12WE
0.7519914,0.4826,12000.0,1000.0,0.84,89.47369,4636.8423,51.8,6175.69,68.77,4460.95,86.12,5.75,30.0,6627.27,39.68,1996.2,38.54,2.55,0.5627954,91.450516,5932.1826,0.015415999,52.766563,2654.5518,0.019877767,kde_direct_KDE7215XF_135,apc_propellers_19x12WE
0.7709968,0.5207,11000.0,1000.0,0.78,89.47369,4636.8423,44.4,5391.81,73.69,2817.27,63.45,4.23,30.0,5711.25,27.2,1322.82,29.79,1.97,0.6052764,95.57757,3654.062,0.026156528,35.279007,1715.7269,0.020562133,kde_direct_KDE7215XF_135,apc_propellers_20_5x12WE
0.7709968,0.5207,11000.0,1000.0,0.78,89.47369,4636.8423,51.8,6346.95,100.96,3526.21,68.07,4.54,30.0,6522.91,49.54,2565.82,49.53,3.29,0.5299606,130.94737,4573.5728,0.028631307,64.254486,3327.9255,0.019307667,kde_direct_KDE7215XF_135,apc_propellers_20_5x12WE
0.7359796,0.508,11000.0,1000.0,0.7,89.47369,4636.8423,51.8,6415.88,78.75,3149.99,60.81,4.05,30.0,6728.87,29.35,1441.62,27.83,1.83,0.5265828,107.000244,4279.996,0.025000079,39.87882,1958.777,0.020359041,kde_direct_KDE7215XF_135,apc_propellers_20x10E
0.7390187,0.508,11000.0,1000.0,0.75,89.47369,4636.8423,51.8,6279.15,77.23,3896.27,75.22,5.02,30.0,6663.56,36.28,1798.1,34.71,2.3,0.5317439,104.50345,5272.221,0.01982152,49.09213,2433.0913,0.020176854,kde_direct_KDE7215XF_135,apc_propellers_20x11E
0.8310975,0.508,11000.0,1000.0,0.87,89.47369,4636.8423,44.4,5276.38,48.45,3357.29,75.61,5.04,30.0,5708.34,27.79,1336.43,30.1,1.99,0.6207246,58.296413,4039.5864,0.014431282,33.437714,1608.0304,0.020794205,kde_direct_KDE7215XF_135,apc_propellers_20x12
0.7709968,0.508,11000.0,1000.0,0.81,89.47369,4636.8423,44.4,5301.22,60.77,3241.05,73.0,4.87,30.0,5741.77,24.55,1180.01,26.58,1.75,0.6171106,78.820045,4203.714,0.018750096,31.841896,1530.4993,0.020804908,kde_direct_KDE7215XF_135,apc_propellers_20x12WE
0.7709968,0.508,11000.0,1000.0,0.81,89.47369,4636.8423,51.8,6230.76,82.52,4160.37,80.32,5.36,30.0,6571.07,45.25,2302.91,44.46,2.95,0.5392283,107.03027,5396.0923,0.019834774,58.690258,2986.9255,0.019649053,kde_direct_KDE7215XF_135,apc_propellers_20x12WE
0.7380208,0.508,11000.0,1000.0,0.86,89.47369,4636.8423,44.4,5225.97,55.44,3593.12,80.93,5.4,30.0,5700.28,28.34,1374.14,30.95,2.04,0.6216023,75.119835,4868.589,0.015429487,38.4,1861.9259,0.020623809,kde_direct_KDE7215XF_135,apc_propellers_20x13E
0.8399878,0.508,11000.0,1000.0,0.97,89.47369,4636.8423,44.4,5159.11,47.1,3905.92,87.97,5.87,30.0,5609.68,36.02,1798.01,40.5,2.68,0.63164157,56.072243,4649.972,0.0120586185,42.881573,2140.519,0.020033259,kde_direct_KDE7215XF_135,apc_propellers_20x14
0.8651167,0.5334,11000.0,1000.0,0.69,89.47369,4636.8423,51.8,6419.63,105.36,3129.52,60.42,4.02,30.0,6627.69,39.53,1993.92,38.49,2.55,0.50916356,121.78703,3617.454,0.033666506,45.693256,2304.7988,0.019825269,kde_direct_KDE7215XF_135,apc_propellers_21x10W
0.7871446,0.5334,11000.0,1000.0,0.77,89.47369,4636.8423,44.4,5300.34,72.47,3245.18,73.09,4.87,30.0,5695.88,28.83,1394.72,31.41,2.07,0.5924595,92.06695,4122.724,0.02233158,36.626053,1771.8727,0.020670816,kde_direct_KDE7215XF_135,apc_propellers_21x12WE
0.7871446,0.5334,11000.0,1000.0,0.77,89.47369,4636.8423,51.8,6270.23,99.83,3944.97,76.16,5.08,30.0,6502.87,51.87,2675.16,51.64,3.43,0.51893675,126.82549,5011.7476,0.025305642,65.89641,3398.5623,0.019389495,kde_direct_KDE7215XF_135,apc_propellers_21x12WE
0.7680031,0.5334,11000.0,1000.0,0.82,89.47369,4636.8423,44.4,5172.08,70.26,3845.26,86.6,5.78,30.0,5631.24,34.66,1697.11,38.22,2.53,0.5992602,91.48401,5006.8286,0.018271847,45.130028,2209.7698,0.020422954,kde_direct_KDE7215XF_135,apc_propellers_21x13WE
0.7680031,0.5334,11000.0,1000.0,0.82,89.47369,4636.8423,51.8,6182.17,97.99,4425.58,85.44,5.7,30.0,6424.34,58.67,3103.79,59.92,3.99,0.5252801,127.59063,5762.4507,0.02214173,76.39292,4041.377,0.018902697,kde_direct_KDE7215XF_135,apc_propellers_21x13WE
0.873871,0.5588,10000.0,1000.0,0.71,89.47369,4636.8423,44.4,5221.27,67.24,3615.12,81.42,5.43,30.0,5737.57,24.82,1199.66,27.02,1.78,0.5614203,76.94499,4136.9033,0.01859966,28.40236,1372.8113,0.020689195,kde_direct_KDE7215XF_135,apc_propellers_22x10
0.77598625,0.5588,10000.0,1000.0,0.75,89.47369,4636.8423,44.4,5237.32,78.13,3540.0,79.73,5.32,30.0,5660.81,31.96,1558.8,35.11,2.32,0.5690331,100.68477,4561.9365,0.022070622,41.186295,2008.7983,0.020502951,kde_direct_KDE7215XF_135,apc_propellers_22x12E
0.77598625,0.5588,10000.0,1000.0,0.75,89.47369,4636.8423,51.8,6194.74,107.93,4356.97,84.11,5.61,30.0,6454.08,56.56,2941.48,56.79,3.78,0.49909332,139.08751,5614.7515,0.024771802,72.887886,3790.634,0.019228416,kde_direct_KDE7215XF_135,apc_propellers_22x12E
0.7979854,0.5588,8000.0,1000.0,0.75,89.47369,4636.8423,44.4,5368.57,95.06,2926.0,65.9,4.39,30.0,5619.29,35.12,1753.04,39.48,2.62,0.5732376,119.124985,3666.734,0.032488037,44.01083,2196.8323,0.02003377,kde_direct_KDE7215XF_135,apc_propellers_22x12WE
0.7979854,0.5588,8000.0,1000.0,0.75,89.47369,4636.8423,51.8,6214.67,128.27,4248.22,82.01,5.47,30.0,6383.0,62.21,3329.45,64.28,4.28,0.5046511,160.7423,5323.681,0.030193822,77.95882,4172.3193,0.018684767,kde_direct_KDE7215XF_135,apc_propellers_22x12WE
0.8801305,0.5588,10000.0,1000.0,0.61,89.47369,4636.8423,51.8,6354.91,94.65,3482.76,67.23,4.48,30.0,6713.81,30.55,1523.87,29.42,1.94,0.47978544,107.54086,3957.0947,0.027176721,34.71076,1731.4136,0.020047642,kde_direct_KDE7215XF_135,apc_propellers_22x8
0.80401814,0.6096,9000.0,1000.0,0.7,89.47369,4636.8423,44.4,5239.51,107.85,3529.79,79.5,5.3,30.0,5556.99,40.69,2044.5,46.05,3.06,0.53135884,134.13876,4390.187,0.030554226,50.60831,2542.853,0.019902177,kde_direct_KDE7215XF_135,apc_propellers_24x12E
0.8631209,0.635,9000.0,1000.0,0.7,89.47369,4636.8423,44.4,5180.8,124.83,3804.43,85.69,5.72,30.0,5453.84,49.13,2527.08,56.92,3.79,0.51975226,144.62631,4407.7603,0.03281175,56.92134,2927.84,0.01944141,kde_direct_KDE7215XF_135,apc_propellers_25x12_5E
0.94991535,0.4064,13999.0,1000.0,1.1,115.789474,5994.737,51.8,5933.32,35.53,3058.27,59.04,4.4,30.0,6111.85,23.09,1126.79,21.75,1.58,0.7246797,37.40333,3219.5183,0.011617679,24.307428,1186.2004,0.02049184,kde_direct_KDE8218XF_120,apc_propellers_16x14
0.9649292,0.4318,11000.0,1000.0,0.93,115.789474,5994.737,51.8,5910.01,44.45,3310.43,63.91,4.77,30.0,6124.11,20.79,994.11,19.19,1.39,0.6806861,46.065556,3430.749,0.0134272585,21.545622,1030.2413,0.020913178,kde_direct_KDE8218XF_120,apc_propellers_17x12
0.97794724,0.4318,11000.0,1000.0,0.93,115.789474,5994.737,51.8,5930.3,47.02,3090.86,59.67,4.45,30.0,6121.76,21.13,1019.6,19.68,1.42,0.6809474,48.080303,3160.559,0.0152125945,21.606483,1042.592,0.020723814,kde_direct_KDE8218XF_120,apc_propellers_17x12W
0.9629334,0.4318,13000.0,1000.0,1.0,115.789474,5994.737,51.8,5867.39,44.54,3771.52,72.81,5.44,30.0,6103.77,25.11,1214.17,23.44,1.71,0.6829544,46.254498,3916.6987,0.011809562,26.07657,1260.9076,0.020680794,kde_direct_KDE8218XF_120,apc_propellers_17x13
0.9898766,0.4572,12000.0,1000.0,0.93,115.789474,5994.737,51.8,5966.75,40.69,2696.61,52.06,3.87,30.0,6110.99,23.58,1136.1,21.93,1.59,0.6442504,41.106133,2724.188,0.015089316,23.82115,1147.7188,0.020755215,kde_direct_KDE8218XF_120,apc_propellers_18x12
0.91898054,0.4572,13000.0,1000.0,0.88,115.789474,5994.737,51.8,5939.46,47.7,2991.83,57.76,4.3,30.0,6118.83,22.09,1051.29,20.3,1.47,0.6434249,51.905342,3255.5967,0.01594342,24.037506,1143.9742,0.02101228,kde_direct_KDE8218XF_120,apc_propellers_18x12E
0.9240154,0.4572,12000.0,1000.0,0.88,115.789474,5994.737,51.8,5909.29,51.52,3318.24,64.06,4.78,30.0,6117.52,22.21,1065.46,20.57,1.49,0.64356273,55.75665,3591.1091,0.015526303,24.036396,1153.076,0.020845456,kde_direct_KDE8218XF_120,apc_propellers_18x12WE
0.9960908,0.4572,12000.0,1000.0,1.06,115.789474,5994.737,51.8,5916.13,40.76,3244.17,62.63,4.67,30.0,6068.41,32.43,1596.71,30.82,2.27,0.6487709,40.919964,3256.9019,0.012564076,32.55727,1602.9763,0.020310514,kde_direct_KDE8218XF_120,apc_propellers_18x14
0.92800695,0.4826,12000.0,1000.0,0.84,115.789474,5994.737,51.8,5864.2,57.75,3806.04,73.48,5.49,30.0,6099.5,26.41,1260.38,24.33,1.78,0.6114922,62.230137,4101.305,0.015173251,28.458838,1358.158,0.020953998,kde_direct_KDE8218XF_120,apc_propellers_19x12E
0.9569914,0.4826,12000.0,1000.0,0.84,115.789474,5994.737,51.8,5870.34,62.36,3739.65,72.19,5.4,30.0,6092.66,27.87,1334.43,25.76,1.88,0.61217874,65.16255,3907.7156,0.016675357,29.12252,1394.4012,0.020885322,kde_direct_KDE8218XF_120,apc_propellers_19x12WE
0.9759968,0.5207,11000.0,1000.0,0.78,115.789474,5994.737,51.8,5940.25,88.66,2983.31,57.59,4.29,30.0,6052.57,36.34,1768.11,34.13,2.52,0.5711433,90.84046,3056.6802,0.029718667,37.23373,1811.5941,0.02055302,kde_direct_KDE8218XF_120,apc_propellers_20_5x12WE
0.96805894,0.5207,11000.0,1000.0,0.89,115.789474,5994.737,44.4,4938.09,53.92,3615.72,81.44,6.09,30.0,5200.62,25.22,1181.25,26.6,1.95,0.6647063,55.699085,3735.0205,0.014912659,26.052132,1220.2252,0.021350265,kde_direct_KDE8218XF_120,apc_propellers_20_5x14E
0.96805894,0.5207,11000.0,1000.0,0.89,115.789474,5994.737,51.8,5709.56,71.85,5479.05,105.77,7.93,30.0,6008.92,45.23,2240.32,43.25,3.21,0.5752922,74.22069,5659.831,0.013113587,46.72236,2314.2393,0.02018908,kde_direct_KDE8218XF_120,apc_propellers_20_5x14E
1.0309719,0.508,11000.0,1000.0,0.76,115.789474,5994.737,51.8,5876.4,59.22,3674.02,70.93,5.3,30.0,6114.34,22.91,1099.87,21.23,1.54,0.5795077,57.440945,3563.647,0.016118584,22.22175,1066.8282,0.020829735,kde_direct_KDE8218XF_120,apc_propellers_20x10
0.9440187,0.508,11000.0,1000.0,0.75,115.789474,5994.737,51.8,5914.2,68.73,3265.06,63.03,4.7,30.0,6108.76,24.21,1160.23,22.4,1.63,0.58003706,72.80576,3458.6814,0.02105015,25.645678,1229.0328,0.020866552,kde_direct_KDE8218XF_120,apc_propellers_20x11E
1.0360975,0.508,11000.0,1000.0,0.87,115.789474,5994.737,51.8,5771.42,58.75,4809.83,92.85,6.96,30.0,6056.82,35.66,1722.13,33.25,2.45,0.5850111,56.70316,4642.2563,0.012214569,34.41761,1662.1312,0.020706914,kde_direct_KDE8218XF_120,apc_propellers_20x12
0.9759968,0.508,11000.0,1000.0,0.81,115.789474,5994.737,51.8,5878.32,73.95,3653.27,70.53,5.27,30.0,6073.33,31.96,1543.5,29.8,2.19,0.5834208,75.76869,3743.1167,0.02024214,32.74601,1581.4601,0.020706188,kde_direct_KDE8218XF_120,apc_propellers_20x12WE
0.9430208,0.508,11000.0,1000.0,0.86,115.789474,5994.737,51.8,5788.2,68.04,4628.22,89.35,6.69,30.0,6051.24,36.59,1782.49,34.41,2.54,0.5855506,72.151115,4907.866,0.014701116,38.800842,1890.1917,0.020527465,kde_direct_KDE8218XF_120,apc_propellers_20x13E
1.0449878,0.508,11000.0,1000.0,0.97,115.789474,5994.737,44.4,4994.8,43.9,3089.84,69.59,5.2,30.0,5193.64,26.2,1245.96,28.06,2.06,0.68223965,42.01006,2956.819,0.014207856,25.072062,1192.3201,0.021027962,kde_direct_KDE8218XF_120,apc_propellers_20x14
1.0449878,0.508,11000.0,1000.0,0.97,115.789474,5994.737,51.8,5681.39,58.11,5783.76,111.66,8.38,30.0,6003.65,45.84,2297.35,44.35,3.29,0.59019214,55.608303,5534.763,0.010047098,43.86654,2198.4465,0.019953424,kde_direct_KDE8218XF_120,apc_propellers_20x14
0.9960908,0.508,11000.0,1000.0,1.02,115.789474,5994.737,44.4,4941.06,44.85,3588.19,80.82,6.05,30.0,5172.62,30.09,1440.89,32.45,2.39,0.68501204,45.026016,3602.272,0.012499338,30.208088,1446.5448,0.020882927,kde_direct_KDE8218XF_120,apc_propellers_20x15C
0.9629334,0.508,11000.0,1000.0,0.96,115.789474,5994.737,44.4,4931.09,50.57,3680.61,82.9,6.2,30.0,5187.8,27.38,1300.1,29.28,2.15,0.68300766,52.516613,3822.2893,0.01373957,28.43395,1350.1453,0.02105992,kde_direct_KDE8218XF_120,apc_propellers_20x15E
0.9921446,0.5334,11000.0,1000.0,0.77,115.789474,5994.737,51.8,5892.53,88.65,3499.56,67.56,5.05,30.0,6046.02,37.92,1838.97,35.5,2.62,0.5581487,89.3519,3527.268,0.025331756,38.220234,1853.5303,0.020620238,kde_direct_KDE8218XF_120,apc_propellers_21x12WE
0.97513497,0.5334,11000.0,1000.0,0.82,115.789474,5994.737,44.4,4941.97,60.04,3579.75,80.62,6.03,30.0,5218.05,21.53,1019.61,22.96,1.67,0.6467125,61.570965,3671.0303,0.016772121,22.078995,1045.6091,0.021115918,kde_direct_KDE8218XF_120,apc_propellers_21x13E
0.97513497,0.5334,11000.0,1000.0,0.82,115.789474,5994.737,51.8,5779.63,80.81,4720.97,91.14,6.83,30.0,6020.61,43.24,2113.9,40.81,3.02,0.5605044,82.87058,4841.35,0.017117245,44.34258,2167.8025,0.020455083,kde_direct_KDE8218XF_120,apc_propellers_21x13E
0.9730031,0.5334,11000.0,1000.0,0.82,115.789474,5994.737,44.4,4968.29,65.1,3335.64,75.13,5.62,30.0,5211.83,22.68,1077.31,24.26,1.77,0.6474843,66.906265,3428.1904,0.019516494,23.309278,1107.201,0.021052437,kde_direct_KDE8218XF_120,apc_propellers_21x13WE
0.9730031,0.5334,11000.0,1000.0,0.82,115.789474,5994.737,51.8,5844.03,88.23,4024.25,77.69,5.81,30.0,6009.69,45.42,2231.96,43.09,3.19,0.56152284,90.678024,4135.9067,0.021924581,46.68022,2293.888,0.020349827,kde_direct_KDE8218XF_120,apc_propellers_21x13WE
1.078871,0.5588,10000.0,1000.0,0.71,115.789474,5994.737,51.8,5798.45,82.93,4517.33,87.21,6.53,30.0,6065.46,33.9,1628.64,31.44,2.31,0.5310707,76.86739,4187.09,0.01835819,31.421736,1509.578,0.020814912,kde_direct_KDE8218XF_120,apc_propellers_22x10
0.9809863,0.5588,10000.0,1000.0,0.75,115.789474,5994.737,51.8,5859.72,96.98,3854.44,74.41,5.56,30.0,6026.23,42.09,2053.02,39.63,2.93,0.53452796,98.85969,3929.1477,0.025160594,42.9058,2092.8123,0.020501506,kde_direct_KDE8218XF_120,apc_propellers_22x12E
1.0029854,0.5588,8000.0,1000.0,0.75,115.789474,5994.737,51.8,5897.63,115.11,3444.3,66.49,4.96,30.0,5997.21,47.57,2367.02,45.7,3.39,0.53711444,114.76737,3434.048,0.033420432,47.428406,2359.9746,0.020097,kde_direct_KDE8218XF_120,apc_propellers_22x12WE
1.0090182,0.6096,9000.0,1000.0,0.7,115.789474,5994.737,44.4,5003.79,98.27,3006.45,67.71,5.06,30.0,5184.71,27.44,1328.73,29.93,2.2,0.56951225,97.39171,2979.5798,0.03268639,27.194754,1316.8544,0.0206513,kde_direct_KDE8218XF_120,apc_propellers_24x12E
1.0090182,0.6096,9000.0,1000.0,0.7,115.789474,5994.737,51.8,5842.72,134.47,4038.36,77.96,5.83,30.0,5954.96,56.97,2824.12,54.52,4.06,0.49584815,133.26817,4002.267,0.033298172,56.460827,2798.8794,0.020172656,kde_direct_KDE8218XF_120,apc_propellers_24x12E
1.0540143,0.6604,8000.0,1000.0,0.69,115.789474,5994.737,44.4,4946.14,131.08,3541.02,79.75,5.97,30.0,5092.21,44.89,2186.48,49.25,3.66,0.53525305,124.36264,3359.556,0.037017584,42.589558,2074.4312,0.020530716,kde_direct_KDE8218XF_120,apc_propellers_26x13E
1.0540143,0.6604,8000.0,1000.0,0.69,115.789474,5994.737,51.8,5707.74,175.93,5498.71,106.15,7.96,30.0,5823.46,82.06,4246.76,81.98,6.14,0.46804148,166.91425,5216.922,0.03199478,77.85474,4029.1294,0.019322965,kde_direct_KDE8218XF_120,apc_propellers_26x13E
1.0590037,0.6604,7000.0,1000.0,0.78,115.789474,5994.737,44.4,4902.75,131.34,3943.44,88.82,6.65,30.0,4989.73,62.84,3136.81,70.65,5.28,0.5462462,124.022224,3723.726,0.033305947,59.338787,2962.0386,0.020033091,kde_direct_KDE8218XF_120,apc_propellers_26x15E
1.0590037,0.6604,7000.0,1000.0,0.78,115.789474,5994.737,51.8,5674.36,175.93,5859.81,113.12,8.49,30.0,5693.7,104.28,5650.61,109.09,8.19,0.47870818,166.12784,5533.323,0.030023158,98.4699,5335.779,0.018454645,kde_direct_KDE8218XF_120,apc_propellers_26x15E
1.0770112,0.6858,8000.0,1000.0,0.68,115.789474,5994.737,44.4,4884.99,147.82,4108.09,92.52,6.93,30.0,5049.08,52.47,2586.44,58.25,4.34,0.5198317,137.25018,3814.3425,0.035982657,48.71815,2401.4976,0.020286571,kde_direct_KDE8218XF_120,apc_propellers_27x13E
0.5579154,0.4064,13999.0,1000.0,1.1,72.210526,3347.3684,51.8,5911.52,35.24,3074.44,59.35,4.34,30.0,6099.67,22.92,1174.6,22.68,1.57,0.7261268,63.163704,5510.585,0.01146225,41.0815,2105.3372,0.019513026,t_motor_AntigravityMN8017KV120,apc_propellers_16x14
0.59787667,0.4572,12000.0,1000.0,0.93,72.210526,3347.3684,51.8,5946.9,40.4,2717.21,52.46,3.82,30.0,6098.84,23.37,1183.03,22.84,1.58,0.64553386,67.572464,4544.767,0.014868192,39.08833,1978.7192,0.01975436,t_motor_AntigravityMN8017KV120,apc_propellers_18x12
0.5269805,0.4572,13000.0,1000.0,0.88,72.210526,3347.3684,51.8,5917.84,47.33,3010.64,58.12,4.25,30.0,6107.21,21.89,1098.53,21.21,1.46,0.64464915,89.81357,5713.0005,0.01572091,41.538536,2084.5742,0.01992663,t_motor_AntigravityMN8017KV120,apc_propellers_18x12E
0.5320154,0.4572,12000.0,1000.0,0.88,72.210526,3347.3684,51.8,5886.06,51.09,3331.58,64.32,4.72,30.0,6105.85,22.01,1112.27,21.47,1.48,0.64479274,96.03106,6262.1875,0.015335066,41.370983,2090.6726,0.01978836,t_motor_AntigravityMN8017KV120,apc_propellers_18x12WE
0.6040908,0.4572,12000.0,1000.0,1.06,72.210526,3347.3684,51.8,5894.05,40.43,3250.91,62.76,4.6,30.0,6053.55,32.15,1640.35,31.67,2.25,0.6503635,66.927025,5381.492,0.0124365175,53.220474,2715.4028,0.019599475,t_motor_AntigravityMN8017KV120,apc_propellers_18x14
0.5839968,0.5207,11000.0,1000.0,0.78,72.210526,3347.3684,51.8,5914.94,87.94,3039.95,58.69,4.29,30.0,6037.14,35.93,1806.08,34.87,2.49,0.5726031,150.58302,5205.4224,0.028928107,61.52431,3092.6196,0.019893914,t_motor_AntigravityMN8017KV120,apc_propellers_20_5x12WE
0.5520187,0.508,11000.0,1000.0,0.75,72.210526,3347.3684,51.8,5890.01,68.16,3291.64,63.55,4.66,30.0,6096.58,23.98,1205.82,23.28,1.62,0.5811959,123.474075,5962.914,0.020707004,43.44056,2184.3826,0.019886881,t_motor_AntigravityMN8017KV120,apc_propellers_20x11E
0.65298784,0.508,11000.0,1000.0,0.97,72.210526,3347.3684,44.4,4971.8,43.46,3082.94,69.44,5.11,30.0,5179.97,25.89,1281.18,28.86,2.04,0.68404007,66.5556,4721.282,0.014096933,39.648518,1962.0273,0.020207934,t_motor_AntigravityMN8017KV120,apc_propellers_20x14
0.67811674,0.5334,11000.0,1000.0,0.69,72.210526,3347.3684,51.8,5972.51,90.35,2458.63,47.46,3.44,30.0,6089.53,24.73,1277.0,24.65,1.72,0.5541607,133.23665,3625.6738,0.036748108,36.468647,1883.1566,0.0193657,t_motor_AntigravityMN8017KV120,apc_propellers_21x10W
0.5869905,0.5588,10000.0,1000.0,0.65,72.210526,3347.3684,51.8,5938.48,93.87,2802.25,54.1,3.95,30.0,6088.48,24.92,1287.66,24.86,1.74,0.5290628,159.91742,4773.9272,0.033498082,42.45384,2193.664,0.019352935,t_motor_AntigravityMN8017KV120,apc_propellers_22x10E
0.6109854,0.5588,8000.0,1000.0,0.75,72.210526,3347.3684,44.4,5045.0,83.78,2449.37,55.17,4.03,30.0,5197.94,22.09,1125.63,25.35,1.77,0.6197048,137.12276,4008.8848,0.034204714,36.15471,1842.319,0.019624567,t_motor_AntigravityMN8017KV120,apc_propellers_22x12WE
0.61701816,0.6096,9000.0,1000.0,0.7,72.210526,3347.3684,44.4,4976.53,97.2,3041.95,68.51,5.04,30.0,5170.87,27.03,1359.99,30.63,2.17,0.5710366,157.53183,4930.082,0.03195319,43.807465,2204.1328,0.019875146,t_motor_AntigravityMN8017KV120,apc_propellers_24x12E
0.44099733,0.3302,13000.0,1000.0,1.33,40.0,1894.7368,51.8,8496.11,35.07,1242.44,23.99,1.22,30.0,8344.11,32.17,1851.85,35.75,1.85,0.65330416,79.52429,2817.3413,0.028226715,72.94829,4199.2314,0.017371817,t_motor_P60KV170,apc_propellers_13x14
0.72801536,0.4572,12000.0,1000.0,0.88,73.68421,3789.4736,51.8,5929.81,51.91,3422.1,66.06,4.84,30.0,6121.19,22.27,1133.7,21.89,1.5,0.64317685,71.30344,4700.5874,0.015169049,30.590014,1557.2473,0.019643644,t_motor_P80IIIKV120,apc_propellers_18x12WE
0.7799968,0.5207,11000.0,1000.0,0.78,73.68421,3789.4736,51.8,5961.08,89.25,3048.26,58.85,4.29,30.0,6061.77,36.59,1844.25,35.6,2.53,0.5702765,114.423546,3908.0417,0.029279,46.91045,2364.4329,0.019840043,t_motor_P80IIIKV120,apc_propellers_20_5x12WE
