        69x12_6_1400_46_1170                                 (69x12_6_1400_46_1170.dat)

         PROP RPM =       700

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        17.9        0.24      0.2668      0.2901      0.2659      46.976    2643.718     262.577  
        22.4        0.31      0.3297      0.2898      0.2687      47.472    2671.155     262.352  
        26.8        0.37      0.3898      0.2887      0.2716      47.995    2700.363     261.453  
        31.3        0.43      0.4429      0.2860      0.2764      48.840    2748.157     258.980  
        35.8        0.49      0.4963      0.2830      0.2788      49.269    2772.939     256.282  
        40.3        0.55      0.5460      0.2789      0.2810      49.658    2794.181     252.461  
        44.7        0.61      0.5920      0.2737      0.2826      49.940    2810.112     247.740  
        49.2        0.67      0.6342      0.2674      0.2835      50.087    2818.963     242.119  
        53.7        0.73      0.6756      0.2601      0.2824      49.899    2808.342     235.375  
        58.2        0.79      0.7102      0.2512      0.2810      49.658    2794.181     227.282  
        62.6        0.86      0.7414      0.2410      0.2782      49.148    2765.858     218.177  
        67.1        0.92      0.7714      0.2298      0.2732      48.277    2716.294     208.083  
        71.6        0.98      0.7964      0.2173      0.2669      47.150    2653.454     196.730  
        76.1        1.04      0.8202      0.2039      0.2584      45.648    2569.372     184.636  
        80.5        1.10      0.8428      0.1898      0.2478      43.784    2464.048     171.844  
        85.0        1.16      0.8599      0.1744      0.2356      41.625    2341.907     157.883  
        89.5        1.22      0.8750      0.1587      0.2217      39.171    2204.721     143.653  
        94.0        1.28      0.8883      0.1427      0.2063      36.436    2050.718     129.198  
        98.4        1.34      0.8995      0.1264      0.1891      33.405    1879.898     114.473  
       102.9        1.41      0.9084      0.1099      0.1701      30.066    1691.378      99.523  
       107.4        1.47      0.9143      0.0931      0.1494      26.405    1486.040      84.303  
       111.8        1.53      0.9161      0.0760      0.1269      22.422    1261.231      68.859  



         PROP RPM =       1260

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2861      0.2557      64.315    3216.361     327.772  
         4.5        0.05      0.0606      0.2877      0.2580      64.905    3246.454     329.570  
         8.9        0.11      0.1209      0.2891      0.2598      65.375    3270.351     331.368  
        13.4        0.16      0.1807      0.2903      0.2619      65.871    3295.133     332.717  
        17.9        0.22      0.2369      0.2905      0.2664      67.024    3352.663     332.717  
        22.4        0.27      0.2939      0.2905      0.2686      67.561    3379.215     332.942  
        26.8        0.33      0.3492      0.2901      0.2709      68.137    3408.422     332.493  
        31.3        0.38      0.4022      0.2891      0.2734      68.768    3440.285     331.144  
        35.8        0.43      0.4488      0.2867      0.2777      69.854    3494.275     328.446  
        40.3        0.49      0.4966      0.2841      0.2798      70.377    3519.942     325.523  
        44.7        0.54      0.5414      0.2806      0.2816      70.846    3543.839     321.477  
        49.2        0.60      0.5831      0.2762      0.2831      71.222    3562.425     316.531  
        53.7        0.65      0.6219      0.2709      0.2841      71.463    3574.816     310.461  
        58.2        0.71      0.6576      0.2647      0.2843      71.530    3577.472     303.267  
        62.6        0.76      0.6903      0.2574      0.2836      71.356    3569.506     294.949  
        67.1        0.82      0.7203      0.2491      0.2819      70.913    3547.379     285.507  
        71.6        0.87      0.7497      0.2401      0.2785      70.041    3504.010     275.166  
        76.1        0.92      0.7742      0.2297      0.2741      68.955    3449.136     263.251  
        80.5        0.98      0.7965      0.2185      0.2684      67.507    3376.560     250.437  
        85.0        1.03      0.8182      0.2067      0.2608      65.616    3281.857     236.949  
        89.5        1.09      0.8389      0.1943      0.2518      63.336    3168.567     222.696  
        94.0        1.14      0.8547      0.1807      0.2412      60.681    3034.921     207.004  
        98.4        1.20      0.8689      0.1667      0.2294      57.704    2886.228     191.043  
       102.9        1.25      0.8817      0.1526      0.2162      54.405    2721.604     174.834  
       107.4        1.30      0.8929      0.1382      0.2019      50.784    2540.164     158.355  
       111.8        1.36      0.9025      0.1236      0.1861      46.802    2341.022     141.630  



         PROP RPM =       1400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2861      0.2552      88.078    3965.134     404.881  
         4.5        0.05      0.0547      0.2878      0.2574      88.816    3998.767     407.129  
         8.9        0.10      0.1093      0.2894      0.2591      89.392    4024.434     409.377  
        13.4        0.15      0.1618      0.2901      0.2631      90.787    4087.275     410.276  
        17.9        0.20      0.2149      0.2910      0.2648      91.391    4113.827     411.625  
        22.4        0.24      0.2673      0.2916      0.2668      92.061    4144.804     412.525  
        26.8        0.29      0.3151      0.2911      0.2710      93.523    4210.300     411.625  
        31.3        0.34      0.3644      0.2906      0.2730      94.207    4241.277     411.176  
        35.8        0.39      0.4119      0.2897      0.2752      94.958    4274.910     409.827  
        40.3        0.44      0.4535      0.2875      0.2791      96.312    4335.980     406.679  
        44.7        0.49      0.4966      0.2852      0.2809      96.929    4363.418     403.532  
        49.2        0.54      0.5374      0.2823      0.2826      97.506    4389.970     399.261  
        53.7        0.59      0.5757      0.2786      0.2841      98.015    4412.097     394.090  
        58.2        0.64      0.6115      0.2742      0.2850      98.377    4428.913     387.796  
        62.6        0.68      0.6416      0.2686      0.2866      98.887    4451.925     379.927  
        67.1        0.73      0.6727      0.2625      0.2863      98.766    4446.615     371.160  
        71.6        0.78      0.7014      0.2555      0.2850      98.377    4428.913     361.493  
        76.1        0.83      0.7302      0.2481      0.2825      97.465    4388.200     350.927  
        80.5        0.88      0.7543      0.2394      0.2794      96.446    4341.291     338.787  
        85.0        0.93      0.7763      0.2300      0.2754      95.025    4277.566     325.523  
        89.5        0.98      0.7965      0.2199      0.2701      93.201    4195.254     311.136  
        94.0        1.03      0.8164      0.2093      0.2634      90.881    4091.700     296.073  
        98.4        1.08      0.8344      0.1981      0.2555      88.159    3968.675     280.337  
       102.9        1.12      0.8501      0.1860      0.2462      84.954    3824.407     263.251  
       107.4        1.17      0.8635      0.1735      0.2359      81.400    3664.209     245.491  
       111.8        1.22      0.8757      0.1608      0.2245      77.484    3488.079     227.507  



         PROP RPM =       1540

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2862      0.2548     117.071    4790.909     489.859  
         4.5        0.04      0.0495      0.2876      0.2584     118.680    4857.289     492.332  
         8.9        0.09      0.0986      0.2890      0.2606     119.659    4897.118     494.580  
        13.4        0.13      0.1477      0.2903      0.2622     120.383    4927.210     496.828  
        17.9        0.18      0.1945      0.2911      0.2660     122.207    5001.557     498.177  
        22.4        0.22      0.2423      0.2917      0.2676     122.918    5030.764     499.301  
        26.8        0.27      0.2894      0.2922      0.2693     123.736    5063.512     500.200  
        31.3        0.31      0.3321      0.2917      0.2734     125.560    5138.743     499.301  
        35.8        0.36      0.3766      0.2913      0.2752     126.364    5171.491     498.626  
        40.3        0.40      0.4196      0.2905      0.2770     127.249    5207.779     497.278  
        44.7        0.44      0.4571      0.2886      0.2807     128.899    5275.045     493.905  
        49.2        0.49      0.4965      0.2865      0.2822     129.650    5306.022     490.533  
        53.7        0.53      0.5339      0.2841      0.2838     130.374    5336.115     486.262  
        58.2        0.58      0.5658      0.2805      0.2865     131.621    5386.564     480.192  
        62.6        0.62      0.5992      0.2767      0.2874     131.983    5401.610     473.448  
        67.1        0.67      0.6306      0.2722      0.2878     132.198    5410.461     465.804  
        71.6        0.71      0.6600      0.2670      0.2878     132.198    5410.461     457.037  
        76.1        0.76      0.6872      0.2612      0.2872     131.930    5398.955     447.145  
        80.5        0.80      0.7126      0.2546      0.2859     131.339    5375.058     435.905  
        85.0        0.84      0.7360      0.2473      0.2838     130.374    5336.115     423.315  
        89.5        0.89      0.7577      0.2394      0.2809     129.020    5280.355     409.602  
        94.0        0.93      0.7777      0.2307      0.2770     127.223    5206.894     394.989  
        98.4        0.98      0.7962      0.2215      0.2721     124.983    5114.846     379.028  
       102.9        1.02      0.8146      0.2119      0.2660     122.180    5000.671     362.842  
       107.4        1.07      0.8305      0.2016      0.2590     118.975    4868.795     345.082  
       111.8        1.11      0.8461      0.1909      0.2507     115.167    4713.022     326.647  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2862      0.2546     151.803    5695.455     583.155  
         4.5        0.04      0.0455      0.2875      0.2578     153.681    5766.261     585.627  
         8.9        0.08      0.0907      0.2890      0.2598     154.888    5812.285     588.775  
        13.4        0.12      0.1347      0.2901      0.2635     157.033    5892.827     591.023  
        17.9        0.16      0.1792      0.2913      0.2650     157.972    5927.345     593.271  
        22.4        0.20      0.2235      0.2924      0.2665     158.911    5963.633     595.744  
        26.8        0.24      0.2647      0.2925      0.2703     161.191    6045.945     595.969  
        31.3        0.29      0.3074      0.2930      0.2719     162.129    6083.118     596.868  
        35.8        0.33      0.3460      0.2925      0.2757     164.409    6167.200     595.969  
        40.3        0.37      0.3865      0.2922      0.2773     165.348    6202.603     595.069  
        44.7        0.41      0.4222      0.2911      0.2810     167.493    6285.800     592.821  
        49.2        0.45      0.4599      0.2897      0.2824     168.432    6317.662     590.124  
        53.7        0.49      0.4962      0.2880      0.2839     169.237    6351.295     586.751  
        58.2        0.53      0.5272      0.2855      0.2869     171.114    6418.561     581.581  
        62.6        0.57      0.5602      0.2827      0.2880     171.651    6440.688     575.736  
        67.1        0.61      0.5915      0.2794      0.2888     172.187    6461.045     569.216  
        71.6        0.65      0.6210      0.2756      0.2894     172.589    6475.206     561.573  
        76.1        0.69      0.6456      0.2708      0.2906     173.260    6501.758     551.681  
        80.5        0.73      0.6718      0.2658      0.2903     173.126    6492.022     541.340  
        85.0        0.77      0.6964      0.2602      0.2893     172.455    6472.551     529.875  
        89.5        0.82      0.7192      0.2539      0.2878     171.651    6438.918     517.286  
        94.0        0.86      0.7405      0.2471      0.2857     170.310    6390.239     503.347  
        98.4        0.90      0.7603      0.2397      0.2827     168.566    6324.743     488.285  
       102.9        0.94      0.7786      0.2317      0.2790     166.421    6240.661     472.099  
       107.4        0.98      0.7956      0.2232      0.2745     163.604    6138.877     454.789  
       111.8        1.02      0.8117      0.2143      0.2690     160.386    6017.622     436.579  



         PROP RPM =       1820

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2863      0.2544     192.839    6677.003     684.319  
         4.5        0.04      0.0420      0.2875      0.2573     194.984    6754.004     687.241  
         8.9        0.08      0.0834      0.2887      0.2604     197.532    6838.971     690.388  
        13.4        0.11      0.1247      0.2901      0.2625     199.007    6893.846     693.536  
        17.9        0.15      0.1647      0.2913      0.2662     201.824    6987.664     696.233  
        22.4        0.19      0.2054      0.2922      0.2676     202.896    7027.492     698.706  
        26.8        0.23      0.2459      0.2933      0.2693     204.103    7069.976     701.179  
        31.3        0.26      0.2832      0.2935      0.2729     206.919    7162.909     701.629  
        35.8        0.30      0.3223      0.2939      0.2745     208.126    7205.392     702.753  
        40.3        0.34      0.3575      0.2935      0.2780     210.808    7298.325     701.629  
        44.7        0.38      0.3946      0.2932      0.2796     211.881    7339.039     700.954  
        49.2        0.41      0.4273      0.2922      0.2830     214.563    7429.316     698.482  
        53.7        0.45      0.4621      0.2911      0.2843     215.636    7465.604     695.784  
        58.2        0.49      0.4957      0.2897      0.2859     216.709    7504.548     692.637  
        62.6        0.53      0.5244      0.2873      0.2886     218.854    7577.124     687.016  
        67.1        0.56      0.5552      0.2850      0.2897     219.659    7604.561     681.171  
        71.6        0.60      0.5845      0.2822      0.2906     220.330    7631.113     674.652  
        76.1        0.64      0.6091      0.2784      0.2923     221.671    7675.367     665.659  
        80.5        0.68      0.6356      0.2746      0.2926     221.805    7681.562     656.667  
        85.0        0.71      0.6605      0.2703      0.2926     221.805    7680.677     646.326  
        89.5        0.75      0.6813      0.2652      0.2928     222.073    7688.643     633.961  
        94.0        0.79      0.7036      0.2598      0.2917     221.134    7658.551     620.922  
        98.4        0.83      0.7244      0.2539      0.2900     219.927    7614.297     606.984  
       102.9        0.87      0.7439      0.2474      0.2878     218.184    7555.882     591.472  
       107.4        0.90      0.7621      0.2405      0.2849     216.038    7480.651     575.061  
       111.8        0.94      0.7791      0.2331      0.2814     213.356    7386.833     557.302  



         PROP RPM =       1960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2863      0.2541     240.579    7736.437     793.801  
         4.5        0.03      0.0391      0.2874      0.2568     243.127    7818.749     796.723  
         8.9        0.07      0.0776      0.2886      0.2597     245.943    7909.912     800.095  
        13.4        0.10      0.1155      0.2898      0.2630     249.027    8008.155     803.692  
        17.9        0.14      0.1534      0.2912      0.2652     251.039    8073.651     807.289  
        22.4        0.17      0.1900      0.2923      0.2687     254.391    8181.630     810.436  
        26.8        0.21      0.2274      0.2932      0.2703     256.001    8229.424     813.134  
        31.3        0.24      0.2646      0.2943      0.2719     257.476    8280.758     816.057  
        35.8        0.28      0.2988      0.2944      0.2754     260.694    8384.312     816.506  
        40.3        0.31      0.3348      0.2950      0.2770     262.304    8433.876     817.855  
        44.7        0.35      0.3671      0.2946      0.2804     265.522    8536.545     816.731  
        49.2        0.38      0.4014      0.2945      0.2819     266.997    8584.339     816.506  
        53.7        0.42      0.4315      0.2935      0.2852     270.081    8682.582     813.809  
        58.2        0.45      0.4638      0.2926      0.2865     271.288    8725.065     811.336  
        62.6        0.49      0.4916      0.2910      0.2895     274.104    8815.343     806.840  
        67.1        0.52      0.5217      0.2893      0.2906     275.177    8848.976     802.343  
        71.6        0.56      0.5506      0.2874      0.2917     276.250    8886.149     796.948  
        76.1        0.59      0.5749      0.2845      0.2939     278.262    8948.104     788.855  
        80.5        0.63      0.6013      0.2817      0.2945     278.798    8965.806     780.762  
        85.0        0.66      0.6264      0.2784      0.2950     279.334    8983.507     771.994  
        89.5        0.70      0.6474      0.2742      0.2959     280.273    9010.059     760.304  
        94.0        0.73      0.6701      0.2700      0.2956     279.871    9001.209     748.614  
        98.4        0.77      0.6915      0.2653      0.2949     279.200    8974.656     735.575  
       102.9        0.80      0.7093      0.2599      0.2944     278.798    8965.806     720.513  
       107.4        0.84      0.7284      0.2543      0.2926     277.055    8912.701     705.001  
       111.8        0.87      0.7465      0.2482      0.2904     274.909    8841.010     688.140  



         PROP RPM =       2100

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2863      0.2539     295.695    8877.298     911.151  
         4.5        0.03      0.0365      0.2873      0.2564     298.645    8965.806     914.523  
         8.9        0.07      0.0726      0.2884      0.2591     301.864    9054.313     918.120  
        13.4        0.10      0.1081      0.2896      0.2622     305.350    9160.522     921.717  
        17.9        0.13      0.1429      0.2909      0.2653     309.105    9275.582     925.763  
        22.4        0.16      0.1780      0.2922      0.2676     311.653    9355.239     930.035  
        26.8        0.20      0.2116      0.2932      0.2712     315.676    9479.149     933.407  
        31.3        0.23      0.2462      0.2942      0.2729     317.688    9532.253     936.554  
        35.8        0.26      0.2784      0.2949      0.2764     321.845    9656.164     938.802  
        40.3        0.29      0.3121      0.2956      0.2779     323.722    9718.119     940.601  
        44.7        0.33      0.3427      0.2958      0.2814     327.745    9833.179     941.500  
        49.2        0.36      0.3751      0.2958      0.2829     329.355    9886.283     941.725  
        53.7        0.39      0.4039      0.2955      0.2863     333.378   10001.343     940.601  
        58.2        0.42      0.4349      0.2950      0.2875     334.853   10054.447     939.027  
        62.6        0.46      0.4650      0.2944      0.2891     336.596   10098.701     937.004  
        67.1        0.49      0.4909      0.2929      0.2917     339.814   10196.059     932.283  
        71.6        0.52      0.5191      0.2916      0.2931     341.290   10240.313     928.012  
        76.1        0.55      0.5430      0.2894      0.2954     344.106   10328.821     921.267  
        80.5        0.59      0.5691      0.2873      0.2962     345.044   10355.373     914.523  
        85.0        0.62      0.5910      0.2845      0.2982     347.324   10426.179     905.531  
        89.5        0.65      0.6151      0.2816      0.2986     347.592   10435.030     896.089  
        94.0        0.68      0.6380      0.2783      0.2987     347.861   10443.880     885.747  
        98.4        0.72      0.6570      0.2743      0.2995     348.799   10470.433     873.158  
       102.9        0.75      0.6778      0.2702      0.2989     348.129   10452.731     859.894  
       107.4        0.78      0.6975      0.2657      0.2981     347.190   10417.328     845.507  
       111.8        0.82      0.7161      0.2608      0.2969     345.715   10373.074     829.995  



