        83x14_5_1200_46_1700                                 (83x14_5_1200_46_1700.dat)

         PROP RPM =       600

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        62.6        0.95      0.7982      0.2037      0.2422      45.461    3411.078     217.233  
        67.1        1.02      0.8245      0.1895      0.2337      43.851    3290.707     202.058  
        71.6        1.08      0.8483      0.1741      0.2226      41.773    3134.049     185.647  
        76.1        1.15      0.8670      0.1577      0.2096      39.332    2950.839     168.157  
        80.5        1.22      0.8833      0.1410      0.1947      36.543    2741.961     150.307  
        85.0        1.29      0.8972      0.1239      0.1779      33.391    2504.761     132.143  
        89.5        1.36      0.9083      0.1066      0.1590      29.851    2239.239     113.641  
        94.0        1.42      0.9161      0.0889      0.1381      25.922    1945.394      94.802  
        98.4        1.49      0.9190      0.0709      0.1151      21.604    1620.572      75.648  
       102.9        1.56      0.9135      0.0527      0.0899      16.870    1265.657      56.157  
       107.4        1.63      0.8885      0.0341      0.0624      11.722     879.410      36.374  
       111.8        1.69      0.7889      0.0152      0.0327       6.146     461.124      16.256  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2699      0.2318      64.972    4265.174     375.881  
         4.5        0.06      0.0689      0.2713      0.2335      65.455    4297.037     377.904  
         8.9        0.12      0.1372      0.2724      0.2355      65.978    4331.555     379.478  
        13.4        0.18      0.2021      0.2725      0.2399      67.212    4412.982     379.478  
        17.9        0.24      0.2671      0.2725      0.2421      67.815    4452.810     379.478  
        22.4        0.30      0.3299      0.2720      0.2444      68.499    4497.064     378.803  
        26.8        0.36      0.3900      0.2708      0.2471      69.210    4543.973     377.230  
        31.3        0.42      0.4470      0.2688      0.2496      69.948    4591.767     374.307  
        35.8        0.47      0.4965      0.2655      0.2536      71.087    4666.998     369.811  
        40.3        0.53      0.5462      0.2617      0.2556      71.624    4702.401     364.415  
        44.7        0.59      0.5922      0.2568      0.2572      72.053    4729.839     357.671  
        49.2        0.65      0.6378      0.2512      0.2569      71.986    4726.298     349.803  
        53.7        0.71      0.6760      0.2441      0.2569      71.999    4726.298     339.911  
        58.2        0.77      0.7106      0.2358      0.2558      71.691    4705.942     328.446  
        62.6        0.83      0.7418      0.2265      0.2534      71.007    4661.688     315.407  
        67.1        0.89      0.7719      0.2162      0.2491      69.787    4582.031     301.019  
        71.6        0.95      0.7984      0.2048      0.2434      68.191    4476.707     285.283  
        76.1        1.01      0.8209      0.1922      0.2361      66.139    4342.176     267.748  
        80.5        1.07      0.8436      0.1791      0.2266      63.511    4169.586     249.538  
        85.0        1.13      0.8607      0.1648      0.2158      60.453    3968.675     229.530  
        89.5        1.19      0.8760      0.1502      0.2033      56.993    3741.210     209.230  
        94.0        1.25      0.8895      0.1354      0.1896      53.118    3487.194     188.570  
        98.4        1.30      0.9011      0.1203      0.1742      48.813    3204.855     167.595  
       102.9        1.36      0.9106      0.1050      0.1573      44.079    2893.309     146.261  
       107.4        1.42      0.9175      0.0895      0.1388      38.890    2552.555     124.612  
       111.8        1.48      0.9209      0.0737      0.1186      33.230    2181.709     102.603  



         PROP RPM =       1080

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2701      0.2316      92.410    5392.760     475.921  
         4.5        0.05      0.0614      0.2715      0.2332      93.013    5427.277     478.618  
         8.9        0.11      0.1211      0.2722      0.2368      94.502    5514.900     479.742  
        13.4        0.16      0.1810      0.2730      0.2385      95.159    5552.958     481.091  
        17.9        0.21      0.2398      0.2735      0.2404      95.923    5597.212     481.990  
        22.4        0.26      0.2941      0.2729      0.2445      97.573    5693.685     481.091  
        26.8        0.32      0.3493      0.2724      0.2466      98.364    5740.594     479.967  
        31.3        0.37      0.4023      0.2712      0.2488      99.235    5791.043     477.944  
        35.8        0.42      0.4528      0.2695      0.2510     100.121    5843.263     475.021  
        40.3        0.47      0.4966      0.2665      0.2546     101.569    5927.345     469.851  
        44.7        0.53      0.5414      0.2632      0.2562     102.239    5966.288     464.006  
        49.2        0.58      0.5832      0.2592      0.2576     102.776    5998.151     456.812  
        53.7        0.63      0.6220      0.2543      0.2585     103.138    6018.507     448.044  
        58.2        0.69      0.6577      0.2484      0.2587     103.245    6025.588     437.928  
        62.6        0.74      0.6905      0.2417      0.2583     103.044    6013.197     426.013  
        67.1        0.79      0.7205      0.2340      0.2568     102.454    5978.679     412.525  
        71.6        0.84      0.7500      0.2257      0.2538     101.234    5907.873     397.912  
        76.1        0.90      0.7746      0.2162      0.2500      99.745    5821.136     381.051  
        80.5        0.95      0.7969      0.2058      0.2450      97.734    5703.421     362.617  
        85.0        1.00      0.8187      0.1949      0.2383      95.092    5549.418     343.508  
        89.5        1.05      0.8396      0.1834      0.2303      91.873    5361.782     323.275  
        94.0        1.11      0.8553      0.1707      0.2209      88.132    5142.283     300.794  
        98.4        1.16      0.8696      0.1577      0.2103      83.921    4897.118     278.089  
       102.9        1.21      0.8825      0.1446      0.1986      79.254    4625.400     254.933  
       107.4        1.26      0.8940      0.1313      0.1858      74.105    4324.474     231.328  
       111.8        1.32      0.9040      0.1177      0.1717      68.472    3996.112     207.544  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2703      0.2315     126.686    6653.991     588.100  
         4.5        0.05      0.0548      0.2713      0.2348     128.497    6748.694     590.348  
         8.9        0.09      0.1094      0.2724      0.2362     129.261    6788.522     592.821  
        13.4        0.14      0.1620      0.2731      0.2399     131.299    6895.616     594.395  
        17.9        0.19      0.2151      0.2736      0.2413     132.077    6937.215     595.519  
        22.4        0.24      0.2674      0.2740      0.2430     132.989    6985.009     596.193  
        26.8        0.28      0.3153      0.2735      0.2469     135.175    7097.413     595.069  
        31.3        0.33      0.3645      0.2729      0.2486     136.114    7146.092     593.721  
        35.8        0.38      0.4119      0.2718      0.2505     137.052    7199.197     591.472  
        40.3        0.43      0.4535      0.2699      0.2541     139.064    7305.406     587.426  
        44.7        0.47      0.4966      0.2677      0.2557     140.002    7349.659     582.480  
        49.2        0.52      0.5373      0.2649      0.2572     140.807    7393.028     576.410  
        53.7        0.57      0.5757      0.2614      0.2585     141.478    7430.201     568.767  
        58.2        0.62      0.6115      0.2573      0.2595     142.014    7458.524     559.774  
        62.6        0.66      0.6448      0.2524      0.2600     142.282    7472.685     549.208  
        67.1        0.71      0.6757      0.2468      0.2598     142.282    7470.030     537.069  
        71.6        0.76      0.7042      0.2404      0.2591     141.746    7447.018     523.131  
        76.1        0.81      0.7304      0.2332      0.2574     140.941    7399.224     507.394  
        80.5        0.85      0.7545      0.2252      0.2548     139.466    7325.762     490.084  
        85.0        0.90      0.7765      0.2165      0.2513     137.589    7223.094     471.200  
        89.5        0.95      0.7967      0.2072      0.2467     135.041    7090.333     450.742  
        94.0        1.00      0.8167      0.1974      0.2407     131.742    6919.513     429.385  
        98.4        1.04      0.8348      0.1870      0.2338     127.920    6718.601     406.904  
       102.9        1.09      0.8507      0.1758      0.2254     123.374    6479.631     382.400  
       107.4        1.14      0.8641      0.1641      0.2162     118.358    6215.879     357.222  
       111.8        1.19      0.8763      0.1523      0.2061     112.807    5924.689     331.368  



         PROP RPM =       1320

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2701      0.2327     169.505    8091.352     711.071  
         4.5        0.04      0.0499      0.2714      0.2344     170.712    8151.537     714.443  
         8.9        0.09      0.0998      0.2727      0.2357     171.785    8199.331     718.040  
        13.4        0.13      0.1479      0.2733      0.2390     174.064    8313.506     719.614  
        17.9        0.17      0.1967      0.2742      0.2405     175.137    8362.185     722.087  
        22.4        0.22      0.2425      0.2744      0.2440     177.685    8485.210     722.311  
        26.8        0.26      0.2894      0.2746      0.2455     178.758    8537.430     722.986  
        31.3        0.30      0.3322      0.2742      0.2491     181.440    8665.765     721.862  
        35.8        0.34      0.3765      0.2736      0.2506     182.513    8717.100     720.288  
        40.3        0.39      0.4195      0.2727      0.2523     183.854    8775.515     718.040  
        44.7        0.43      0.4570      0.2709      0.2557     186.268    8895.000     713.319  
        49.2        0.47      0.4963      0.2690      0.2570     187.206    8939.253     708.148  
        53.7        0.52      0.5337      0.2666      0.2585     188.279    8992.358     701.854  
        58.2        0.56      0.5691      0.2637      0.2597     189.218    9036.612     694.210  
        62.6        0.60      0.5990      0.2597      0.2618     190.693    9107.418     683.869  
        67.1        0.65      0.6304      0.2555      0.2622     190.961    9116.268     672.853  
        71.6        0.69      0.6598      0.2508      0.2623     190.961    9116.268     660.264  
        76.1        0.73      0.6871      0.2453      0.2618     190.693    9107.418     646.101  
        80.5        0.78      0.7125      0.2393      0.2607     189.888    9063.164     630.140  
        85.0        0.82      0.7360      0.2325      0.2589     188.547    9001.209     612.380  
        89.5        0.86      0.7577      0.2252      0.2563     186.670    8912.701     593.046  
        94.0        0.91      0.7778      0.2172      0.2529     184.256    8796.756     571.914  
        98.4        0.95      0.7963      0.2087      0.2486     181.172    8647.179     549.433  
       102.9        0.99      0.8148      0.1998      0.2433     177.149    8460.428     526.278  
       107.4        1.03      0.8308      0.1903      0.2371     172.723    8244.470     501.099  
       111.8        1.08      0.8465      0.1803      0.2296     167.359    7988.683     474.797  



         PROP RPM =       1440

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2701      0.2324     219.793    9620.761     846.406  
         4.5        0.04      0.0456      0.2713      0.2354     222.609    9744.671     850.003  
         8.9        0.08      0.0908      0.2724      0.2371     224.219    9815.477     853.600  
        13.4        0.12      0.1361      0.2736      0.2384     225.560    9868.582     857.422  
        17.9        0.16      0.1794      0.2743      0.2417     228.644   10001.343     859.220  
        22.4        0.20      0.2236      0.2750      0.2430     229.851   10063.298     861.693  
        26.8        0.24      0.2648      0.2752      0.2464     233.069   10204.910     862.143  
        31.3        0.28      0.3074      0.2754      0.2479     234.410   10258.015     862.817  
        35.8        0.32      0.3460      0.2750      0.2513     237.763   10399.627     861.693  
        40.3        0.36      0.3864      0.2744      0.2527     238.970   10461.582     859.894  
        44.7        0.40      0.4255      0.2737      0.2542     240.445   10523.537     857.646  
        49.2        0.43      0.4597      0.2721      0.2574     243.395   10656.298     852.476  
        53.7        0.47      0.4959      0.2705      0.2586     244.602   10709.403     847.305  
        58.2        0.51      0.5305      0.2684      0.2601     245.943   10762.507     841.235  
        62.6        0.55      0.5599      0.2655      0.2624     248.089   10859.865     831.793  
        67.1        0.59      0.5911      0.2624      0.2631     248.893   10895.268     822.127  
        71.6        0.63      0.6206      0.2588      0.2637     249.430   10921.821     811.111  
        76.1        0.67      0.6484      0.2548      0.2641     249.698   10930.671     798.297  
        80.5        0.71      0.6715      0.2498      0.2646     250.234   10957.224     782.560  
        85.0        0.75      0.6961      0.2446      0.2639     249.564   10921.821     766.374  
        89.5        0.79      0.7190      0.2388      0.2625     248.357   10868.716     748.164  
        94.0        0.83      0.7403      0.2325      0.2607     246.479   10789.059     728.606  
        98.4        0.87      0.7601      0.2256      0.2581     244.200   10682.850     707.024  
       102.9        0.91      0.7785      0.2183      0.2548     241.115   10550.089     683.869  
       107.4        0.95      0.7956      0.2104      0.2508     237.226   10381.925     659.365  
       111.8        0.99      0.8117      0.2021      0.2461     232.667   10187.209     633.287  



         PROP RPM =       1560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2701      0.2322     279.200   11275.850     993.431  
         4.5        0.04      0.0421      0.2712      0.2349     282.419   11408.612     997.478  
         8.9        0.07      0.0840      0.2725      0.2367     284.564   11497.119    1002.199  
        13.4        0.11      0.1249      0.2735      0.2396     288.185   11638.731    1005.571  
        17.9        0.15      0.1662      0.2746      0.2411     289.929   11709.537    1009.617  
        22.4        0.18      0.2055      0.2751      0.2443     293.683   11868.850    1011.865  
        26.8        0.22      0.2459      0.2759      0.2456     295.293   11930.806    1014.563  
        31.3        0.26      0.2833      0.2761      0.2489     299.316   12090.119    1015.237  
        35.8        0.29      0.3222      0.2763      0.2502     300.925   12160.925    1015.912  
        40.3        0.33      0.3574      0.2759      0.2535     304.948   12320.238    1014.788  
        44.7        0.36      0.3944      0.2755      0.2548     306.423   12382.194    1013.214  
        49.2        0.40      0.4304      0.2749      0.2564     308.300   12453.000    1011.191  
        53.7        0.44      0.4618      0.2734      0.2592     311.787   12594.612    1005.571  
        58.2        0.47      0.4953      0.2721      0.2606     313.262   12656.567    1000.625  
        62.6        0.51      0.5240      0.2699      0.2631     316.347   12780.477     992.532  
        67.1        0.55      0.5547      0.2677      0.2641     317.554   12824.731     984.214  
        71.6        0.58      0.5840      0.2651      0.2650     318.626   12868.985     974.772  
        76.1        0.62      0.6086      0.2616      0.2667     320.638   12948.641     962.183  
        80.5        0.66      0.6351      0.2580      0.2669     320.906   12966.343     948.919  
        85.0        0.69      0.6601      0.2541      0.2668     320.772   12957.492     934.306  
        89.5        0.73      0.6836      0.2496      0.2664     320.370   12939.791     917.895  
        94.0        0.77      0.7031      0.2443      0.2663     320.101   12930.940     898.562  
        98.4        0.80      0.7240      0.2388      0.2648     318.358   12860.134     878.329  
       102.9        0.84      0.7436      0.2329      0.2629     316.078   12771.626     856.522  
       107.4        0.88      0.7618      0.2265      0.2603     312.994   12647.716     832.917  
       111.8        0.91      0.7789      0.2196      0.2573     309.239   12497.253     807.739  



         PROP RPM =       1680

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2701      0.2320     348.397   13072.552    1152.146  
         4.5        0.03      0.0392      0.2711      0.2345     352.152   13214.164    1156.417  
         8.9        0.07      0.0778      0.2722      0.2372     356.309   13364.626    1161.138  
        13.4        0.10      0.1163      0.2735      0.2391     359.125   13470.835    1166.534  
        17.9        0.14      0.1536      0.2744      0.2421     363.551   13639.000    1170.356  
        22.4        0.17      0.1916      0.2755      0.2436     365.830   13727.507    1175.077  
        26.8        0.20      0.2275      0.2761      0.2467     370.524   13895.671    1177.550  
        31.3        0.24      0.2646      0.2768      0.2481     372.669   13984.179    1180.697  
        35.8        0.27      0.2988      0.2770      0.2513     377.363   14161.194    1181.596  
        40.3        0.30      0.3347      0.2774      0.2527     379.509   14240.850    1182.720  
        44.7        0.34      0.3669      0.2770      0.2558     384.202   14409.014    1181.371  
        49.2        0.37      0.4011      0.2768      0.2572     386.214   14488.671    1180.247  
        53.7        0.41      0.4311      0.2759      0.2602     390.773   14656.835    1176.650  
        58.2        0.44      0.4634      0.2750      0.2614     392.517   14727.641    1172.829  
        62.6        0.47      0.4911      0.2736      0.2642     396.674   14886.955    1166.534  
        67.1        0.51      0.5212      0.2719      0.2651     398.149   14940.059    1159.565  
        71.6        0.54      0.5500      0.2700      0.2662     399.758   14993.164    1151.697  
        76.1        0.58      0.5743      0.2674      0.2681     402.708   15108.223    1140.456  
        80.5        0.61      0.6007      0.2647      0.2687     403.513   15134.776    1128.766  
        85.0        0.64      0.6259      0.2617      0.2691     404.183   15161.328    1115.952  
        89.5        0.68      0.6468      0.2578      0.2701     405.659   15214.432    1099.541  
        94.0        0.71      0.6695      0.2539      0.2698     405.256   15205.582    1082.905  
        98.4        0.75      0.6909      0.2496      0.2692     404.318   15170.179    1064.471  
       102.9        0.78      0.7112      0.2449      0.2684     402.977   15117.074    1044.238  
       107.4        0.81      0.7279      0.2394      0.2674     401.501   15063.970    1020.858  
       111.8        0.85      0.7460      0.2337      0.2654     398.551   14948.910     997.028  



         PROP RPM =       1800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2702      0.2318     428.188   14993.164    1322.776  
         4.5        0.03      0.0366      0.2711      0.2341     432.479   15143.626    1327.272  
         8.9        0.06      0.0727      0.2721      0.2367     437.173   15302.940    1332.218  
        13.4        0.09      0.1082      0.2732      0.2394     442.268   15488.805    1337.389  
        17.9        0.13      0.1431      0.2743      0.2424     447.767   15674.671    1343.009  
        22.4        0.16      0.1781      0.2754      0.2444     451.387   15807.432    1348.180  
        26.8        0.19      0.2132      0.2765      0.2461     454.472   15913.641    1353.800  
        31.3        0.22      0.2462      0.2771      0.2491     460.104   16108.358    1356.722  
        35.8        0.25      0.2805      0.2779      0.2507     463.054   16214.567    1360.769  
        40.3        0.28      0.3120      0.2781      0.2538     468.686   16409.283    1361.668  
        44.7        0.32      0.3451      0.2786      0.2552     471.503   16506.641    1363.916  
        49.2        0.35      0.3749      0.2782      0.2583     477.001   16701.358    1362.343  
        53.7        0.38      0.4066      0.2782      0.2597     479.683   16789.865    1362.118  
        58.2        0.41      0.4344      0.2774      0.2625     484.779   16975.731    1358.071  
        62.6        0.44      0.4644      0.2767      0.2639     487.327   17064.238    1354.924  
        67.1        0.47      0.4903      0.2754      0.2664     492.020   17232.402    1348.180  
        71.6        0.51      0.5184      0.2741      0.2675     494.032   17294.358    1341.885  
        76.1        0.54      0.5423      0.2721      0.2697     498.189   17444.820    1332.218  
        80.5        0.57      0.5684      0.2701      0.2704     499.664   17489.074    1322.327  
        85.0        0.60      0.5934      0.2679      0.2712     501.005   17542.179    1311.536  
        89.5        0.63      0.6143      0.2648      0.2726     503.553   17630.686    1296.474  
        94.0        0.66      0.6372      0.2618      0.2727     503.955   17639.537    1281.636  
        98.4        0.70      0.6562      0.2581      0.2736     505.430   17701.492    1263.651  
       102.9        0.73      0.6770      0.2543      0.2731     504.492   17666.089    1244.767  
       107.4        0.76      0.6968      0.2501      0.2724     503.151   17621.835    1224.310  
       111.8        0.79      0.7154      0.2456      0.2714     501.273   17551.029    1202.279  



