        90x22_3_800_46_1330                                 (90x22_3_800_46_1330.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        62.6        1.31      0.7974      0.2612      0.4298      35.832    4033.285     171.080  
        67.1        1.41      0.8247      0.2434      0.4148      34.598    3893.443     159.412  
        71.6        1.50      0.8478      0.2235      0.3954      32.962    3710.233     146.418  
        76.1        1.59      0.8660      0.2023      0.3723      31.045    3493.389     132.547  
        80.5        1.69      0.8820      0.1807      0.3457      28.832    3244.683     118.384  
        85.0        1.78      0.8957      0.1587      0.3156      26.311    2961.460     103.974  
        89.5        1.87      0.9068      0.1363      0.2818      23.495    2643.718      89.272  
        94.0        1.97      0.9146      0.1134      0.2441      20.357    2290.573      74.299  
        98.4        2.06      0.9174      0.0901      0.2026      16.897    1901.140      59.035  
       102.9        2.16      0.9109      0.0664      0.1571      13.098    1473.649      43.478  
       107.4        2.25      0.8820      0.0422      0.1075       8.966    1008.985      27.629  
       111.8        2.34      0.7609      0.0175      0.0539       4.491     505.555      11.459  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2889      0.3618      45.018    4433.339     247.290  
         4.5        0.08      0.0654      0.2921      0.3663      45.595    4489.983     249.988  
         8.9        0.16      0.1303      0.2959      0.3725      46.359    4565.215     253.135  
        13.4        0.25      0.1942      0.3003      0.3805      47.351    4663.458     256.957  
        17.9        0.33      0.2578      0.3050      0.3882      48.317    4757.276     261.003  
        22.4        0.41      0.3204      0.3095      0.3961      49.309    4855.519     264.825  
        26.8        0.49      0.3812      0.3134      0.4047      50.369    4959.958     268.197  
        31.3        0.57      0.4391      0.3164      0.4136      51.482    5070.592     270.670  
        35.8        0.66      0.4936      0.3180      0.4228      52.608    5181.227     272.019  
        40.3        0.74      0.5442      0.3180      0.4314      53.681    5286.551     272.019  
        44.7        0.82      0.5907      0.3162      0.4391      54.647    5382.139     270.670  
        49.2        0.90      0.6367      0.3129      0.4433      55.183    5434.358     267.748  
        53.7        0.98      0.6747      0.3068      0.4475      55.693    5484.807     262.577  
        58.2        1.07      0.7118      0.2990      0.4478      55.733    5489.233     255.833  
        62.6        1.15      0.7446      0.2889      0.4455      55.451    5460.025     247.290  
        67.1        1.23      0.7715      0.2760      0.4402      54.794    5395.415     236.274  
        71.6        1.31      0.7977      0.2619      0.4309      53.627    5281.240     224.112  
        76.1        1.39      0.8211      0.2462      0.4181      52.045    5125.467     210.713  
        80.5        1.48      0.8432      0.2294      0.4017      50.007    4923.670     196.326  
        85.0        1.56      0.8597      0.2110      0.3825      47.606    4687.355     180.544  
        89.5        1.64      0.8746      0.1922      0.3605      44.871    4419.177     164.470  
        94.0        1.72      0.8879      0.1731      0.3358      41.800    4116.482     148.149  
        98.4        1.80      0.8994      0.1537      0.3084      38.380    3780.154     131.536  
       102.9        1.89      0.9088      0.1340      0.2781      34.612    3408.422     114.630  
       107.4        1.97      0.9157      0.1139      0.2449      30.468    3000.403      97.455  
       111.8        2.05      0.9188      0.0934      0.2086      25.962    2556.095      79.965  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2889      0.3614      64.047    5606.063     312.934  
         4.5        0.07      0.0582      0.2918      0.3654      64.758    5668.018     315.857  
         8.9        0.15      0.1161      0.2950      0.3706      65.670    5748.560     319.454  
        13.4        0.22      0.1732      0.2988      0.3772      66.850    5852.113     323.500  
        17.9        0.29      0.2305      0.3032      0.3835      67.963    5949.471     328.221  
        22.4        0.36      0.2875      0.3077      0.3901      69.143    6052.140     333.167  
        26.8        0.44      0.3402      0.3110      0.3999      70.873    6203.488     336.764  
        31.3        0.51      0.3938      0.3144      0.4074      72.201    6320.318     340.361  
        35.8        0.58      0.4452      0.3169      0.4152      73.582    6441.573     343.283  
        40.3        0.66      0.4939      0.3184      0.4231      74.976    6563.713     344.857  
        44.7        0.73      0.5395      0.3187      0.4307      76.317    6680.543     345.082  
        49.2        0.80      0.5818      0.3175      0.4376      77.551    6787.637     343.733  
        53.7        0.87      0.6209      0.3147      0.4435      78.584    6878.800     340.810  
        58.2        0.95      0.6600      0.3109      0.4464      79.107    6924.824     336.764  
        62.6        1.02      0.6923      0.3044      0.4488      79.536    6962.882     329.570  
        67.1        1.09      0.7215      0.2963      0.4491      79.576    6966.422     320.802  
        71.6        1.17      0.7504      0.2868      0.4459      79.026    6916.858     310.686  
        76.1        1.24      0.7761      0.2758      0.4403      78.034    6831.006     298.546  
        80.5        1.31      0.7978      0.2627      0.4323      76.599    6704.440     284.608  
        85.0        1.39      0.8186      0.2488      0.4211      74.614    6530.965     269.546  
        89.5        1.46      0.8394      0.2343      0.4070      72.133    6314.122     253.809  
        94.0        1.53      0.8546      0.2180      0.3905      69.197    6057.451     236.049  
        98.4        1.60      0.8684      0.2013      0.3719      65.898    5768.916     218.042  
       102.9        1.68      0.8810      0.1845      0.3512      62.223    5446.749     199.788  
       107.4        1.75      0.8923      0.1674      0.3281      58.160    5090.949     181.241  
       111.8        1.82      0.9021      0.1500      0.3031      53.694    4700.631     162.425  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2890      0.3611      87.783    6915.973     386.447  
         4.5        0.07      0.0524      0.2915      0.3647      88.641    6984.124     389.819  
         8.9        0.13      0.1046      0.2944      0.3692      89.741    7069.976     393.641  
        13.4        0.20      0.1563      0.2976      0.3748      91.109    7177.955     397.912  
        17.9        0.26      0.2072      0.3013      0.3817      92.785    7309.831     402.858  
        22.4        0.33      0.2582      0.3052      0.3878      94.260    7425.776     408.028  
        26.8        0.39      0.3091      0.3092      0.3939      95.735    7542.606     413.424  
        31.3        0.46      0.3590      0.3129      0.4005      97.345    7668.286     418.370  
        35.8        0.52      0.4038      0.3152      0.4098      99.611    7847.956     421.517  
        40.3        0.59      0.4500      0.3175      0.4167     101.287    7979.833     424.439  
        44.7        0.66      0.4940      0.3189      0.4236     102.977    8113.479     426.463  
        49.2        0.72      0.5356      0.3194      0.4304     104.626    8242.700     426.912  
        53.7        0.79      0.5745      0.3186      0.4368     106.155    8363.070     426.013  
        58.2        0.85      0.6107      0.3166      0.4422     107.496    8469.279     423.315  
        62.6        0.92      0.6442      0.3132      0.4466     108.569    8553.361     418.819  
        67.1        0.98      0.6749      0.3083      0.4497     109.307    8610.891     412.300  
        71.6        1.05      0.7031      0.3020      0.4510     109.628    8636.558     403.757  
        76.1        1.12      0.7316      0.2948      0.4494     109.253    8607.350     394.090  
        80.5        1.18      0.7549      0.2855      0.4466     108.582    8554.246     381.726  
        85.0        1.25      0.7781      0.2754      0.4411     107.241    8448.922     368.237  
        89.5        1.31      0.7978      0.2637      0.4337     105.431    8306.425     352.501  
        94.0        1.38      0.8168      0.2512      0.4239     103.031    8116.134     335.865  
        98.4        1.44      0.8346      0.2380      0.4117     100.080    7884.245     318.330  
       102.9        1.51      0.8502      0.2238      0.3972      96.567    7607.216     299.221  
       107.4        1.57      0.8631      0.2089      0.3811      92.638    7298.325     279.213  
       111.8        1.64      0.8750      0.1938      0.3632      88.306    6956.686     258.980  



         PROP RPM =       880

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2890      0.3609     116.763    8363.070     467.603  
         4.5        0.06      0.0477      0.2913      0.3641     117.795    8436.531     471.200  
         8.9        0.12      0.0953      0.2939      0.3681     119.083    8528.579     475.471  
        13.4        0.18      0.1424      0.2967      0.3730     120.652    8640.983     479.967  
        17.9        0.24      0.1890      0.2999      0.3788     122.556    8777.285     485.138  
        22.4        0.30      0.2359      0.3037      0.3840     124.246    8895.000     491.432  
        26.8        0.36      0.2806      0.3070      0.3916     126.686    9072.015     496.603  
        31.3        0.42      0.3265      0.3105      0.3972     128.497    9204.776     502.223  
        35.8        0.48      0.3716      0.3139      0.4032     130.441    9337.537     507.844  
        40.3        0.54      0.4119      0.3160      0.4119     133.271    9541.104     511.216  
        44.7        0.60      0.4539      0.3181      0.4180     135.309    9691.567     514.588  
        49.2        0.66      0.4941      0.3195      0.4243     137.320    9833.179     516.836  
        53.7        0.72      0.5323      0.3201      0.4304     139.332    9974.791     517.960  
        58.2        0.78      0.5684      0.3198      0.4363     141.209   10107.552     517.286  
        62.6        0.84      0.6021      0.3184      0.4416     142.819   10231.462     515.037  
        67.1        0.89      0.6299      0.3151      0.4476     144.830   10373.074     509.642  
        71.6        0.95      0.6627      0.3120      0.4493     145.367   10408.477     504.696  
        76.1        1.01      0.6896      0.3070      0.4514     146.037   10461.582     496.603  
        80.5        1.07      0.7145      0.3007      0.4519     146.171   10470.433     486.487  
        85.0        1.13      0.7373      0.2932      0.4506     145.769   10443.880     474.347  
        89.5        1.19      0.7583      0.2846      0.4477     144.830   10373.074     460.409  
        94.0        1.25      0.7796      0.2753      0.4424     143.087   10249.164     445.347  
        98.4        1.31      0.7976      0.2647      0.4355     140.941   10089.850     428.261  
       102.9        1.37      0.8153      0.2535      0.4265     137.991    9886.283     410.052  
       107.4        1.43      0.8308      0.2413      0.4159     134.504    9638.462     390.493  
       111.8        1.49      0.8463      0.2288      0.4032     130.428    9337.537     370.036  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2890      0.3607     151.535    9948.239     556.402  
         4.5        0.05      0.0438      0.2911      0.3636     152.742   10027.895     560.449  
         8.9        0.11      0.0874      0.2934      0.3671     154.217   10125.253     564.945  
        13.4        0.16      0.1308      0.2960      0.3714     155.961   10240.313     569.891  
        17.9        0.22      0.1736      0.2989      0.3765     158.106   10381.925     575.511  
        22.4        0.27      0.2159      0.3020      0.3825     160.654   10550.089     581.356  
        26.8        0.33      0.2586      0.3055      0.3876     162.800   10691.701     588.100  
        31.3        0.38      0.2991      0.3086      0.3950     165.884   10895.268     594.170  
        35.8        0.44      0.3408      0.3117      0.4001     168.030   11036.880     600.015  
        40.3        0.49      0.3819      0.3148      0.4056     170.444   11187.343     606.085  
        44.7        0.55      0.4185      0.3167      0.4139     173.796   11408.612     609.907  
        49.2        0.60      0.4570      0.3187      0.4193     176.210   11567.925     613.504  
        53.7        0.66      0.4941      0.3201      0.4251     178.624   11727.238     616.201  
        58.2        0.71      0.5295      0.3209      0.4308     181.038   11877.701     617.775  
        62.6        0.77      0.5592      0.3201      0.4381     183.988   12081.268     616.201  
        67.1        0.82      0.5909      0.3190      0.4427     185.999   12214.029     614.178  
        71.6        0.87      0.6207      0.3171      0.4469     187.743   12320.238     610.356  
        76.1        0.93      0.6486      0.3141      0.4503     189.084   12417.597     604.736  
        80.5        0.98      0.6746      0.3102      0.4526     190.157   12479.552     597.318  
        85.0        1.04      0.6987      0.3052      0.4538     190.693   12514.955     587.651  
        89.5        1.09      0.7211      0.2992      0.4537     190.559   12514.955     575.961  
        94.0        1.15      0.7418      0.2921      0.4522     189.888   12470.701     562.472  
        98.4        1.20      0.7632      0.2846      0.4486     188.413   12373.343     547.860  
       102.9        1.26      0.7807      0.2755      0.4438     186.402   12240.582     530.549  
       107.4        1.31      0.7973      0.2658      0.4375     183.720   12063.567     511.665  
       111.8        1.37      0.8125      0.2553      0.4296     180.367   11842.298     491.432  



         PROP RPM =       1040

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2890      0.3605     192.570   11665.283     653.070  
         4.5        0.05      0.0404      0.2910      0.3631     193.911   11753.791     657.342  
         8.9        0.10      0.0808      0.2931      0.3664     195.655   11860.000     662.287  
        13.4        0.15      0.1209      0.2954      0.3702     197.666   11983.910     667.458  
        17.9        0.20      0.1606      0.2980      0.3747     200.080   12125.522     673.303  
        22.4        0.25      0.1998      0.3008      0.3799     202.896   12293.686     679.598  
        26.8        0.30      0.2384      0.3038      0.3859     206.115   12488.403     686.567  
        31.3        0.35      0.2775      0.3070      0.3909     208.663   12647.716     693.536  
        35.8        0.40      0.3168      0.3104      0.3956     211.345   12807.029     701.179  
        40.3        0.45      0.3528      0.3128      0.4028     215.100   13037.149     706.799  
        44.7        0.50      0.3905      0.3156      0.4079     217.782   13205.313     713.094  
        49.2        0.56      0.4240      0.3175      0.4157     221.939   13453.134     717.366  
        53.7        0.61      0.4596      0.3193      0.4207     224.755   13621.298     721.412  
        58.2        0.66      0.4940      0.3208      0.4260     227.571   13789.462     724.784  
        62.6        0.71      0.5232      0.3209      0.4335     231.460   14028.432     725.234  
        67.1        0.76      0.5546      0.3210      0.4381     234.008   14178.895     725.234  
        71.6        0.81      0.5844      0.3203      0.4426     236.422   14329.358     723.660  
        76.1        0.86      0.6126      0.3189      0.4467     238.567   14462.119     720.738  
        80.5        0.91      0.6392      0.3167      0.4503     240.445   14568.328     715.792  
        85.0        0.96      0.6607      0.3129      0.4542     242.591   14701.089     707.024  
        89.5        1.01      0.6842      0.3089      0.4558     243.395   14754.194     698.032  
        94.0        1.06      0.7061      0.3040      0.4564     243.663   14771.895     686.791  
        98.4        1.11      0.7265      0.2982      0.4558     243.395   14754.194     673.753  
       102.9        1.16      0.7455      0.2915      0.4539     242.456   14692.238     658.690  
       107.4        1.21      0.7652      0.2844      0.4502     240.445   14568.328     642.504  
       111.8        1.26      0.7815      0.2760      0.4456     238.031   14426.716     623.620  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2891      0.3603     240.311   13523.940     757.382  
         4.5        0.05      0.0376      0.2908      0.3627     241.920   13621.298     762.103  
         8.9        0.09      0.0751      0.2928      0.3656     243.932   13727.507     767.273  
        13.4        0.14      0.1123      0.2949      0.3691     246.211   13851.417     772.893  
        17.9        0.19      0.1494      0.2972      0.3731     248.893   14001.880     778.963  
        22.4        0.23      0.1860      0.2998      0.3777     251.978   14178.895     785.707  
        26.8        0.28      0.2221      0.3025      0.3831     255.464   14373.612     792.677  
        31.3        0.33      0.2588      0.3057      0.3876     258.549   14550.626     800.994  
        35.8        0.37      0.2936      0.3084      0.3938     262.706   14780.746     807.964  
        40.3        0.42      0.3298      0.3115      0.3984     265.656   14948.910     816.281  
        44.7        0.47      0.3629      0.3138      0.4052     270.350   15214.432     822.351  
        49.2        0.52      0.3978      0.3164      0.4101     273.568   15391.447     829.096  
        53.7        0.56      0.4287      0.3182      0.4174     278.396   15665.820     833.817  
        58.2        0.61      0.4618      0.3199      0.4221     281.614   15842.835     838.313  
        62.6        0.66      0.4939      0.3215      0.4271     284.967   16037.552     842.584  
        67.1        0.70      0.5210      0.3216      0.4340     289.526   16294.223     842.809  
        71.6        0.75      0.5505      0.3219      0.4385     292.476   16462.388     843.483  
        76.1        0.80      0.5787      0.3217      0.4428     295.427   16621.701     842.809  
        80.5        0.84      0.6018      0.3199      0.4486     299.182   16834.119     838.538  
        85.0        0.89      0.6273      0.3182      0.4517     301.327   16958.029     833.817  
        89.5        0.94      0.6513      0.3157      0.4544     303.071   17055.388     827.297  
        94.0        0.98      0.6738      0.3125      0.4564     304.412   17135.044     818.754  
        98.4        1.03      0.6950      0.3084      0.4576     305.216   17179.298     808.188  
       102.9        1.08      0.7148      0.3036      0.4578     305.484   17188.149     795.599  
       107.4        1.12      0.7334      0.2980      0.4571     304.948   17161.596     780.986  
       111.8        1.17      0.7507      0.2916      0.4551     303.607   17081.940     764.126  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.2891      0.3602     295.561   15524.208     869.561  
         4.5        0.04      0.0351      0.2907      0.3625     297.304   15621.567     874.507  
         8.9        0.09      0.0701      0.2925      0.3652     299.584   15736.626     879.902  
        13.4        0.13      0.1050      0.2945      0.3682     302.132   15869.388     885.972  
        17.9        0.17      0.1396      0.2966      0.3719     305.082   16019.850     892.267  
        22.4        0.22      0.1739      0.2989      0.3760     308.435   16196.865     899.236  
        26.8        0.26      0.2078      0.3014      0.3806     312.324   16400.432     906.655  
        31.3        0.31      0.2412      0.3041      0.3860     316.749   16630.552     914.748  
        35.8        0.35      0.2752      0.3070      0.3904     320.370   16825.268     923.740  
        40.3        0.39      0.3074      0.3096      0.3966     325.331   17090.791     931.384  
        44.7        0.44      0.3410      0.3125      0.4010     328.952   17276.656     940.151  
        49.2        0.48      0.3716      0.3147      0.4075     334.450   17559.880     946.671  
        53.7        0.52      0.4041      0.3172      0.4120     338.071   17754.596     954.314  
        58.2        0.57      0.4327      0.3189      0.4190     343.838   18055.522     959.260  
        62.6        0.61      0.4636      0.3206      0.4236     347.458   18250.238     964.655  
        67.1        0.66      0.4901      0.3216      0.4305     353.225   18551.164     967.353  
        71.6        0.70      0.5190      0.3224      0.4348     356.711   18737.029     969.826  
        76.1        0.74      0.5468      0.3229      0.4391     360.332   18922.895     971.400  
        80.5        0.79      0.5699      0.3222      0.4452     365.160   19179.567     969.152  
        85.0        0.83      0.5954      0.3214      0.4487     368.110   19330.029     966.904  
        89.5        0.87      0.6197      0.3202      0.4520     370.926   19480.492     963.082  
        94.0        0.92      0.6427      0.3183      0.4550     373.340   19604.402     957.686  
        98.4        0.96      0.6613      0.3150      0.4584     376.156   19754.865     947.570  
       102.9        1.01      0.6819      0.3117      0.4598     377.229   19816.820     937.454  
       107.4        1.05      0.7014      0.3077      0.4605     377.765   19843.373     925.539  
       111.8        1.09      0.7197      0.3030      0.4604     377.765   19834.522     911.376  



