        90x24_6_800_51_1680                                 (90x24_6_800_51_1680.dat)

         PROP RPM =       400

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
         4.5        0.11      0.0786      0.3673      0.5109      26.820    3522.597     176.790  
         8.9        0.22      0.1566      0.3741      0.5224      27.424    3601.369     180.072  
        13.4        0.33      0.2330      0.3822      0.5381      28.255    3710.233     183.961  
        17.9        0.44      0.3083      0.3915      0.5552      29.154    3827.948     188.367  
        22.4        0.55      0.3810      0.3996      0.5734      30.106    3952.743     192.302  
        26.8        0.66      0.4537      0.4066      0.5880      30.870    4053.642     195.696  
        31.3        0.77      0.5172      0.4093      0.6055      31.796    4174.897     196.910  
        35.8        0.87      0.5788      0.4093      0.6184      32.480    4264.289     196.955  
        40.3        0.98      0.6299      0.4035      0.6304      33.096    4346.601     194.190  
        44.7        1.09      0.6784      0.3942      0.6355      33.365    4381.119     189.716  
        49.2        1.20      0.7205      0.3801      0.6347      33.324    4375.809     182.972  
        53.7        1.31      0.7569      0.3616      0.6269      32.922    4322.704     174.047  
        58.2        1.42      0.7902      0.3398      0.6114      32.104    4215.610     163.549  
        62.6        1.53      0.8172      0.3143      0.5890      30.924    4060.722     151.296  
        67.1        1.64      0.8425      0.2873      0.5594      29.368    3856.270     138.258  
        71.6        1.75      0.8619      0.2580      0.5238      27.504    3611.104     124.162  
        76.1        1.86      0.8786      0.2280      0.4825      25.332    3326.995     109.752  
        80.5        1.97      0.8924      0.1974      0.4355      22.864    3002.173      95.027  
        85.0        2.08      0.9027      0.1662      0.3825      20.075    2636.637      79.965  
        89.5        2.19      0.9082      0.1342      0.3233      16.977    2228.618      64.588  
        94.0        2.30      0.9053      0.1016      0.2578      13.531    1777.230      48.896  
        98.4        2.41      0.8843      0.0683      0.1858       9.760    1281.588      32.890  
       102.9        2.52      0.8035      0.0343      0.1075       5.644     741.073      16.528  



         PROP RPM =       560

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3617      0.5021      41.867    4713.022     236.949  
         4.5        0.09      0.0675      0.3665      0.5088      42.430    4774.977     240.096  
         8.9        0.19      0.1347      0.3722      0.5180      43.181    4859.945     243.918  
        13.4        0.28      0.2009      0.3787      0.5300      44.187    4973.234     248.189  
        17.9        0.37      0.2654      0.3861      0.5455      45.474    5118.386     252.910  
        22.4        0.47      0.3292      0.3938      0.5608      46.761    5262.654     258.081  
        26.8        0.56      0.3913      0.4008      0.5762      48.049    5406.921     262.577  
        31.3        0.66      0.4544      0.4070      0.5877      49.014    5515.785     266.623  
        35.8        0.75      0.5099      0.4097      0.6027      50.248    5655.627     268.422  
        40.3        0.84      0.5608      0.4097      0.6162      51.388    5783.077     268.422  
        44.7        0.94      0.6072      0.4066      0.6278      52.340    5891.057     266.399  
        49.2        1.03      0.6527      0.4011      0.6335      52.823    5945.046     262.802  
        53.7        1.12      0.6930      0.3922      0.6363      53.064    5971.598     256.957  
        58.2        1.22      0.7260      0.3785      0.6354      52.984    5962.748     247.964  
        62.6        1.31      0.7576      0.3626      0.6282      52.367    5894.597     237.623  
        67.1        1.41      0.7853      0.3437      0.6155      51.321    5775.997     225.259  
        71.6        1.50      0.8100      0.3227      0.5975      49.819    5606.948     211.388  
        76.1        1.59      0.8334      0.3003      0.5742      47.888    5389.219     196.753  
        80.5        1.69      0.8518      0.2757      0.5461      45.541    5124.582     180.634  
        85.0        1.78      0.8677      0.2503      0.5138      42.846    4821.886     164.021  
        89.5        1.87      0.8816      0.2245      0.4774      39.801    4480.248     147.093  
        94.0        1.97      0.8935      0.1982      0.4366      36.409    4097.010     129.827  
        98.4        2.06      0.9028      0.1713      0.3915      32.640    3673.060     112.270  
       102.9        2.16      0.9090      0.1440      0.3417      28.483    3205.740      94.375  
       107.4        2.25      0.9103      0.1162      0.2872      23.951    2695.937      76.143  
       111.8        2.34      0.9029      0.0879      0.2282      19.029    2140.995      57.596  



         PROP RPM =       640

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3617      0.5015      62.424    6147.728     309.562  
         4.5        0.08      0.0592      0.3659      0.5073      63.135    6216.764     313.159  
         8.9        0.16      0.1182      0.3708      0.5148      64.061    6308.812     317.205  
        13.4        0.25      0.1765      0.3763      0.5244      65.281    6428.297     321.926  
        17.9        0.33      0.2338      0.3824      0.5366      66.783    6576.989     327.322  
        22.4        0.41      0.2912      0.3895      0.5489      68.312    6727.452     333.392  
        26.8        0.49      0.3478      0.3969      0.5614      69.881    6881.455     339.462  
        31.3        0.57      0.4026      0.4031      0.5746      71.517    7042.539     344.857  
        35.8        0.66      0.4509      0.4066      0.5916      73.635    7251.416     347.780  
        40.3        0.74      0.5042      0.4104      0.6009      74.789    7364.706     351.152  
        44.7        0.82      0.5501      0.4112      0.6129      76.291    7512.513     351.826  
        49.2        0.90      0.5924      0.4093      0.6234      77.591    7640.849     350.252  
        53.7        0.98      0.6311      0.4050      0.6318      78.637    7744.403     346.655  
        58.2        1.07      0.6664      0.3984      0.6375      79.348    7814.324     340.810  
        62.6        1.15      0.7013      0.3895      0.6380      79.415    7820.519     333.392  
        67.1        1.23      0.7299      0.3776      0.6364      79.214    7801.048     323.051  
        71.6        1.31      0.7580      0.3637      0.6296      78.369    7716.965     311.136  
        76.1        1.39      0.7829      0.3475      0.6189      77.028    7585.089     297.422  
        80.5        1.48      0.8052      0.3294      0.6041      75.178    7403.649     281.910  
        85.0        1.56      0.8253      0.3099      0.5853      72.844    7173.530     265.275  
        89.5        1.64      0.8436      0.2892      0.5624      70.001    6892.961     247.515  
        94.0        1.72      0.8585      0.2672      0.5362      66.743    6571.679     228.631  
        98.4        1.80      0.8719      0.2449      0.5068      63.082    6211.454     209.522  
       102.9        1.89      0.8838      0.2221      0.4741      59.005    5811.400     190.076  
       107.4        1.97      0.8942      0.1990      0.4381      54.526    5369.748     170.293  
       111.8        2.05      0.9028      0.1755      0.3986      49.618    4885.612     150.172  



         PROP RPM =       720

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3618      0.5010      88.802    7772.725     391.842  
         4.5        0.07      0.0527      0.3655      0.5060      89.674    7849.727     395.889  
         8.9        0.15      0.1052      0.3697      0.5124      90.800    7947.970     400.385  
        13.4        0.22      0.1574      0.3744      0.5204      92.222    8072.765     405.555  
        17.9        0.29      0.2088      0.3797      0.5304      93.979    8226.768     411.176  
        22.4        0.36      0.2591      0.3854      0.5423      96.111    8412.634     417.470  
        26.8        0.44      0.3097      0.3918      0.5536      98.109    8587.879     424.439  
        31.3        0.51      0.3598      0.3980      0.5649     100.107    8762.239     431.184  
        35.8        0.58      0.4085      0.4039      0.5765     102.159    8939.253     437.254  
        40.3        0.66      0.4513      0.4070      0.5918     104.868    9178.224     440.626  
        44.7        0.73      0.4955      0.4097      0.6028     106.839    9355.239     443.773  
        49.2        0.80      0.5373      0.4108      0.6134     108.703    9514.552     445.122  
        53.7        0.87      0.5763      0.4104      0.6229     110.393    9665.015     444.447  
        58.2        0.95      0.6125      0.4077      0.6311     111.828    9788.925     441.750  
        62.6        1.02      0.6494      0.4042      0.6351     112.538    9850.880     437.478  
        67.1        1.09      0.6798      0.3973      0.6389     113.222    9912.836     430.060  
        71.6        1.17      0.7076      0.3880      0.6400     113.410    9930.537     420.393  
        76.1        1.24      0.7353      0.3779      0.6369     112.887    9877.433     409.377  
        80.5        1.31      0.7582      0.3648      0.6315     111.908    9797.776     395.214  
        85.0        1.39      0.7808      0.3507      0.6222     110.259    9647.313     379.702  
        89.5        1.46      0.7999      0.3346      0.6098     108.073    9461.447     362.392  
        94.0        1.53      0.8184      0.3175      0.5941     105.270    9213.627     343.958  
        98.4        1.60      0.8361      0.2998      0.5752     101.931    8921.552     324.624  
       102.9        1.68      0.8506      0.2806      0.5532      98.029    8581.683     303.942  
       107.4        1.75      0.8634      0.2609      0.5287      93.697    8201.986     282.585  
       111.8        1.82      0.8750      0.2409      0.5018      88.910    7783.346     260.778  



         PROP RPM =       800

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3618      0.5007     121.698    9585.358     483.789  
         4.5        0.07      0.0474      0.3651      0.5051     122.770    9673.865     488.285  
         8.9        0.13      0.0948      0.3689      0.5105     124.111    9780.074     493.231  
        13.4        0.20      0.1419      0.3730      0.5174     125.774    9903.985     498.626  
        17.9        0.26      0.1885      0.3776      0.5256     127.786   10063.298     504.921  
        22.4        0.33      0.2343      0.3826      0.5356     130.200   10258.015     511.440  
        26.8        0.39      0.2791      0.3880      0.5473     133.043   10479.283     518.634  
        31.3        0.46      0.3243      0.3938      0.5577     135.577   10682.850     526.503  
        35.8        0.52      0.3693      0.3996      0.5678     137.991   10877.567     533.921  
        40.3        0.59      0.4132      0.4046      0.5782     140.539   11072.283     540.890  
        44.7        0.66      0.4516      0.4073      0.5920     143.891   11337.806     544.712  
        49.2        0.72      0.4919      0.4101      0.6019     146.305   11523.671     548.534  
        53.7        0.79      0.5302      0.4116      0.6115     148.585   11709.537     550.557  
        58.2        0.85      0.5663      0.4120      0.6203     150.731   11877.701     550.557  
        62.6        0.92      0.6001      0.4104      0.6282     152.742   12028.164     548.534  
        67.1        0.98      0.6315      0.4070      0.6345     154.217   12152.074     544.263  
        71.6        1.05      0.6606      0.4023      0.6391     155.424   12240.582     537.743  
        76.1        1.12      0.6875      0.3957      0.6418     155.961   12293.686     528.976  
        80.5        1.18      0.7123      0.3872      0.6420     156.095   12293.686     517.735  
        85.0        1.25      0.7375      0.3779      0.6388     155.290   12231.731     505.146  
        89.5        1.31      0.7582      0.3661      0.6336     154.083   12134.373     489.409  
        94.0        1.38      0.7773      0.3531      0.6260     152.206   11983.910     472.099  
        98.4        1.44      0.7966      0.3393      0.6149     149.524   11771.492     453.665  
       102.9        1.51      0.8126      0.3239      0.6015     146.171   11523.671     432.982  
       107.4        1.57      0.8289      0.3082      0.5856     142.282   11213.895     412.075  
       111.8        1.64      0.8439      0.2916      0.5669     137.857   10859.865     389.819  



         PROP RPM =       880

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3619      0.5003     161.861   11594.477     585.403  
         4.5        0.06      0.0432      0.3649      0.5042     163.068   11682.985     590.348  
         8.9        0.12      0.0863      0.3682      0.5091     164.677   11798.044     595.744  
        13.4        0.18      0.1292      0.3719      0.5149     166.689   11930.806     601.589  
        17.9        0.24      0.1718      0.3759      0.5221     168.969   12098.970     608.108  
        22.4        0.30      0.2138      0.3803      0.5305     171.651   12293.686     615.302  
        26.8        0.36      0.2551      0.3851      0.5403     174.869   12523.806     622.946  
        31.3        0.42      0.2953      0.3903      0.5516     178.490   12780.477     631.039  
        35.8        0.48      0.3362      0.3953      0.5612     181.574   13001.746     639.582  
        40.3        0.54      0.3770      0.4004      0.5703     184.524   13214.164     647.900  
        44.7        0.60      0.4170      0.4054      0.5798     187.609   13435.432     655.768  
        49.2        0.66      0.4518      0.4081      0.5925     191.632   13727.507     660.039  
        53.7        0.72      0.4889      0.4108      0.6014     194.582   13939.925     664.535  
        58.2        0.78      0.5243      0.4124      0.6103     197.398   14143.492     667.458  
        62.6        0.84      0.5579      0.4132      0.6185     200.214   14338.209     668.582  
        67.1        0.89      0.5856      0.4116      0.6289     203.433   14568.328     665.884  
        71.6        0.95      0.6155      0.4093      0.6349     205.444   14709.940     662.287  
        76.1        1.01      0.6434      0.4058      0.6397     207.053   14825.000     656.667  
        80.5        1.07      0.6694      0.4011      0.6431     208.126   14904.656     648.799  
        85.0        1.13      0.6936      0.3946      0.6448     208.663   14940.059     638.458  
        89.5        1.19      0.7187      0.3875      0.6434     208.126   14904.656     626.992  
        94.0        1.25      0.7391      0.3782      0.6410     207.322   14851.552     611.705  
        98.4        1.31      0.7581      0.3675      0.6362     205.847   14745.343     594.620  
       102.9        1.37      0.7756      0.3558      0.6293     203.567   14586.029     575.511  
       107.4        1.43      0.7936      0.3435      0.6196     200.482   14355.910     555.728  
       111.8        1.49      0.8086      0.3297      0.6081     196.728   14090.388     533.472  



         PROP RPM =       960

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3619      0.5000     210.004   13789.462     696.683  
         4.5        0.05      0.0396      0.3646      0.5035     211.479   13886.820     702.079  
         8.9        0.11      0.0792      0.3677      0.5079     213.356   14001.880     707.924  
        13.4        0.16      0.1186      0.3710      0.5131     215.502   14152.343     714.218  
        17.9        0.22      0.1578      0.3746      0.5192     218.050   14320.507     721.187  
        22.4        0.27      0.1966      0.3785      0.5265     221.134   14515.223     728.606  
        26.8        0.33      0.2347      0.3827      0.5349     224.621   14754.194     736.699  
        31.3        0.38      0.2722      0.3872      0.5444     228.644   15010.865     745.467  
        35.8        0.44      0.3087      0.3918      0.5554     233.203   15311.791     754.684  
        40.3        0.49      0.3460      0.3969      0.5642     236.958   15559.611     763.901  
        44.7        0.55      0.3833      0.4015      0.5726     240.579   15789.731     772.893  
        49.2        0.60      0.4165      0.4050      0.5849     245.675   16134.910     779.862  
        53.7        0.66      0.4519      0.4085      0.5931     249.162   16356.179     786.382  
        58.2        0.71      0.4862      0.4112      0.6014     252.648   16586.298     792.002  
        62.6        0.77      0.5192      0.4135      0.6097     256.135   16816.417     796.049  
        67.1        0.82      0.5466      0.4132      0.6201     260.560   17099.641     795.824  
        71.6        0.87      0.5765      0.4132      0.6269     263.376   17285.507     795.374  
        76.1        0.93      0.6048      0.4120      0.6332     265.924   17462.522     793.126  
        80.5        0.98      0.6314      0.4097      0.6384     268.204   17604.134     788.405  
        85.0        1.04      0.6563      0.4058      0.6425     269.947   17719.193     781.436  
        89.5        1.09      0.6796      0.4011      0.6452     271.020   17798.850     771.994  
        94.0        1.15      0.7013      0.3949      0.6464     271.557   17825.402     760.079  
        98.4        1.20      0.7215      0.3874      0.6459     271.288   17816.552     745.916  
       102.9        1.26      0.7403      0.3788      0.6435     270.350   17745.746     729.280  
       107.4        1.31      0.7578      0.3691      0.6391     268.472   17630.686     710.621  
       111.8        1.37      0.7741      0.3584      0.6329     265.790   17453.671     689.939  



         PROP RPM =       1040

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3620      0.4997     266.863   16170.313     817.855  
         4.5        0.05      0.0366      0.3644      0.5029     268.606   16276.522     823.475  
         8.9        0.10      0.0731      0.3672      0.5069     270.752   16400.432     829.770  
        13.4        0.15      0.1096      0.3702      0.5115     273.166   16550.895     836.514  
        17.9        0.20      0.1459      0.3735      0.5169     276.116   16727.910     843.933  
        22.4        0.25      0.1818      0.3770      0.5232     279.469   16931.477     851.801  
        26.8        0.30      0.2174      0.3808      0.5305     283.358   17170.447     860.344  
        31.3        0.35      0.2523      0.3848      0.5388     287.783   17435.970     869.336  
        35.8        0.40      0.2866      0.3891      0.5482     292.745   17736.895     879.003  
        40.3        0.45      0.3217      0.3938      0.5563     297.170   18002.417     890.019  
        44.7        0.50      0.3543      0.3980      0.5669     302.802   18347.596     899.236  
        49.2        0.56      0.3887      0.4023      0.5748     306.959   18604.268     909.352  
        53.7        0.61      0.4192      0.4058      0.5863     313.128   18975.999     916.771  
        58.2        0.66      0.4520      0.4089      0.5938     317.151   19214.970     924.190  
        62.6        0.71      0.4840      0.4120      0.6016     321.308   19471.641     930.934  
        67.1        0.76      0.5108      0.4132      0.6123     327.075   19816.820     933.407  
        71.6        0.81      0.5404      0.4143      0.6192     330.696   20038.089     936.105  
        76.1        0.86      0.5686      0.4147      0.6259     334.316   20259.358     937.004  
        80.5        0.91      0.5954      0.4143      0.6322     337.669   20462.925     936.105  
        85.0        0.96      0.6171      0.4116      0.6395     341.558   20701.895     929.810  
        89.5        1.01      0.6412      0.4089      0.6436     343.838   20834.656     923.740  
        94.0        1.06      0.6639      0.4050      0.6469     345.447   20932.014     915.422  
        98.4        1.11      0.6852      0.4004      0.6489     346.520   21002.820     904.631  
       102.9        1.16      0.7051      0.3946      0.6496     346.922   21029.372     891.368  
       107.4        1.21      0.7237      0.3876      0.6489     346.520   21002.820     875.856  
       111.8        1.26      0.7411      0.3797      0.6464     345.313   20923.164     857.871  



         PROP RPM =       1120

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3620      0.4995     333.109   18745.880     948.469  
         4.5        0.05      0.0340      0.3643      0.5024     335.121   18860.940     954.764  
         8.9        0.09      0.0680      0.3668      0.5059     337.535   18993.701     961.283  
        13.4        0.14      0.1019      0.3696      0.5102     340.351   19153.014     968.477  
        17.9        0.19      0.1356      0.3725      0.5151     343.569   19330.029     976.345  
        22.4        0.23      0.1691      0.3758      0.5207     347.324   19542.447     984.663  
        26.8        0.28      0.2023      0.3792      0.5270     351.615   19781.417     993.656  
        31.3        0.33      0.2351      0.3828      0.5343     356.443   20055.790    1003.098  
        35.8        0.37      0.2673      0.3866      0.5424     361.807   20356.716    1013.214  
        40.3        0.42      0.2988      0.3907      0.5515     367.842   20701.895    1023.780  
        44.7        0.47      0.3312      0.3953      0.5592     373.072   20993.970    1035.695  
        49.2        0.52      0.3613      0.3992      0.5695     379.777   21374.552    1045.587  
        53.7        0.56      0.3932      0.4031      0.5768     384.739   21648.925    1056.827  
        58.2        0.61      0.4214      0.4062      0.5875     391.846   22056.059    1064.920  
        62.6        0.66      0.4520      0.4097      0.5947     396.674   22321.581    1073.463  
        67.1        0.70      0.4819      0.4128      0.6021     401.635   22604.805    1081.556  
        71.6        0.75      0.5070      0.4139      0.6121     408.206   22976.537    1084.479  
        76.1        0.80      0.5348      0.4155      0.6188     412.766   23224.358    1088.525  
        80.5        0.84      0.5577      0.4151      0.6280     418.935   23578.387    1088.076  
        85.0        0.89      0.5833      0.4151      0.6335     422.555   23781.955    1087.401  
        89.5        0.94      0.6076      0.4139      0.6388     426.042   23976.671    1084.928  
        94.0        0.98      0.6307      0.4124      0.6434     429.126   24153.686    1080.432  
        98.4        1.03      0.6493      0.4085      0.6489     432.881   24357.253    1070.765  
       102.9        1.08      0.6701      0.4050      0.6513     434.490   24445.760    1060.874  
       107.4        1.12      0.6897      0.4004      0.6528     435.429   24498.865    1048.734  
       111.8        1.17      0.7081      0.3946      0.6531     435.563   24516.566    1034.346  



         PROP RPM =       1200

        V          J           Pe         Ct          Cp          PWR         Torque      Thrust   
        (mph)     (Adv Ratio)                                       (Hp)        (In-Lbf)     (Lbf) 
         0.0        0.00      0.0000      0.3620      0.4992     409.548   21507.313    1088.975  
         4.5        0.04      0.0317      0.3642      0.5020     411.827   21631.223    1095.494  
         8.9        0.09      0.0635      0.3665      0.5052     414.509   21772.835    1102.463  
        13.4        0.13      0.0951      0.3691      0.5091     417.594   21932.149    1110.107  
        17.9        0.17      0.1267      0.3718      0.5135     421.214   22126.865    1118.425  
        22.4        0.22      0.1581      0.3747      0.5185     425.372   22339.283    1127.192  
        26.8        0.26      0.1892      0.3778      0.5242     430.065   22587.104    1136.409  
        31.3        0.31      0.2200      0.3811      0.5305     435.295   22861.477    1146.526  
        35.8        0.35      0.2503      0.3846      0.5377     441.196   23171.253    1156.867  
        40.3        0.39      0.2801      0.3884      0.5456     447.632   23516.432    1167.883  
        44.7        0.44      0.3093      0.3922      0.5545     454.874   23888.163    1179.573  
        49.2        0.48      0.3395      0.3965      0.5619     461.043   24215.641    1192.612  
        53.7        0.52      0.3673      0.4000      0.5717     468.955   24631.626    1203.403  
        58.2        0.57      0.3971      0.4042      0.5787     474.855   24941.402    1215.542  
        62.6        0.61      0.4233      0.4070      0.5888     483.035   25375.089    1224.310  
        67.1        0.66      0.4520      0.4104      0.5957     488.668   25667.163    1234.426  
        71.6        0.70      0.4765      0.4124      0.6058     496.982   26100.850    1240.496  
        76.1        0.74      0.5036      0.4147      0.6122     502.212   26375.223    1247.016  
        80.5        0.79      0.5299      0.4166      0.6189     507.710   26667.298    1252.861  
        85.0        0.83      0.5515      0.4163      0.6276     514.818   27039.029    1252.411  
        89.5        0.87      0.5758      0.4166      0.6332     519.511   27286.850    1253.535  
        94.0        0.92      0.5955      0.4155      0.6410     525.814   27614.328    1249.938  
        98.4        0.96      0.6178      0.4143      0.6451     529.301   27800.193    1245.891  
       102.9        1.01      0.6390      0.4120      0.6490     532.385   27959.507    1239.822  
       107.4        1.05      0.6591      0.4093      0.6522     535.067   28101.119    1231.729  
       111.8        1.09      0.6752      0.4050      0.6558     538.017   28260.432    1218.015  



