surface_area,density,mass,coordIxx,coordIxy,coordIxz,coordIyx,coordIyy,coordIyz,coordIzx,coordIzy,coordIzz,cgIxx,cgIxy,cgIxz,cgIyx,cgIyy,cgIyz,cgIzx,cgIzy,cgIzz,Component,Component_param_THICKNESS,Component_param_CHORD_1,Component_param_SPAN,Component_param_TAPER_OFFSET,Component_param_CHORD_2,Component_param_LOAD
16993192.192421243,1.2575381426507577e-07,10.636670264485296,232649249.3388619,0.0,-11541497.280306112,0.0,233665508.5217632,0.0,-11541497.280306112,0.0,1070438.1541413276,58181265.32564175,0.0,0.0,0.0,58434025.34722287,0.0,0.0,0.0,306938.99282116373,naca_wing,30.0,600.0,8100.0,1.0,600.0,2758.3208
20748572.135792468,6.760114765023096e-08,25.728548607718324,840609103.8238815,0.0,-34120696.162303865,0.0,843067240.9577595,0.0,-34120696.162303865,0.0,2589189.821335758,210195341.56326303,0.0,0.0,0.0,210806720.30400977,0.0,0.0,0.0,742431.4282044899,naca_wing,30.0,600.0,9900.0,1.0,600.0,7529.4385
10734224.476070281,5.555196793561698e-09,2.5840903871077754,22410579.819522806,0.0,-1765477.735550858,0.0,22657486.33816074,0.0,-1765477.735550858,0.0,260068.4496041413,5607532.077354503,0.0,0.0,0.0,5668941.793117581,0.0,0.0,0.0,74571.64672928545,naca_wing,30.0,600.0,5100.0,1.0,600.0,713.4058
15330051.987681516,1.0130876557354593e-07,24.27759376842126,825576413.3969684,0.0,-21898741.94208584,0.0,826573013.9891827,0.0,-21898741.94208584,0.0,1120262.0670112928,206437078.31780538,0.0,0.0,0.0,206659128.05938646,0.0,0.0,0.0,345711.2163780441,naca_wing,45.0,400.0,10100.0,1.0,400.0,8517.266
15330051.987681516,8.360816350899083e-08,26.45191720797841,899515789.9232147,0.0,-23860013.242515337,0.0,900601646.9733877,0.0,-23860013.242515337,0.0,1220593.759434524,224925771.32674533,0.0,0.0,0.0,225167708.0456963,0.0,0.0,0.0,376673.4282124948,naca_wing,45.0,400.0,10100.0,1.0,400.0,9727.791
15027727.165890418,5.2206459110686264e-08,16.517058576093245,539651433.5634781,0.0,-14603608.525997065,0.0,540329462.8812076,0.0,-14603608.525997065,0.0,762161.3511623255,134942205.8027532,0.0,0.0,0.0,135093275.59657812,0.0,0.0,0.0,235201.82725776403,naca_wing,45.0,400.0,9900.0,1.0,400.0,4863.0854
4057992.5120245074,1.4507389448321672e-09,0.4498955899995656,542520.0869330073,0.0,-114513.28763901973,0.0,585508.2057183089,0.0,-114513.28763901973,0.0,45279.59753598034,136489.31695839934,0.0,0.0,0.0,147181.13207509735,0.0,0.0,0.0,12983.29386737677,naca_wing,30.0,600.0,1900.0,1.0,600.0,285.48038
2635146.909890196,1.5931864998610308e-09,0.14223764747717235,58184.21460970713,0.0,-20960.84307803021,0.0,71322.93709436616,0.0,-20960.84307803021,0.0,14768.788351371533,15157.326247862498,0.0,0.0,0.0,18084.830601967158,0.0,0.0,0.0,4557.570220817157,naca_wing,45.0,600.0,1100.0,1.0,600.0,161.88298
7135264.145140437,5.797021530327912e-08,4.494518496150334,38972280.59400147,0.0,-2047076.9680177975,0.0,39163134.331724316,0.0,-2047076.9680177975,0.0,201028.51488218116,9746674.07278393,0.0,0.0,0.0,9794142.45048194,0.0,0.0,0.0,57643.15485734641,naca_wing,30.0,400.0,5100.0,1.0,400.0,1724.2028
16671900.651528694,1.7025553962936515e-07,18.132855525281684,616657700.1474812,0.0,-16355722.833060704,0.0,617366127.8713567,0.0,-16355722.833060704,0.0,872625.5834536536,154224552.11398518,0.0,0.0,0.0,154354496.93599805,0.0,0.0,0.0,294142.68159099034,naca_wing,60.0,400.0,10100.0,1.0,400.0,6355.34
